split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,test_worst_daily_relative_return,test_max_relative_drawdown,active,signal_scale,signal_scale_state_slope,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,5,fold_03,test,2558,2559,3256,3257,3721,465,0.006520115766534884,0.27880761652168906,0.004854900762204739,0.2726291283962341,0.006178488125454962,1.0030611360218609,0.00010203786739536484,-0.0009897204101796397,0.0015982550718229849,1,0.19066666666666668,0.0,0.1095253800040804,0.16178596716710042,0.0337710369219183,1,695,0.9971305595408895,0.18717390515190072,0.028936275489462697,0,1,463,0.9978448275862069
chrono,5,fold_04,test,3023,3024,3721,3722,4186,465,0.00500945568824851,0.3517028149100383,0.0055123750860839316,0.34429257003854996,0.007410244871488336,1.0043237421071234,0.00020036912309817563,-0.0013386800038194258,0.0027418723358038077,1,0.19066666666666668,0.0,0.11162353350745167,0.18934744233794948,0.030119549946787914,0,696,0.9985652797704447,0.19206650517551613,0.03331083451894085,0,2,462,0.9956896551724138
chrono,5,fold_05,test,3488,3489,4186,4187,4651,465,0.017090444405033267,0.36218911530380193,0.0,0.36218911530380193,0.0,1.0,0.0,0.0,0.0,0,0.19066666666666668,0.0,0.13420595721889,0.21872896397527034,0.032116089759048866,0,696,0.9985652797704447,0.1659314437458721,0.029221955782186827,0,0,464,1.0
