candidate,scenario,seed,cost,mean_test_relative,robust_min_p05,dead_fold_fraction,gate_passed,breach,breach_reason,failed_gate_checks,error
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1001,5,9.068322273453333e-05,-0.002308526919552445,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1001,10,6.577496373458836e-05,-0.00242262047432531,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1001,15,4.08696067249803e-05,-0.0025288665864376335,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1002,5,9.068322273453333e-05,-0.0022411542807664773,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1002,10,6.577496373458836e-05,-0.00233072137665678,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1002,15,4.08696067249803e-05,-0.0024202810236933435,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1003,5,9.068322273453333e-05,-0.0016831711967671525,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1003,10,6.577496373458836e-05,-0.0017672624803086788,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1003,15,4.08696067249803e-05,-0.001862207914223346,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1004,5,9.068322273453333e-05,-0.002971966618904137,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1004,10,6.577496373458836e-05,-0.003042301472805975,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1004,15,4.08696067249803e-05,-0.003112631585305936,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1005,5,9.068322273453333e-05,-0.0016593619811818006,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1005,10,6.577496373458836e-05,-0.0017694390805354954,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1005,15,4.08696067249803e-05,-0.0018795048781730717,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1006,5,9.068322273453333e-05,-0.0020624274804413923,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1006,10,6.577496373458836e-05,-0.0021529466591517555,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1006,15,4.08696067249803e-05,-0.0022416912270472322,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1007,5,9.068322273453333e-05,-0.0027136910569243553,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1007,10,6.577496373458836e-05,-0.002827733706388308,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1007,15,4.08696067249803e-05,-0.002964851982795541,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1008,5,9.068322273453333e-05,-0.0014272513769324259,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1008,10,6.577496373458836e-05,-0.0015251097231233468,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1008,15,4.08696067249803e-05,-0.0016229591373911334,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1009,5,9.068322273453333e-05,-0.0021154836453386614,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1009,10,6.577496373458836e-05,-0.0022153561717044466,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1009,15,4.08696067249803e-05,-0.0022913558472939187,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1010,5,9.068322273453333e-05,-0.002095325403559295,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1010,10,6.577496373458836e-05,-0.0022029214054574754,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1010,15,4.08696067249803e-05,-0.0023105064641524785,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1011,5,9.068322273453333e-05,-0.0017669434099890414,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1011,10,6.577496373458836e-05,-0.001899181276745432,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1011,15,4.08696067249803e-05,-0.002031402515481956,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1012,5,9.068322273453333e-05,-0.001828022596582307,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1012,10,6.577496373458836e-05,-0.0019558619297260936,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1012,15,4.08696067249803e-05,-0.0020836858257397895,0.0,True,False,,,
