split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,test_worst_daily_relative_return,test_max_relative_drawdown,active,signal_scale,signal_scale_state_slope,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,17,fold_04,test,3023,3024,3721,3722,4186,465,0.00490415907807451,0.36970826529566314,0.018906371889256368,0.34429257003854996,0.02541569525711318,1.0413791512714488,9.970879824445563e-05,-0.0011935318068921896,0.0049526345399727445,1,0.1866666666666667,0.0,0.1116231933442299,0.1893456099566399,0.029487343051291037,0,696,0.9985652797704447,0.19206452543300595,0.03510480595268456,0,1,463,0.9978448275862069
chrono,17,fold_05,test,3488,3489,4186,4187,4651,465,0.01793110477662041,0.384730719212135,0.016548072257430713,0.36218911530380193,0.02254160390833304,1.0259414866131662,0.00010093963662710564,-0.002150983017240038,0.004438231480649368,1,0.2,0.0,0.1342056029012448,0.21872742490230448,0.03368801798616238,1,696,0.9985652797704447,0.1659299402654565,0.03007532914162038,0,1,463,0.9978448275862069
