split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,test_worst_daily_relative_return,test_max_relative_drawdown,active,signal_scale,signal_scale_state_slope,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,17,fold_04,test,3023,3024,3721,3722,4186,465,0.0048883045716621165,0.3698757705704292,0.019030976665403765,0.34429257003854996,0.025583200531879235,1.0418113729727223,0.00010075029631981383,-0.0012059987215641277,0.005004280649470005,1,0.1866666666666667,0.0,0.11428299396358858,0.19159434587925359,0.02999222537584397,0,696,0.9985652797704447,0.19467798017195445,0.03528277524952436,0,1,463,0.9978448275862069
chrono,17,fold_05,test,3488,3489,4186,4187,4651,465,0.018070933183070848,0.38494913543852016,0.016708414330298238,0.36218911530380193,0.02276002013471823,1.0262999092911744,0.00010233427739756655,-0.0021807022505626605,0.0044994652077887665,1,0.2,0.0,0.13726170650220473,0.22102696893725624,0.03437109111567491,1,696,0.9985652797704447,0.16868187198588774,0.03050693840710411,0,1,463,0.9978448275862069
