split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,test_worst_daily_relative_return,test_max_relative_drawdown,active,signal_scale,signal_scale_state_slope,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,17,fold_04,test,3023,3024,3721,3722,4186,465,0.004882009126787157,0.3507994580999192,0.004840380886121043,0.34429257003854996,0.0065068880613692315,1.002378634787574,0.00020371720974138917,-0.0012091337626117804,0.0022444101840325414,1,0.2,0.0,0.08966527077755171,0.16886822366320667,0.028720704310025293,0,696,0.9985652797704447,0.1701258623528625,0.03426327586768887,0,2,462,0.9956896551724138
chrono,17,fold_05,test,3488,3489,4186,4187,4651,465,0.016624494146436852,0.36218911530380193,0.0,0.36218911530380193,0.0,1.0,0.0,0.0,0.0,0,0.2,0.0,0.10881460418416361,0.19624976067316321,0.0318971811762569,0,696,0.9985652797704447,0.14239701283539866,0.02630535469301405,0,0,464,1.0
