split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,test_worst_daily_relative_return,test_max_relative_drawdown,active,signal_scale,signal_scale_state_slope,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,5,fold_03,test,2558,2559,3256,3257,3721,465,0.006451929660148625,0.27871984687964724,0.004785933582306612,0.2726291283962341,0.006090718483413138,1.0030177033787149,0.00010059011262382895,-0.0009756778543824618,0.0015755881073544753,1,0.1866666666666667,0.0,0.1120381037725193,0.16403219369755792,0.032949466334921525,0,695,0.9971305595408895,0.1891461684168357,0.028526370847648162,0,1,463,0.9978448275862069
chrono,5,fold_04,test,3023,3024,3721,3722,4186,465,0.004943223987943002,0.36986431617548043,0.019022455904964986,0.34429257003854996,0.025571746136930473,1.0416313455325816,0.00010031649525923344,-0.001200806046767311,0.0049827694126685085,1,0.1866666666666667,0.0,0.11428299396358858,0.19159434587925359,0.029863087699306422,0,696,0.9985652797704447,0.19467798017195445,0.03497225764662491,0,1,463,0.9978448275862069
chrono,5,fold_05,test,3488,3489,4186,4187,4651,465,0.018075814542954705,0.38494512215097654,0.016705468125914003,0.36218911530380193,0.022756006847174604,1.026186669638683,0.00010189365618164578,-0.002171312789849722,0.004480119351449874,1,0.2,0.0,0.13726170650220473,0.22102696893725624,0.03422309933476783,1,696,0.9985652797704447,0.16868187198588774,0.030375584528063836,0,1,463,0.9978448275862069
