split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,test_worst_daily_relative_return,test_max_relative_drawdown,active,signal_scale,signal_scale_state_slope,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,59,fold_04,test,3023,3024,3721,3722,4186,465,0.0047789975824688025,0.36953353677745193,0.018776393845707284,0.34429257003854996,0.02524096673890197,1.0413563496871292,9.965385466778043e-05,-0.0011928741226406858,0.004949909932467578,1,0.1866666666666667,0.0,0.11162353350745167,0.18934744233794948,0.029470895182599155,0,696,0.9985652797704447,0.19206650517551613,0.03506513065590057,0,1,463,0.9978448275862069
chrono,59,fold_05,test,3488,3489,4186,4187,4651,465,0.017787208132819865,0.3845658292842997,0.016427024507171373,0.36218911530380193,0.022376713980497787,1.0259269621611637,0.00010088312124966396,-0.002149778697300486,0.004435750040714281,1,0.2,0.0,0.13420595721889,0.21872896397527034,0.033669040183298964,1,696,0.9985652797704447,0.1659314437458721,0.030058373215116275,0,1,463,0.9978448275862069
