split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,test_worst_daily_relative_return,test_max_relative_drawdown,active,signal_scale,signal_scale_state_slope,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,5,fold_04,test,3023,3024,3721,3722,4186,465,0.004710191089688731,0.3691215867083506,0.018469950086154707,0.34429257003854996,0.02482901666980064,1.0406862014718423,9.803903969118564e-05,-0.001173544504083912,0.004869830351459492,1,0.1866666666666667,0.0,0.11428299396358858,0.19159434587925359,0.029185114897484356,0,696,0.9985652797704447,0.19467798017195445,0.03365271818101744,0,1,463,0.9978448275862069
chrono,5,fold_05,test,3488,3489,4186,4187,4651,465,0.017531493400599008,0.38427509105809876,0.016213589953235852,0.36218911530380193,0.022085975754296827,1.025592161463102,9.958039479806253e-05,-0.0021220181211072386,0.00437854970120366,1,0.2,0.0,0.13726170650220473,0.22102696893725624,0.033103030488444846,0,696,0.9985652797704447,0.16868187198588774,0.02960852537311296,0,1,463,0.9978448275862069
