candidate,scenario,seed,cost,mean_test_relative,robust_min_p05,dead_fold_fraction,gate_passed,breach,breach_reason,failed_gate_checks,error
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1001,30,-0.00015880464818738283,-0.0017623761937197834,0.0,False,True,gate_fail:validation_threshold,validation_threshold,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1001,35,-0.00016697715774969258,-0.0018184568362079434,0.0,False,True,gate_fail:validation_threshold,validation_threshold,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1001,40,-0.00017514938792027036,-0.0018765254644669438,0.0,False,True,gate_fail:validation_threshold,validation_threshold,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1002,30,-0.00015880464818738283,-0.0022479496924820374,0.0,False,True,gate_fail:validation_threshold,validation_threshold,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1002,35,-0.00016697715774969258,-0.002290844869151215,0.0,False,True,gate_fail:validation_threshold,validation_threshold,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1002,40,-0.00017514938792027036,-0.0023327777203104526,0.0,False,True,gate_fail:validation_threshold,validation_threshold,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1003,30,-0.00015880464818738283,-0.0019760646714106988,0.0,False,True,gate_fail:validation_threshold,validation_threshold,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1003,35,-0.00016697715774969258,-0.002027314562892596,0.0,False,True,gate_fail:validation_threshold,validation_threshold,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1003,40,-0.00017514938792027036,-0.0020785622147844072,0.0,False,True,gate_fail:validation_threshold,validation_threshold,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1004,30,-0.00015880464818738283,-0.0019969689179051286,0.0,False,True,gate_fail:validation_threshold,validation_threshold,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1004,35,-0.00016697715774969258,-0.0020481608154082676,0.0,False,True,gate_fail:validation_threshold,validation_threshold,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1004,40,-0.00017514938792027036,-0.002099350461568361,0.0,False,True,gate_fail:validation_threshold,validation_threshold,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1005,30,-0.00015880464818738283,-0.0020146288552637835,0.0,False,True,gate_fail:validation_threshold,validation_threshold,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1005,35,-0.00016697715774969258,-0.0020497635808116475,0.0,False,True,gate_fail:validation_threshold,validation_threshold,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1005,40,-0.00017514938792027036,-0.0020848972225162134,0.0,False,True,gate_fail:validation_threshold,validation_threshold,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1006,30,-0.00015880464818738283,-0.0021398662734906314,0.0,False,True,gate_fail:validation_threshold,validation_threshold,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1006,35,-0.00016697715774969258,-0.0022080137574304382,0.0,False,True,gate_fail:validation_threshold,validation_threshold,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1006,40,-0.00017514938792027036,-0.0022761571399493863,0.0,False,True,gate_fail:validation_threshold,validation_threshold,
