candidate,scenario,seed,cost,mean_test_relative,robust_min_p05,dead_fold_fraction,gate_passed,breach,breach_reason,failed_gate_checks,error
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,7,5,0.00014587039624336384,-0.0005939613871002225,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,7,10,6.281250774917702e-05,-0.0006237039751434303,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,7,15,5.434307180611775e-05,-0.0006534458271858667,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,17,5,0.00014587039624336384,-0.0005171098828686882,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,17,10,6.281250774917702e-05,-0.0005333553446307315,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,17,15,5.434307180611775e-05,-0.0005477702347756574,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,27,5,0.00014587039624336384,-0.0005366484300895425,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,27,10,0.00012877324215669893,-0.0005532367133631255,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,27,15,5.434307180611775e-05,-0.0005700283151218565,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,37,5,0.00014587039624336384,-0.00044757501528012165,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,37,10,6.281250774917702e-05,-0.0004807378080395719,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,37,15,5.434307180611775e-05,-0.0004968855248772997,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,47,5,0.00014587039624336384,-0.00042236562257125243,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,47,10,6.281250774917702e-05,-0.00044714172859756094,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,47,15,5.434307180611775e-05,-0.0004718825219601708,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,57,5,0.0001785494718417713,-0.00048573843957778193,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,57,10,6.281250774917702e-05,-0.00043193139694273073,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,57,15,5.434307180611775e-05,-0.00044823707922949095,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,67,5,0.00014587039624336384,-0.00045968543713006407,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,67,10,6.281250774917702e-05,-0.00048462759099664464,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,67,15,5.434307180611775e-05,-0.0005095692485978908,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,77,5,0.00014587039624336384,-0.00044013061408210705,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,77,10,6.281250774917702e-05,-0.00046029708647412623,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,77,15,5.434307180611775e-05,-0.0004804632540902298,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,87,5,0.0001785494718417713,-0.0005076176718078251,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,87,10,6.281250774917702e-05,-0.0005408221830531856,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,87,15,5.434307180611775e-05,-0.0005740257394421411,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,97,5,0.00014587039624336384,-0.0006311252322928673,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,97,10,6.281250774917702e-05,-0.0006652628421573381,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,97,15,5.434307180611775e-05,-0.0007005029001513729,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,7,5,7.128207820414901e-05,-0.0004869060200772435,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,7,10,6.281250774917702e-05,-0.0004972113390530663,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,7,15,5.434307180611775e-05,-0.0005075165978503882,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,17,5,7.128207820414901e-05,-0.0003718604875807552,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,17,10,6.281250774917702e-05,-0.00038434087246056456,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,17,15,3.890982804604093e-05,-0.00034132443418413147,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,27,5,0.00014587039624336384,-0.0005182758354930539,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,27,10,0.00012877324215669893,-0.0005326713623815371,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,27,15,5.434307180611775e-05,-0.000547066751218428,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,37,5,7.128207820414901e-05,-0.0004316012213072262,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,37,10,6.281250774917702e-05,-0.00045400882831384546,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,37,15,3.890982804604093e-05,-0.00039819301627254665,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,47,5,0.0001785494718417713,-0.0005640617508449686,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,47,10,6.281250774917702e-05,-0.0005842639472976973,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,47,15,3.890982804604093e-05,-0.0004268468831909067,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,57,5,0.00014587039624336384,-0.0005391090457862901,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,57,10,6.281250774917702e-05,-0.000553707671594128,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,57,15,5.434307180611775e-05,-0.0005683061552633706,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,67,5,7.128207820414901e-05,-0.0005989739050304866,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,67,10,6.281250774917702e-05,-0.0006274969348462444,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,67,15,5.434307180611775e-05,-0.0006557006133613152,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,77,5,0.00014587039624336384,-0.0005851616558702033,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,77,10,6.281250774917702e-05,-0.0006124361799572875,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,77,15,5.434307180611775e-05,-0.0006397100976670677,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,87,5,0.0001785494718417713,-0.0005802499477131851,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,87,10,0.00012877324215669893,-0.000606989619467424,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,87,15,3.890982804604093e-05,-0.00045835265480529406,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,97,5,0.00014587039624336384,-0.0005200310364425253,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,97,10,6.281250774917702e-05,-0.0005482462859066229,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altblock_b16_s4242,97,15,5.434307180611775e-05,-0.0005755645365704498,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,7,5,0.00014587039624336384,-0.0005739110388434276,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,7,10,0.00012877324215669893,-0.000585951433076265,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,7,15,5.434307180611775e-05,-0.0005979917418940939,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,17,5,0.0001785494718417713,-0.0005899251905855274,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,17,10,6.281250774917702e-05,-0.00048651291884127534,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,17,15,5.434307180611775e-05,-0.0005062435811956645,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,27,5,0.00014587039624336384,-0.0004265905173049145,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,27,10,6.281250774917702e-05,-0.0004571117660378099,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,27,15,5.434307180611775e-05,-0.0004910860367203062,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,37,5,0.0001785494718417713,-0.0005615817867459516,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,37,10,0.00012877324215669893,-0.0005825153278940676,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,37,15,3.890982804604093e-05,-0.0004813649957244814,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,47,5,7.128207820414901e-05,-0.0005129221098566006,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,47,10,6.281250774917702e-05,-0.0005336160975907056,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,47,15,5.434307180611775e-05,-0.0005600971466279692,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,57,5,0.0001785494718417713,-0.0005611146209677454,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,57,10,7.844379951520431e-05,-0.0005781140187035294,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,57,15,5.434307180611775e-05,-0.0005486709594641093,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,67,5,0.00014587039624336384,-0.0004616953389391665,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,altseed_b20_s5252,67,10,0.00012877324215669893,-0.0004856863112980447,0.0,True,False,,,
