candidate,scenario,seed,cost,mean_test_relative,robust_min_p05,dead_fold_fraction,gate_passed,breach,error
objw05_ntb010_floor_hardmin,deepcheck_b12_s8080,17,5,-0.0005616542592948637,-0.004223125443691372,0.0,True,False,
objw05_ntb010_floor_hardmin,deepcheck_b12_s8080,17,10,-0.0007014996208285273,-0.004286381991261412,0.0,True,False,
objw05_ntb010_floor_hardmin,deepcheck_b12_s8080,17,15,-0.0006901557554284676,-0.005292321013513573,0.2,True,False,
objw05_ntb010_floor30,baseline_b20_s4242,7,5,-0.0005187934475874734,-0.0036415399139473393,0.0,True,False,
objw05_ntb010_floor30,baseline_b20_s4242,7,10,-0.0005354592866811281,-0.0037143156368149243,0.0,True,False,
objw05_ntb010_floor30,baseline_b20_s4242,7,15,-0.0005521246043427741,-0.0037870867981614708,0.0,True,False,
objw05_ntb010_floor30,baseline_b20_s4242,17,5,-0.0006439708774156561,-0.00500470381276239,0.0,True,False,
objw05_ntb010_floor30,baseline_b20_s4242,17,10,-0.0006002070051536412,-0.004487282177409152,0.0,True,False,
objw05_ntb010_floor30,baseline_b20_s4242,17,15,-0.0005521246043427741,-0.004100293351499723,0.0,True,False,
objw05_ntb010_floor30,altblock_b16_s4242,7,5,-0.0005187934475874734,-0.003697600385656391,0.0,True,False,
objw05_ntb010_floor30,altblock_b16_s4242,7,10,-0.0005354592866811281,-0.003730594870518439,0.0,True,False,
objw05_ntb010_floor30,altblock_b16_s4242,7,15,-3.0668382876108956e-05,-0.0018729737314826522,0.0,True,False,
objw05_ntb010_floor30,altblock_b16_s4242,17,5,-0.0006439708774156561,-0.004027505882413696,0.0,True,False,
objw05_ntb010_floor30,altblock_b16_s4242,17,10,-0.0005354592866811281,-0.0037820357148868724,0.0,True,False,
objw05_ntb010_floor30,altblock_b16_s4242,17,15,-0.0005521246043427741,-0.003833674152632349,0.0,True,False,
objw05_ntb010_floor30,altseed_b20_s5252,7,5,-0.0006439708774156561,-0.005153736310468671,0.0,True,False,
objw05_ntb010_floor30,altseed_b20_s5252,7,10,-0.0005354592866811281,-0.004415273747019444,0.0,True,False,
objw05_ntb010_floor30,altseed_b20_s5252,7,15,-3.0668382876108956e-05,-0.0022630779838066217,0.0,True,False,
objw05_ntb010_floor30,altseed_b20_s5252,17,5,-0.0005187934475874734,-0.004323733768723859,0.0,True,False,
objw05_ntb010_floor30,altseed_b20_s5252,17,10,-0.0005354592866811281,-0.004388496184902402,0.0,True,False,
objw05_ntb010_floor30,altseed_b20_s5252,17,15,-3.0668382876108956e-05,-0.0022268597644816146,0.0,True,False,
objw05_ntb010_floor30,deepcheck_b12_s8080,7,5,-0.0005187934475874734,-0.004357427520444418,0.0,True,False,
objw05_ntb010_floor30,deepcheck_b12_s8080,7,10,-0.0005354592866811281,-0.004403599005330089,0.0,True,False,
objw05_ntb010_floor30,deepcheck_b12_s8080,7,15,-3.0668382876108956e-05,-0.0021129772025763214,0.0,True,False,
objw05_ntb010_floor30,deepcheck_b12_s8080,17,5,-0.0005187934475874734,-0.004223125443691372,0.0,True,False,
objw05_ntb010_floor30,deepcheck_b12_s8080,17,10,-2.0811284754929103e-05,-0.0023338152277646517,0.0,True,False,
objw05_ntb010_floor30,deepcheck_b12_s8080,17,15,-3.0668382876108956e-05,-0.002352182425728161,0.0,True,False,
objw05_ntb010_floor35,baseline_b20_s4242,7,5,-0.0005187934475874734,-0.0036415399139473393,0.0,True,False,
objw05_ntb010_floor35,baseline_b20_s4242,7,10,-0.0005354592866811281,-0.0037143156368149243,0.0,True,False,
objw05_ntb010_floor35,baseline_b20_s4242,7,15,-0.0005521246043427741,-0.0037870867981614708,0.0,True,False,
objw05_ntb010_floor35,baseline_b20_s4242,17,5,-0.0006439708774156561,-0.00500470381276239,0.0,True,False,
objw05_ntb010_floor35,baseline_b20_s4242,17,10,-0.0006002070051536412,-0.004487282177409152,0.0,True,False,
objw05_ntb010_floor35,baseline_b20_s4242,17,15,-0.0006252145307689361,-0.0045201153314160854,0.0,True,False,
objw05_ntb010_floor35,altblock_b16_s4242,7,5,-0.0005187934475874734,-0.003697600385656391,0.0,True,False,
objw05_ntb010_floor35,altblock_b16_s4242,7,10,-0.0005354592866811281,-0.003730594870518439,0.0,True,False,
objw05_ntb010_floor35,altblock_b16_s4242,7,15,-3.0668382876108956e-05,-0.0018729737314826522,0.0,True,False,
objw05_ntb010_floor35,altblock_b16_s4242,17,5,-0.0006439708774156561,-0.004027505882413696,0.0,True,False,
objw05_ntb010_floor35,altblock_b16_s4242,17,10,-0.0005354592866811281,-0.0037820357148868724,0.0,True,False,
objw05_ntb010_floor35,altblock_b16_s4242,17,15,-0.0005521246043427741,-0.003833674152632349,0.0,True,False,
objw05_ntb010_floor35,altseed_b20_s5252,7,5,-0.0006439708774156561,-0.005153736310468671,0.0,True,False,
objw05_ntb010_floor35,altseed_b20_s5252,7,10,-0.0006738410425437324,-0.005309723196417082,0.0,True,False,
objw05_ntb010_floor35,altseed_b20_s5252,7,15,-3.0668382876108956e-05,-0.0022630779838066217,0.0,True,False,
objw05_ntb010_floor35,altseed_b20_s5252,17,5,-0.0005187934475874734,-0.004323733768723859,0.0,True,False,
objw05_ntb010_floor35,altseed_b20_s5252,17,10,-0.0005354592866811281,-0.004388496184902402,0.0,True,False,
objw05_ntb010_floor35,altseed_b20_s5252,17,15,-3.0668382876108956e-05,-0.0022268597644816146,0.0,True,False,
objw05_ntb010_floor35,deepcheck_b12_s8080,7,5,-0.0005187934475874734,-0.004357427520444418,0.0,True,False,
objw05_ntb010_floor35,deepcheck_b12_s8080,7,10,-0.0005354592866811281,-0.004403599005330089,0.0,True,False,
objw05_ntb010_floor35,deepcheck_b12_s8080,7,15,-3.0668382876108956e-05,-0.0021129772025763214,0.0,True,False,
objw05_ntb010_floor35,deepcheck_b12_s8080,17,5,-0.0005187934475874734,-0.004223125443691372,0.0,True,False,
objw05_ntb010_floor35,deepcheck_b12_s8080,17,10,-0.0005354592866811281,-0.004286381991261412,0.0,True,False,
objw05_ntb010_floor35,deepcheck_b12_s8080,17,15,-3.0668382876108956e-05,-0.002352182425728161,0.0,True,False,
