split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,test_worst_daily_relative_return,test_max_relative_drawdown,active,signal_scale,signal_scale_state_slope,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,5,fold_04,test,3023,3024,3721,3722,4186,465,0.005174197683393,0.36915196396908656,0.018492547295581474,0.34429257003854996,0.0248593939305366,1.0440069037755626,0.00010330259102244792,-0.0013783586950486537,0.005130837053237358,1,0.2,0.0,0.11162353350745167,0.18934744233794948,0.031593933510616984,0,696,0.9985652797704447,0.19206650517551613,0.034148588051744,0,1,463,0.9978448275862069
chrono,5,fold_05,test,3488,3489,4186,4187,4651,465,0.018105207329914386,0.36218911530380193,0.0,0.36218911530380193,0.0,1.0,0.0,0.0,0.0,0,0.1866666666666667,0.0,0.13420595721889,0.21872896397527034,0.032517868656204825,0,696,0.9985652797704447,0.1659314437458721,0.028608907758784153,0,0,464,1.0
