split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,active,signal_scale,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,5,fold_01,test,1628,1629,2326,2327,2791,465,0.007201768009637455,0.23651466165460588,0.006627129318579339,0.2283740678553392,0.008140593799266682,1.0273538459969613,0.0003787525990817271,1,0.55,0.027744160866831465,0.06257423294745695,0.018666689179581163,23,674,0.9670014347202296,0.05972785452698451,0.013246395977078051,7,7,457,0.9849137931034483
chrono,5,fold_02,test,2093,2094,2791,2792,3256,465,0.009798278835732921,0.2754057856796197,0.004289769248936537,0.2699579590793191,0.0054478266003006315,1.0146553267049356,0.0030832311442987124,1,0.7000000000000002,0.026501835221048157,0.05599260231861924,0.01909511765541784,24,673,0.9655667144906743,0.08417725461913735,0.02470797596717018,47,47,417,0.8987068965517241
chrono,5,fold_03,test,2558,2559,3256,3257,3721,465,0.008521438320279406,0.2772758013928467,0.0036512389139389256,0.2726291283962341,0.004646672996612589,1.0166728915137238,0.0008443242007730033,1,0.5,0.03456387184687949,0.0792962365686129,0.020161169695748035,37,660,0.9469153515064562,0.09008196511945045,0.01870194059762582,17,17,447,0.9633620689655172
chrono,5,fold_04,test,3023,3024,3721,3722,4186,465,0.013933514516114798,0.35761784546091135,0.009912481642280646,0.34429257003854996,0.013325275422361393,1.0205949187062529,0.0010279753503576003,1,0.55,0.037412483919078525,0.09132173146810996,0.022819242458901094,50,647,0.9282639885222381,0.09082969918429808,0.019180516077464026,20,20,444,0.9568965517241379
chrono,5,fold_05,test,3488,3489,4186,4187,4651,465,0.007365985633922767,0.3663338292878875,0.0030426861714873965,0.36218911530380193,0.004144713984085557,1.0061488043159148,0.0001580922767159294,1,0.20000000000000007,0.042703247284505017,0.10632136767052079,0.015855577974598353,7,690,0.9899569583931134,0.07541987631057878,0.014819682073048884,3,3,461,0.9935344827586207
