split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,test_worst_daily_relative_return,test_max_relative_drawdown,active,signal_scale,signal_scale_state_slope,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,5,fold_04,test,3023,3024,3721,3722,4186,465,0.004991419272950326,0.352009255239913,0.005740331660943232,0.34429257003854996,0.007716685201363038,1.0036337987152297,0.0002020887575876162,-0.0012125008048483599,0.0022506556891646046,1,0.1866666666666667,0.0,0.11428317653482109,0.1915953055154433,0.030153777322542173,0,696,0.9985652797704447,0.19467901774392804,0.034270275717826704,0,2,462,0.9956896551724138
chrono,5,fold_05,test,3488,3489,4186,4187,4651,465,0.0182527032447799,0.38516806038520146,0.016869129861072585,0.36218911530380193,0.022978945081399527,1.0264415824961288,0.00010288553500439239,-0.002192449328222268,0.004523668315628004,1,0.2,0.0,0.13726189647405793,0.2210277739967886,0.034556180692369605,1,696,0.9985652797704447,0.16868235248806981,0.030676154007302746,0,1,463,0.9978448275862069
