split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,test_worst_daily_relative_return,test_max_relative_drawdown,active,signal_scale,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,5,fold_01,test,1628,1629,2326,2327,2791,465,0.006892256412186271,0.23449463751504007,0.004982659451926441,0.2283740678553392,0.00612056965970087,1.0129723124578143,0.0002198439571614151,-0.001081321542634739,0.002690214203885044,1,0.30333333333333334,0.027744053570374714,0.06257411275592856,0.022576347988247873,68,686,0.9842180774748924,0.05972748847297382,0.019567806787157135,11,4,460,0.9913793103448276
chrono,5,fold_02,test,2093,2094,2791,2792,3256,465,0.0076404054779071195,0.2814198347687922,0.009025397736616814,0.2699579590793191,0.0114618756894731,1.0095203868416778,0.0016934339664870924,-0.0018871131543778397,0.006149036709304334,1,0.3466666666666667,0.026501755488544054,0.055992014548832784,0.020894438948545032,31,692,0.9928263988522238,0.08417537664927806,0.024723525424826177,47,27,437,0.9418103448275862
chrono,5,fold_03,test,2558,2559,3256,3257,3721,465,0.00834198534088948,0.27821557273737896,0.004389687628936212,0.2726291283962341,0.005586444341144858,1.0123793687981044,0.000756984849419068,-0.0017814788975034634,0.0048865110395592826,1,0.39,0.034563786754820025,0.07929567295066638,0.023440946883601953,55,668,0.9583931133428981,0.09008092704870153,0.022044621228117758,28,13,451,0.9719827586206896
chrono,5,fold_04,test,3023,3024,3721,3722,4186,465,0.011500939341980931,0.3504448117836314,0.00457656456801292,0.34429257003854996,0.006152241745081444,1.0132377465648732,0.0004943794690750454,-0.0011660074138445387,0.0036157804762282364,1,0.3466666666666667,0.03741240597695269,0.09132091392565521,0.022426078439869677,44,670,0.9612625538020086,0.0908291401594813,0.022742313488316148,28,9,455,0.9806034482758621
chrono,5,fold_05,test,3488,3489,4186,4187,4651,465,0.007696203890437792,0.3666600782072522,0.003282189567674676,0.36218911530380193,0.004470962903450282,1.006070667130613,0.00018912130203826297,-0.00047502850761349524,0.0018425334128242543,1,0.17333333333333334,0.04270317017679062,0.10632043740182358,0.01849820895956298,17,692,0.9928263988522238,0.07541896025940165,0.0174533801444143,9,3,461,0.9935344827586207
