split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,test_worst_daily_relative_return,test_max_relative_drawdown,active,signal_scale,signal_scale_state_slope,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,5,fold_04,test,3023,3024,3721,3722,4186,465,0.004781803546584085,0.3515505408071615,0.005399100560678827,0.34429257003854996,0.007257970768611566,1.0035406855762823,0.00019903047108144165,-0.0011935782989291877,0.0022155561335507334,1,0.1866666666666667,0.0,0.11162393403980388,0.18934960001230716,0.02948805777336443,0,696,0.9985652797704447,0.19206883636863187,0.03363825868158388,0,2,462,0.9956896551724138
chrono,5,fold_05,test,3488,3489,4186,4187,4651,465,0.017797615000850753,0.38457888631570825,0.016436609836595784,0.36218911530380193,0.022389771011906312,1.0259419967717158,0.00010094162167982856,-0.0021510253179144456,0.004438318638965821,1,0.2,0.0,0.13420637441729624,0.21873077626289592,0.03368842747763098,1,696,0.9985652797704447,0.16593321412580897,0.03007566575178655,0,1,463,0.9978448275862069
