split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,active,signal_scale,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,5,fold_01,test,1628,1629,2326,2327,2791,465,0.01103909520546087,0.24014946564309447,0.00958616605144913,0.2283740678553392,0.01177539778775527,1.049750181907023,0.0002498180929773597,1,0.5,0.1043577333991401,0.1623235086857677,0.009647866933010549,18,690,0.9899569583931134,0.15924995331977912,0.0002550756170048305,4,3,461,0.9935344827586207
chrono,5,fold_02,test,2093,2094,2791,2792,3256,465,0.017528780075859896,0.2733677870617566,0.002684992804729891,0.2699579590793191,0.0034098279824374966,1.0319436442754861,0.001473317407986767,1,0.5,0.09312267551475348,0.13254673858195087,0.016116378486977723,21,688,0.9870875179340028,0.14000542449695122,0.023135103427238932,225,18,446,0.9612068965517241
chrono,5,fold_03,test,2558,2559,3256,3257,3721,465,0.0027782341225923712,0.2572502373018357,-0.012084346296378445,0.2726291283962341,-0.015378891094398384,0.9710001130906285,0.000849245700854848,1,-0.25,0.10003860865052605,0.1374418835820937,0.01999154263118807,35,691,0.9913916786226685,0.14072941404438863,0.02440401627000939,69,14,450,0.9698275862068966
chrono,5,fold_04,test,3023,3024,3721,3722,4186,465,0.005496356265177527,0.3596008230376164,0.01138759027629499,0.34429257003854996,0.015308252999066463,1.0445894955580795,0.0007849870361579728,1,0.5,0.09953664205036222,0.14097261959371313,0.02024088779098386,36,678,0.9727403156384505,0.15088809314683882,0.022202820943150625,32,12,452,0.9741379310344828
chrono,5,fold_05,test,3488,3489,4186,4187,4651,465,0.007983833958426167,0.3758770847717803,0.010048508914216159,0.36218911530380193,0.013687969467978345,1.0412673020951073,0.0007976921057209073,1,0.5,0.11120626698905019,0.17339302963774048,0.02040180736409169,38,682,0.9784791965566715,0.16249681184450035,0.018293357148369112,16,9,455,0.9806034482758621
