split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,active,signal_scale,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,5,fold_01,test,1628,1629,2326,2327,2791,465,0.01093265626434703,0.24024646502268876,0.009665131720077769,0.2283740678553392,0.011872397167349558,1.0478039810565354,0.0002166156725241621,1,0.5,0.10435754121355542,0.16232289214295773,0.008390927047564509,9,690,0.9899569583931134,0.15924951732797848,0.005785512989062713,3,3,461,0.9935344827586207
chrono,5,fold_02,test,2093,2094,2791,2792,3256,465,0.016194176906774382,0.2652874618940153,-0.0036776785813364965,0.2699579590793191,-0.004670497185303768,1.0358832220534826,0.00148684985432111,1,0.45000000000000007,0.09312254210213393,0.132546506605959,0.01102489946908009,9,690,0.9899569583931134,0.14000538878254606,0.022108780706213284,37,24,440,0.9482758620689655
chrono,5,fold_03,test,2558,2559,3256,3257,3721,465,0.002283827889093981,0.274547526778794,0.0015074292578682869,0.2726291283962341,0.001918398382559916,0.9894716956811909,4.851753142308285e-05,1,-0.14999999999999997,0.10003849137265707,0.13744146505772525,0.018977630612854887,18,692,0.9928263988522238,0.14072921692971388,0.01886780234749521,8,1,463,0.9978448275862069
chrono,5,fold_04,test,3023,3024,3721,3722,4186,465,0.003712741787872842,0.35702761345187883,0.009473416499626852,0.34429257003854996,0.012735043413328873,1.0377443804204127,0.0007305761698299571,1,0.4,0.09953654330418335,0.14097247025083168,0.018432846040185375,27,679,0.9741750358680057,0.1508878595483634,0.020573016976023685,29,14,450,0.9698275862068966
chrono,5,fold_05,test,3488,3489,4186,4187,4651,465,0.006267670070961184,0.3745072819439328,0.009042919592984422,0.36218911530380193,0.012318166640130856,1.0415889588489795,0.000687573985758663,1,0.5,0.11120617136928332,0.17339261136744585,0.015120675539189892,12,688,0.9870875179340028,0.16249651682418004,0.014864511640219083,9,9,455,0.9806034482758621
