split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,test_worst_daily_relative_return,test_max_relative_drawdown,active,signal_scale,signal_scale_state_slope,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,5,fold_03,test,2558,2559,3256,3257,3721,465,0.006325981410969961,0.2789375436105723,0.0049569942048144355,0.2726291283962341,0.0063084152143382255,1.0031254274106247,0.00010418091368749121,-0.0010105069741231931,0.0016318074461360021,1,0.17333333333333334,0.0,0.1321093463132261,0.19289570162462027,0.033660136287155536,1,695,0.9971305595408895,0.2122293971848585,0.03043203476350353,0,1,463,0.9978448275862069
chrono,5,fold_04,test,3023,3024,3721,3722,4186,465,0.004765269582562848,0.34429257003854996,0.0,0.34429257003854996,0.0,1.0,0.0,0.0,0.0,0,0.16000000000000003,0.0,0.13208673548353964,0.21052586135773585,0.028391536427475234,0,696,0.9985652797704447,0.21816814026265402,0.032256740652376756,0,0,464,1.0
chrono,5,fold_05,test,3488,3489,4186,4187,4651,465,0.019016841045708555,0.36218911530380193,0.0,0.36218911530380193,0.0,1.0,0.0,0.0,0.0,0,0.16000000000000003,0.0,0.15956148741860152,0.24400397323462494,0.035355365939486516,0,696,0.9985652797704447,0.20018646338180882,0.029583865847444435,0,0,464,1.0
