split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,fold_status,fold_error,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,test_worst_daily_relative_return,test_max_relative_drawdown,active,signal_scale,signal_scale_state_slope,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,17,fold_01,test,553,554,790,791,948,158,ok,,0.0,0.09672331991248106,0.0,0.09672331991248106,0.0,1.0,0.0,0.0,0.0,0,-0.011999999999999955,0.0,0.25607843601479807,0.5923612027366159,0.006563111838723934,0,236,1.0,0.27152407695429714,0.0030078452157937586,0,0,157,1.0
chrono,17,fold_02,test,711,712,948,949,1106,158,ok,,0.0006160956706537934,0.23351979297066627,0.0,0.23351979297066627,0.0,1.0,0.0,0.0,0.0,0,0.02400000000000002,0.0,0.15553049905157945,0.34317181444057504,0.007299447539270698,2,232,0.9830508474576272,0.26936588505954884,0.0059725169866720485,0,0,157,1.0
chrono,17,fold_03,test,869,870,1106,1107,1264,158,ok,,0.0,0.10876350662132239,0.0,0.10876350662132239,0.0,1.0,0.0,0.0,0.0,0,-0.011999999999999955,0.0,0.17774499165227184,0.3019049461542971,0.0033517907814162307,0,236,1.0,0.22703083693542056,0.002518870904083691,0,0,157,1.0
chrono,17,fold_04,test,1027,1028,1264,1265,1422,158,ok,,0.0,0.11450966906653015,-0.0014459885689145358,0.11612357099168014,-0.0016139019251499853,0.9943511269940667,0.0005329454610166572,-0.0010751369949573153,0.002821469161053858,1,-0.035999999999999976,0.0,0.19040766428778272,0.23210923059516025,0.0077251650814516015,0,236,1.0,0.46174854821179706,0.009232346895219323,3,8,149,0.9490445859872612
chrono,17,fold_05,test,1185,1186,1422,1423,1580,158,ok,,0.0010661948180379355,0.11024504826468817,0.0,0.11024504826468817,0.0,1.0,0.0,0.0,0.0,0,0.02400000000000002,0.0,0.21084669352719884,0.4385703630138381,0.00728978233239802,1,233,0.9872881355932204,0.21040801244160898,0.0046643287197639435,0,0,157,1.0
