split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,test_worst_daily_relative_return,test_max_relative_drawdown,active,signal_scale,signal_scale_state_slope,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,17,fold_04,test,3023,3024,3721,3722,4186,465,0.004853876702662019,0.3517123366208268,0.005519458150441192,0.34429257003854996,0.007419766582276832,1.0035593791738775,0.00020005581439538165,-0.0011997340578897564,0.0022269746012231195,1,0.18763333333333332,0.0,0.11162353350745167,0.18934744233794948,0.029640375288543797,0,696,0.9985652797704447,0.19206650517551613,0.03381129479038878,0,2,462,0.9956896551724138
chrono,17,fold_05,test,3488,3489,4186,4187,4651,465,0.017938587005600137,0.38475016261599526,0.016562345902434883,0.36218911530380193,0.022561047312193327,1.0260714295013789,0.00010144525097812717,-0.0021617574554950725,0.00446043148805797,1,0.201,0.0,0.13420595721889,0.21872896397527034,0.03385664707116504,1,696,0.9985652797704447,0.1659314437458721,0.030225861145348545,0,1,463,0.9978448275862069
