split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,optimizer_total_return,policy_relative_total_return,static_hold_relative_total_return,optimizer_relative_total_return,policy_cash_weight,static_hold_cash_weight,optimizer_cash_weight,policy_trend_weight,static_hold_trend_weight,policy_turnover,static_hold_turnover,optimizer_turnover,policy_rebalance_count,static_hold_rebalance_count,policy_late_def_rate,delta_total_return_vs_static_hold,delta_total_return_vs_optimizer,delta_relative_total_return_vs_static_hold,delta_relative_total_return_vs_optimizer,delta_cash_weight_vs_static_hold,delta_cash_weight_vs_optimizer,delta_trend_weight_vs_static_hold,delta_turnover_vs_static_hold,delta_turnover_vs_optimizer,delta_rebalance_count_vs_static_hold
chrono,27,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.320805,0.344293,0.007149,-0.017472,0.0,-0.250796,0.033498,0.0,0.993548,0.966502,1.0,0.003595,0.0,0.004301,32.0,1.0,0.0,-0.023487,0.313657,-0.017472,0.233325,0.033498,-0.960051,-0.033498,0.003595,-0.000706,31.0
chrono,27,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.439585,0.42204,0.0,0.012338,0.0,-0.296785,0.046783,0.0,1.0,0.953217,1.0,0.009429,0.0,0.0,118.0,1.0,0.0,0.017544,0.439585,0.012338,0.309123,0.046783,-0.953217,-0.046783,0.009429,0.009429,117.0
chrono,27,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.328417,0.362189,-0.018816,-0.024792,0.0,-0.279701,0.064377,0.0,0.997849,0.935623,1.0,0.011982,0.0,0.004301,114.0,1.0,0.0,-0.033772,0.347233,-0.024792,0.254908,0.064377,-0.933473,-0.064377,0.011982,0.007681,113.0
chrono,27,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.247405,0.23565,0.007149,0.009514,0.0,-0.184924,0.076086,0.0,0.995702,0.923914,1.0,0.017579,0.0,0.002865,212.0,1.0,0.0,0.011756,0.240256,0.009514,0.194437,0.076086,-0.919616,-0.076086,0.017579,0.014713,211.0
regime,7,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.007877,0.052584,0.0,-0.042474,0.0,-0.049957,0.13899,0.0,1.0,0.86101,1.0,0.017635,0.0,0.0,101.0,1.0,0.0,-0.044707,0.007877,-0.042474,0.007484,0.13899,-0.86101,-0.13899,0.017635,0.017635,100.0
regime,7,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.709357,0.796711,0.0,-0.048619,0.0,-0.443427,0.109499,0.0,1.0,0.890501,1.0,0.009371,0.0,0.0,147.0,1.0,0.0,-0.087354,0.709357,-0.048619,0.394809,0.109499,-0.890501,-0.109499,0.009371,0.009371,146.0
regime,7,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.357351,0.404754,0.007149,-0.033745,0.0,-0.283043,0.090265,0.0,0.990991,0.909735,1.0,0.025102,0.0,0.006006,140.0,1.0,0.0,-0.047403,0.350202,-0.033745,0.249298,0.090265,-0.900726,-0.090265,0.025102,0.019096,139.0
regime,7,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.535847,0.574403,0.0,-0.024489,0.0,-0.364839,0.084438,0.0,1.0,0.915562,1.0,0.026918,0.0,0.0,401.0,1.0,0.0,-0.038555,0.535847,-0.024489,0.34035,0.084438,-0.915562,-0.084438,0.026918,0.026918,400.0
regime,7,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.159255,0.191296,-0.018816,-0.026895,0.0,-0.176372,0.155162,0.0,0.996997,0.844838,1.0,0.019833,0.0,0.006006,100.0,1.0,0.0,-0.03204,0.178071,-0.026895,0.149477,0.155162,-0.841835,-0.155162,0.019833,0.013827,99.0
regime,7,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.382687,0.420097,0.007149,-0.026343,0.0,-0.290789,0.154292,0.0,0.996399,0.845708,1.0,0.021566,0.0,0.002401,255.0,1.0,0.0,-0.03741,0.375538,-0.026343,0.264445,0.154292,-0.842106,-0.154292,0.021566,0.019165,254.0
