split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,optimizer_total_return,policy_relative_total_return,static_hold_relative_total_return,optimizer_relative_total_return,policy_cash_weight,static_hold_cash_weight,optimizer_cash_weight,policy_trend_weight,static_hold_trend_weight,policy_turnover,static_hold_turnover,optimizer_turnover,policy_rebalance_count,static_hold_rebalance_count,policy_late_def_rate,delta_total_return_vs_static_hold,delta_total_return_vs_optimizer,delta_relative_total_return_vs_static_hold,delta_relative_total_return_vs_optimizer,delta_cash_weight_vs_static_hold,delta_cash_weight_vs_optimizer,delta_trend_weight_vs_static_hold,delta_turnover_vs_static_hold,delta_turnover_vs_optimizer,delta_rebalance_count_vs_static_hold
chrono,27,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.307086,0.362189,-0.018816,-0.040452,0.0,-0.279701,0.138721,0.0,0.997849,0.861279,1.0,0.01981,0.0,0.004301,164.0,1.0,0.0,-0.055103,0.325902,-0.040452,0.239249,0.138721,-0.859128,-0.138721,0.01981,0.015509,163.0
chrono,27,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.235014,0.23565,0.007149,-0.000514,0.0,-0.184924,0.120703,0.0,0.995702,0.879297,1.0,0.014962,0.0,0.002865,208.0,1.0,0.0,-0.000635,0.227866,-0.000514,0.18441,0.120703,-0.874999,-0.120703,0.014962,0.012097,207.0
regime,7,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.04017,0.052584,0.0,-0.011795,0.0,-0.049957,0.07553,0.0,1.0,0.92447,1.0,0.017377,0.0,0.0,90.0,1.0,0.0,-0.012415,0.04017,-0.011795,0.038163,0.07553,-0.92447,-0.07553,0.017377,0.017377,89.0
regime,7,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.788692,0.796711,0.0,-0.004463,0.0,-0.443427,0.077292,0.0,1.0,0.922708,1.0,0.015546,0.0,0.0,240.0,1.0,0.0,-0.008019,0.788692,-0.004463,0.438964,0.077292,-0.922708,-0.077292,0.015546,0.015546,239.0
regime,7,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.38086,0.404754,0.007149,-0.017009,0.0,-0.283043,0.066227,0.0,0.990991,0.933773,1.0,0.022905,0.0,0.006006,131.0,1.0,0.0,-0.023894,0.373711,-0.017009,0.266033,0.066227,-0.924764,-0.066227,0.022905,0.016899,130.0
regime,7,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.572664,0.574403,0.0,-0.001104,0.0,-0.364839,0.060475,0.0,1.0,0.939525,1.0,0.020237,0.0,0.0,276.0,1.0,0.0,-0.001739,0.572664,-0.001104,0.363734,0.060475,-0.939525,-0.060475,0.020237,0.020237,275.0
regime,7,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.152309,0.191296,-0.018816,-0.032726,0.0,-0.176372,0.155853,0.0,0.996997,0.844147,1.0,0.029079,0.0,0.006006,155.0,1.0,0.0,-0.038986,0.171125,-0.032726,0.143646,0.155853,-0.841144,-0.155853,0.029079,0.023073,154.0
regime,7,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.360704,0.420097,0.007149,-0.041823,0.0,-0.290789,0.154397,0.0,0.996399,0.845603,1.0,0.020722,0.0,0.002401,267.0,1.0,0.0,-0.059393,0.353555,-0.041823,0.248965,0.154397,-0.842001,-0.154397,0.020722,0.018321,266.0
regime,17,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.052232,0.052584,0.0,-0.000335,0.0,-0.049957,0.08667,0.0,1.0,0.91333,1.0,0.01297,0.0,0.0,84.0,1.0,0.0,-0.000352,0.052232,-0.000335,0.049623,0.08667,-0.91333,-0.08667,0.01297,0.01297,83.0
regime,17,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.759089,0.796711,0.0,-0.020939,0.0,-0.443427,0.080979,0.0,1.0,0.919021,1.0,0.006214,0.0,0.0,105.0,1.0,0.0,-0.037622,0.759089,-0.020939,0.422488,0.080979,-0.919021,-0.080979,0.006214,0.006214,104.0
regime,17,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.369667,0.404754,0.007149,-0.024977,0.0,-0.283043,0.056589,0.0,0.990991,0.943411,1.0,0.011883,0.0,0.006006,77.0,1.0,0.0,-0.035087,0.362519,-0.024977,0.258066,0.056589,-0.934402,-0.056589,0.011883,0.005877,76.0
regime,17,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.561698,0.574403,0.0,-0.00807,0.0,-0.364839,0.07119,0.0,1.0,0.92881,1.0,0.015722,0.0,0.0,247.0,1.0,0.0,-0.012705,0.561698,-0.00807,0.356769,0.07119,-0.92881,-0.07119,0.015722,0.015722,246.0
regime,17,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.167797,0.191296,-0.018816,-0.019725,0.0,-0.176372,0.15948,0.0,0.996997,0.84052,1.0,0.014834,0.0,0.006006,98.0,1.0,0.0,-0.023499,0.186613,-0.019725,0.156647,0.15948,-0.837517,-0.15948,0.014834,0.008828,97.0
regime,17,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.376883,0.420097,0.007149,-0.03043,0.0,-0.290789,0.141307,0.0,0.996399,0.858693,1.0,0.016521,0.0,0.002401,265.0,1.0,0.0,-0.043214,0.369734,-0.03043,0.260358,0.141307,-0.855091,-0.141307,0.016521,0.01412,264.0
regime,27,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,-0.012081,0.052584,0.0,-0.061435,0.0,-0.049957,0.120276,0.0,1.0,0.879724,1.0,0.031007,0.0,0.0,154.0,1.0,0.0,-0.064665,-0.012081,-0.061435,-0.011477,0.120276,-0.879724,-0.120276,0.031007,0.031007,153.0
regime,27,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.693398,0.796711,0.0,-0.057501,0.0,-0.443427,0.10532,0.0,1.0,0.89468,1.0,0.02174,0.0,0.0,314.0,1.0,0.0,-0.103313,0.693398,-0.057501,0.385926,0.10532,-0.89468,-0.10532,0.02174,0.02174,313.0
regime,27,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.342166,0.404754,0.007149,-0.044554,0.0,-0.283043,0.120718,0.0,0.990991,0.879282,1.0,0.012184,0.0,0.006006,86.0,1.0,0.0,-0.062588,0.335017,-0.044554,0.238488,0.120718,-0.870273,-0.120718,0.012184,0.006178,85.0
regime,27,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.539328,0.574403,0.0,-0.022278,0.0,-0.364839,0.133995,0.0,1.0,0.866005,1.0,0.019448,0.0,0.0,320.0,1.0,0.0,-0.035074,0.539328,-0.022278,0.342561,0.133995,-0.866005,-0.133995,0.019448,0.019448,319.0
regime,27,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.183927,0.191296,-0.018816,-0.006186,0.0,-0.176372,0.10799,0.0,0.996997,0.89201,1.0,0.024155,0.0,0.006006,157.0,1.0,0.0,-0.007369,0.202743,-0.006186,0.170187,0.10799,-0.889007,-0.10799,0.024155,0.018149,156.0
regime,27,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.382522,0.420097,0.007149,-0.026459,0.0,-0.290789,0.113227,0.0,0.996399,0.886773,1.0,0.025052,0.0,0.002401,369.0,1.0,0.0,-0.037575,0.375373,-0.026459,0.264329,0.113227,-0.883171,-0.113227,0.025052,0.022651,368.0
