candidate,rows,breach_count,breach_rate,min_case_slack,mean_case_slack,mean_test_relative,mean_validation_relative,mean_turnover,mean_executed_steps,mean_gate_suppression,seed_return_range,activity_violations,cost35_breach_count,cost35_min_slack
sc3b_m20_p198,24,0,0.0,0.007,0.007,0.008161062323474874,0.011233901641028998,4.996557137728643e-05,0.5,0.9989224137931035,0.0,24,0,0.007
sc3b_m20_p192,24,0,0.0,0.0065640452402403624,0.006945505655030045,0.002798328672914753,0.010970716117857876,0.00010096291397305074,1.0,0.9978448275862069,0.00017609221379961222,24,0,0.0065640452402403624
sc3b_m20_p194,24,0,0.0,0.007,0.007,0.0,0.011181296983006553,0.0,0.0,1.0,0.0,24,0,0.007
sc3b_m20_p196,24,0,0.0,0.007,0.007,0.0,0.011301367963069872,0.0,0.0,1.0,0.0,24,0,0.007
