variant,reps,group,scenario,seed,transaction_cost_bps,path_bootstrap_robust_min_p05,case_slack,breach,mean_test_relative
v28d_sig02,300,random_train,random_train_b10_p7064,17,25.0,-0.006397560471876956,0.0006024395281230442,False,0.005896244043710386
v28d_sig02,300,random_train,random_train_b10_p9889,5,22.0,-0.004970519230258274,0.0020294807697417263,False,0.006079300810590382
v28d_sig02,300,random_train,random_train_b10_p9889,5,25.0,-0.005095463361296581,0.0019045366387034192,False,0.005896244043710386
v28d_sig02,300,random_train,random_train_b10_p9889,17,22.0,-0.00458064638385951,0.00241935361614049,False,0.006079300810590382
v28d_sig02,300,random_train,random_train_b10_p9889,17,25.0,-0.004829246866258058,0.002170753133741942,False,0.005896244043710386
v28d_sig02,300,random_train,random_train_b11_p6801,5,22.0,-0.004749678712153904,0.0022503212878460964,False,0.006079300810590382
v28d_sig02,300,random_train,random_train_b11_p6801,5,25.0,-0.004991338435774811,0.0020086615642251893,False,0.005896244043710386
v28d_sig02,300,random_train,random_train_b11_p6801,17,22.0,-0.005391671846294055,0.0016083281537059456,False,0.006079300810590382
v28d_sig02,300,random_train,random_train_b11_p6801,17,25.0,-0.005662241577378746,0.0013377584226212545,False,0.005896244043710386
v28d_sig02,300,random_train,random_train_b12_p8403,5,22.0,-0.005062305825383906,0.0019376941746160944,False,0.006079300810590382
v28d_sig02,300,random_train,random_train_b12_p8403,5,25.0,-0.005442197298594065,0.0015578027014059356,False,0.005896244043710386
v28d_sig02,300,random_train,random_train_b12_p8403,17,22.0,-0.0046425806855306005,0.0023574193144693997,False,0.006079300810590382
v28d_sig02,300,random_train,random_train_b12_p8403,17,25.0,-0.004962214657459929,0.0020377853425400713,False,0.005896244043710386
v28d_sig02,300,random_train,random_train_b13_p14175,5,22.0,-0.004843112792535958,0.002156887207464042,False,0.006079300810590382
v28d_sig02,300,random_train,random_train_b13_p14175,5,25.0,-0.00512784058362562,0.0018721594163743803,False,0.005896244043710386
v28d_sig02,300,random_train,random_train_b13_p14175,17,22.0,-0.005617479218206395,0.0013825207817936055,False,0.006079300810590382
v28d_sig02,300,random_train,random_train_b13_p14175,17,25.0,-0.005831064083996495,0.001168935916003505,False,0.005896244043710386
v28d_sig02,300,random_train,random_train_b13_p14394,5,22.0,-0.006446774334766064,0.0005532256652339357,False,0.006079300810590382
v28d_sig02,300,random_train,random_train_b13_p14394,5,25.0,-0.006740645204948442,0.0002593547950515583,False,0.005896244043710386
v28d_sig02,300,random_train,random_train_b13_p14394,17,22.0,-0.005257678884736156,0.0017423211152638443,False,0.006079300810590382
v28d_sig02,300,random_train,random_train_b13_p14394,17,25.0,-0.005480929237383708,0.0015190707626162921,False,0.005896244043710386
v28d_sig02,300,random_train,random_train_b16_p10914,5,22.0,-0.005805843656458081,0.001194156343541919,False,0.006079300810590382
v28d_sig02,300,random_train,random_train_b16_p10914,5,25.0,-0.0059420625896503204,0.0010579374103496797,False,0.005896244043710386
v28d_sig02,300,random_train,random_train_b16_p10914,17,22.0,-0.006090919526683614,0.0009090804733163866,False,0.006079300810590382
v28d_sig02,300,random_train,random_train_b16_p10914,17,25.0,-0.006304960753852195,0.000695039246147805,False,0.005896244043710386
v28d_sig02,300,random_train,random_train_b16_p9682,5,22.0,-0.004576272300479871,0.002423727699520129,False,0.006079300810590382
v28d_sig02,300,random_train,random_train_b16_p9682,5,25.0,-0.004786196700900212,0.0022138032990997878,False,0.005896244043710386
v28d_sig02,300,random_train,random_train_b16_p9682,17,22.0,-0.003982238453691028,0.003017761546308972,False,0.006079300810590382
v28d_sig02,300,random_train,random_train_b16_p9682,17,25.0,-0.0041415109499812475,0.0028584890500187527,False,0.005896244043710386
v28d_sig02,300,random_holdout,random_holdout_b10_p10572,5,22.0,-0.0064069953005278565,0.0005930046994721437,False,0.006079300810590382
v28d_sig02,300,random_holdout,random_holdout_b10_p10572,5,25.0,-0.0067832094348943325,0.00021679056510566768,False,0.005896244043710386
v28d_sig02,300,random_holdout,random_holdout_b10_p10572,17,22.0,-0.005275593822412661,0.0017244061775873393,False,0.006079300810590382
v28d_sig02,300,random_holdout,random_holdout_b10_p10572,17,25.0,-0.005522458435480254,0.0014775415645197458,False,0.005896244043710386
v28d_sig02,300,random_holdout,random_holdout_b11_p12340,5,22.0,-0.005748767746400457,0.001251232253599543,False,0.006079300810590382
v28d_sig02,300,random_holdout,random_holdout_b11_p12340,5,25.0,-0.00597777169973534,0.0010222283002646604,False,0.005896244043710386
v28d_sig02,300,random_holdout,random_holdout_b11_p12340,17,22.0,-0.005709402351764553,0.0012905976482354472,False,0.006079300810590382
v28d_sig02,300,random_holdout,random_holdout_b11_p12340,17,25.0,-0.006026384822469038,0.0009736151775309619,False,0.005896244043710386
v28d_sig02,300,random_holdout,random_holdout_b12_p6198,5,22.0,-0.006745203151549295,0.00025479684845070537,False,0.006079300810590382
v28d_sig02,300,random_holdout,random_holdout_b12_p6198,5,25.0,-0.0069667365527276755,3.32634472723246e-05,False,0.005896244043710386
v28d_sig02,300,random_holdout,random_holdout_b12_p6198,17,22.0,-0.005336427598476778,0.001663572401523222,False,0.006079300810590382
v28d_sig02,300,random_holdout,random_holdout_b12_p6198,17,25.0,-0.005834401781751452,0.001165598218248548,False,0.005896244043710386
v28d_sig02,300,random_holdout,random_holdout_b15_p7889,5,22.0,-0.004592524712399148,0.002407475287600852,False,0.006079300810590382
v28d_sig02,300,random_holdout,random_holdout_b15_p7889,5,25.0,-0.00503358474795153,0.0019664152520484698,False,0.005896244043710386
v28d_sig02,300,random_holdout,random_holdout_b15_p7889,17,22.0,-0.005035562569254681,0.001964437430745319,False,0.006079300810590382
v28d_sig02,300,random_holdout,random_holdout_b15_p7889,17,25.0,-0.005408727570123545,0.001591272429876455,False,0.005896244043710386
v28d_sig02,300,random_holdout,random_holdout_b15_p8956,5,22.0,-0.004508763062785331,0.0024912369372146696,False,0.006079300810590382
v28d_sig02,300,random_holdout,random_holdout_b15_p8956,5,25.0,-0.004883677859807789,0.0021163221401922115,False,0.005896244043710386
v28d_sig02,300,random_holdout,random_holdout_b15_p8956,17,22.0,-0.005312184392498437,0.0016878156075015634,False,0.006079300810590382
v28d_sig02,300,random_holdout,random_holdout_b15_p8956,17,25.0,-0.005599668868725249,0.001400331131274751,False,0.005896244043710386
v28d_sig02,300,random_holdout,random_holdout_b16_p10086,5,22.0,-0.004464531449799713,0.002535468550200287,False,0.006079300810590382
v28d_sig02,300,random_holdout,random_holdout_b16_p10086,5,25.0,-0.004696853278536972,0.002303146721463028,False,0.005896244043710386
v28d_sig02,300,random_holdout,random_holdout_b16_p10086,17,22.0,-0.003925712592106645,0.0030742874078933556,False,0.006079300810590382
v28d_sig02,300,random_holdout,random_holdout_b16_p10086,17,25.0,-0.004174415072992471,0.002825584927007529,False,0.005896244043710386
v28d_sig02,500,curated,baseline_b20_s4242,5,18.0,-0.003923329573141005,0.0030766704268589953,False,0.006323462816354741
v28d_sig02,500,curated,baseline_b20_s4242,5,22.0,-0.004341380195428351,0.002658619804571649,False,0.006079300810590382
v28d_sig02,500,curated,baseline_b20_s4242,5,25.0,-0.004641353180893803,0.0023586468191061968,False,0.005896244043710386
v28d_sig02,500,curated,baseline_b20_s4242,17,18.0,-0.003307678217826709,0.003692321782173291,False,0.006323462816354741
v28d_sig02,500,curated,baseline_b20_s4242,17,22.0,-0.0036151911795443193,0.003384808820455681,False,0.006079300810590382
v28d_sig02,500,curated,baseline_b20_s4242,17,25.0,-0.003987755333563964,0.0030122446664360364,False,0.005896244043710386
v28d_sig02,500,curated,baseline_b20_s4242,29,18.0,-0.004461870349097547,0.0025381296509024535,False,0.006323462816354741
v28d_sig02,500,curated,baseline_b20_s4242,29,22.0,-0.004897464574280497,0.002102535425719503,False,0.006079300810590382
v28d_sig02,500,curated,baseline_b20_s4242,29,25.0,-0.0051516126431003,0.0018483873568996998,False,0.005896244043710386
v28d_sig02,500,curated,altseed_b20_s5252,5,18.0,-0.0038185798911209044,0.0031814201088790958,False,0.006323462816354741
v28d_sig02,500,curated,altseed_b20_s5252,5,22.0,-0.004046346703491376,0.0029536532965086237,False,0.006079300810590382
v28d_sig02,500,curated,altseed_b20_s5252,5,25.0,-0.004174509919262414,0.002825490080737586,False,0.005896244043710386
v28d_sig02,500,curated,altseed_b20_s5252,17,18.0,-0.003738982361289056,0.003261017638710944,False,0.006323462816354741
v28d_sig02,500,curated,altseed_b20_s5252,17,22.0,-0.0038143260006371963,0.003185673999362804,False,0.006079300810590382
v28d_sig02,500,curated,altseed_b20_s5252,17,25.0,-0.004186182557594986,0.0028138174424050142,False,0.005896244043710386
v28d_sig02,500,curated,altseed_b20_s5252,29,18.0,-0.004778788386427179,0.002221211613572821,False,0.006323462816354741
v28d_sig02,500,curated,altseed_b20_s5252,29,22.0,-0.0051130710156928275,0.0018869289843071726,False,0.006079300810590382
v28d_sig02,500,curated,altseed_b20_s5252,29,25.0,-0.005307017720385598,0.001692982279614402,False,0.005896244043710386
v28d_sig02,500,curated,altblock_b16_s4242,5,18.0,-0.005272319709637857,0.0017276802903621429,False,0.006323462816354741
v28d_sig02,500,curated,altblock_b16_s4242,5,22.0,-0.005771807941090118,0.0012281920589098825,False,0.006079300810590382
v28d_sig02,500,curated,altblock_b16_s4242,5,25.0,-0.006221014717002338,0.000778985282997662,False,0.005896244043710386
v28d_sig02,500,curated,altblock_b16_s4242,17,18.0,-0.0047103612272857195,0.0022896387727142807,False,0.006323462816354741
v28d_sig02,500,curated,altblock_b16_s4242,17,22.0,-0.005059622570330302,0.0019403774296696983,False,0.006079300810590382
v28d_sig02,500,curated,altblock_b16_s4242,17,25.0,-0.005392007388672998,0.001607992611327002,False,0.005896244043710386
v28d_sig02,500,curated,altblock_b16_s4242,29,18.0,-0.004551824666436921,0.0024481753335630794,False,0.006323462816354741
v28d_sig02,500,curated,altblock_b16_s4242,29,22.0,-0.005061935419695618,0.0019380645803043824,False,0.006079300810590382
v28d_sig02,500,curated,altblock_b16_s4242,29,25.0,-0.005495227473099251,0.0015047725269007493,False,0.005896244043710386
v28d_sig02,500,curated,altblock_b24_s4242,5,18.0,-0.0028903624676616555,0.004109637532338345,False,0.006323462816354741
v28d_sig02,500,curated,altblock_b24_s4242,5,22.0,-0.003227525664626906,0.003772474335373094,False,0.006079300810590382
v28d_sig02,500,curated,altblock_b24_s4242,5,25.0,-0.0035836314410431554,0.0034163685589568447,False,0.005896244043710386
v28d_sig02,500,curated,altblock_b24_s4242,17,18.0,-0.0028251883398599125,0.004174811660140087,False,0.006323462816354741
v28d_sig02,500,curated,altblock_b24_s4242,17,22.0,-0.0032533651569655376,0.0037466348430344625,False,0.006079300810590382
v28d_sig02,500,curated,altblock_b24_s4242,17,25.0,-0.003661669388490635,0.0033383306115093653,False,0.005896244043710386
v28d_sig02,500,curated,altblock_b24_s4242,29,18.0,-0.0028794728137296944,0.004120527186270305,False,0.006323462816354741
v28d_sig02,500,curated,altblock_b24_s4242,29,22.0,-0.0030959573557444555,0.0039040426442555447,False,0.006079300810590382
v28d_sig02,500,curated,altblock_b24_s4242,29,25.0,-0.0032927742319671604,0.0037072257680328398,False,0.005896244043710386
v28d_sig02,500,curated,altboth_b24_s6060,5,18.0,-0.0033230297217774316,0.0036769702782225686,False,0.006323462816354741
v28d_sig02,500,curated,altboth_b24_s6060,5,22.0,-0.003839191402910519,0.0031608085970894814,False,0.006079300810590382
v28d_sig02,500,curated,altboth_b24_s6060,5,25.0,-0.004213068707757834,0.0027869312922421665,False,0.005896244043710386
v28d_sig02,500,curated,altboth_b24_s6060,17,18.0,-0.003080080052863421,0.003919919947136579,False,0.006323462816354741
v28d_sig02,500,curated,altboth_b24_s6060,17,22.0,-0.003302832106945169,0.003697167893054831,False,0.006079300810590382
v28d_sig02,500,curated,altboth_b24_s6060,17,25.0,-0.003508994737437476,0.003491005262562524,False,0.005896244043710386
v28d_sig02,500,curated,altboth_b24_s6060,29,18.0,-0.0038810248751968966,0.0031189751248031036,False,0.006323462816354741
v28d_sig02,500,curated,altboth_b24_s6060,29,22.0,-0.004372988789784742,0.002627011210215258,False,0.006079300810590382
v28d_sig02,500,curated,altboth_b24_s6060,29,25.0,-0.004588509380708293,0.002411490619291707,False,0.005896244043710386
v28d_sig02,500,curated,deepcheck_b12_s8080,5,18.0,-0.004752301462173447,0.0022476985378265535,False,0.006323462816354741
v28d_sig02,500,curated,deepcheck_b12_s8080,5,22.0,-0.0051156133527823335,0.0018843866472176667,False,0.006079300810590382
v28d_sig02,500,curated,deepcheck_b12_s8080,5,25.0,-0.005255286688929233,0.0017447133110707674,False,0.005896244043710386
v28d_sig02,500,curated,deepcheck_b12_s8080,17,18.0,-0.004825368060395607,0.002174631939604393,False,0.006323462816354741
v28d_sig02,500,curated,deepcheck_b12_s8080,17,22.0,-0.005319211164507859,0.0016807888354921415,False,0.006079300810590382
v28d_sig02,500,curated,deepcheck_b12_s8080,17,25.0,-0.005525078135870019,0.0014749218641299808,False,0.005896244043710386
v28d_sig02,500,curated,deepcheck_b12_s8080,29,18.0,-0.004966337438050555,0.0020336625619494448,False,0.006323462816354741
v28d_sig02,500,curated,deepcheck_b12_s8080,29,22.0,-0.005235315577645621,0.0017646844223543788,False,0.006079300810590382
v28d_sig02,500,curated,deepcheck_b12_s8080,29,25.0,-0.0054249046405325015,0.0015750953594674986,False,0.005896244043710386
v28d_sig02,500,curated,deepcheck_b28_s9090,5,18.0,-0.002800195191434346,0.004199804808565654,False,0.006323462816354741
v28d_sig02,500,curated,deepcheck_b28_s9090,5,22.0,-0.0030820675249351114,0.003917932475064889,False,0.006079300810590382
v28d_sig02,500,curated,deepcheck_b28_s9090,5,25.0,-0.003263334765275927,0.003736665234724073,False,0.005896244043710386
v28d_sig02,500,curated,deepcheck_b28_s9090,17,18.0,-0.002897391875100147,0.004102608124899853,False,0.006323462816354741
v28d_sig02,500,curated,deepcheck_b28_s9090,17,22.0,-0.003368511832937376,0.003631488167062624,False,0.006079300810590382
v28d_sig02,500,curated,deepcheck_b28_s9090,17,25.0,-0.0035925969944556376,0.0034074030055443625,False,0.005896244043710386
v28d_sig02,500,curated,deepcheck_b28_s9090,29,18.0,-0.003076270518342311,0.003923729481657689,False,0.006323462816354741
v28d_sig02,500,curated,deepcheck_b28_s9090,29,22.0,-0.0034434055780569904,0.0035565944219430098,False,0.006079300810590382
v28d_sig02,500,curated,deepcheck_b28_s9090,29,25.0,-0.003464523332029034,0.003535476667970966,False,0.005896244043710386
v28d_sig02,500,curated,stress_b14_s7070,5,18.0,-0.004990363198992381,0.002009636801007619,False,0.006323462816354741
v28d_sig02,500,curated,stress_b14_s7070,5,22.0,-0.005260415103896825,0.001739584896103175,False,0.006079300810590382
v28d_sig02,500,curated,stress_b14_s7070,5,25.0,-0.0055657176541094025,0.0014342823458905977,False,0.005896244043710386
v28d_sig02,500,curated,stress_b14_s7070,17,18.0,-0.004283342940132773,0.0027166570598672274,False,0.006323462816354741
v28d_sig02,500,curated,stress_b14_s7070,17,22.0,-0.004335540316193797,0.0026644596838062027,False,0.006079300810590382
v28d_sig02,500,curated,stress_b14_s7070,17,25.0,-0.0045925472974346565,0.0024074527025653436,False,0.005896244043710386
v28d_sig02,500,curated,stress_b14_s7070,29,18.0,-0.005328896341575013,0.0016711036584249874,False,0.006323462816354741
v28d_sig02,500,curated,stress_b14_s7070,29,22.0,-0.005766739652777208,0.001233260347222792,False,0.006079300810590382
v28d_sig02,500,curated,stress_b14_s7070,29,25.0,-0.006083679287739846,0.0009163207122601545,False,0.005896244043710386
v28d_sig02,500,curated,stress_b30_s10010,5,18.0,-0.002523976738437833,0.004476023261562167,False,0.006323462816354741
v28d_sig02,500,curated,stress_b30_s10010,5,22.0,-0.002747286501616081,0.004252713498383919,False,0.006079300810590382
v28d_sig02,500,curated,stress_b30_s10010,5,25.0,-0.0029174188004314093,0.004082581199568591,False,0.005896244043710386
v28d_sig02,500,curated,stress_b30_s10010,17,18.0,-0.003016572027031722,0.003983427972968278,False,0.006323462816354741
v28d_sig02,500,curated,stress_b30_s10010,17,22.0,-0.0032120986558001217,0.0037879013441998784,False,0.006079300810590382
v28d_sig02,500,curated,stress_b30_s10010,17,25.0,-0.0034052834195891003,0.0035947165804109,False,0.005896244043710386
v28d_sig02,500,curated,stress_b30_s10010,29,18.0,-0.0024728862517918227,0.004527113748208177,False,0.006323462816354741
v28d_sig02,500,curated,stress_b30_s10010,29,22.0,-0.0028061383793262728,0.004193861620673728,False,0.006079300810590382
v28d_sig02,500,curated,stress_b30_s10010,29,25.0,-0.003064506601844502,0.003935493398155498,False,0.005896244043710386
v28d_sig02,500,random_train,random_train_b10_p7064,5,22.0,-0.006653849579356719,0.0003461504206432814,False,0.006079300810590382
v28d_sig02,500,random_train,random_train_b10_p7064,5,25.0,-0.006950482181988614,4.951781801138585e-05,False,0.005896244043710386
v28d_sig02,500,random_train,random_train_b10_p7064,17,22.0,-0.005816874680131206,0.001183125319868794,False,0.006079300810590382
v28d_sig02,500,random_train,random_train_b10_p7064,17,25.0,-0.006112593555682877,0.0008874064443171233,False,0.005896244043710386
v28d_sig02,500,random_train,random_train_b10_p9889,5,22.0,-0.0054124991280558084,0.0015875008719441917,False,0.006079300810590382
v28d_sig02,500,random_train,random_train_b10_p9889,5,25.0,-0.0056904439063176545,0.0013095560936823456,False,0.005896244043710386
v28d_sig02,500,random_train,random_train_b10_p9889,17,22.0,-0.005592226909183978,0.0014077730908160224,False,0.006079300810590382
v28d_sig02,500,random_train,random_train_b10_p9889,17,25.0,-0.0059848489904670505,0.0010151510095329497,False,0.005896244043710386
v28d_sig02,500,random_train,random_train_b11_p6801,5,22.0,-0.0051398136640300905,0.0018601863359699097,False,0.006079300810590382
v28d_sig02,500,random_train,random_train_b11_p6801,5,25.0,-0.005612284744183777,0.0013877152558162235,False,0.005896244043710386
v28d_sig02,500,random_train,random_train_b11_p6801,17,22.0,-0.005697853196630736,0.001302146803369264,False,0.006079300810590382
v28d_sig02,500,random_train,random_train_b11_p6801,17,25.0,-0.006082075588119268,0.0009179244118807323,False,0.005896244043710386
v28d_sig02,500,random_train,random_train_b12_p8403,5,22.0,-0.005116855246218716,0.0018831447537812846,False,0.006079300810590382
v28d_sig02,500,random_train,random_train_b12_p8403,5,25.0,-0.0054555762803145105,0.0015444237196854897,False,0.005896244043710386
v28d_sig02,500,random_train,random_train_b12_p8403,17,22.0,-0.006670178121081554,0.00032982187891844594,False,0.006079300810590382
v28d_sig02,500,random_train,random_train_b12_p8403,17,25.0,-0.0068707788824115485,0.00012922111758845167,False,0.005896244043710386
v28d_sig02,500,random_train,random_train_b13_p14175,5,22.0,-0.0049050505571307515,0.0020949494428692487,False,0.006079300810590382
v28d_sig02,500,random_train,random_train_b13_p14175,5,25.0,-0.005262871611382163,0.0017371283886178368,False,0.005896244043710386
v28d_sig02,500,random_train,random_train_b13_p14175,17,22.0,-0.005817170909298464,0.0011828290907015364,False,0.006079300810590382
v28d_sig02,500,random_train,random_train_b13_p14175,17,25.0,-0.00609628425062137,0.0009037157493786306,False,0.005896244043710386
v28d_sig02,500,random_train,random_train_b13_p14394,5,22.0,-0.005534158970924491,0.0014658410290755092,False,0.006079300810590382
v28d_sig02,500,random_train,random_train_b13_p14394,5,25.0,-0.005833673008269769,0.0011663269917302314,False,0.005896244043710386
v28d_sig02,500,random_train,random_train_b13_p14394,17,22.0,-0.005257237606950483,0.0017427623930495175,False,0.006079300810590382
v28d_sig02,500,random_train,random_train_b13_p14394,17,25.0,-0.005480929237383708,0.0015190707626162921,False,0.005896244043710386
v28d_sig02,500,random_train,random_train_b16_p10914,5,22.0,-0.0058898155457639545,0.0011101844542360456,False,0.006079300810590382
v28d_sig02,500,random_train,random_train_b16_p10914,5,25.0,-0.006041749629826232,0.0009582503701737683,False,0.005896244043710386
v28d_sig02,500,random_train,random_train_b16_p10914,17,22.0,-0.005202995098782226,0.0017970049012177745,False,0.006079300810590382
v28d_sig02,500,random_train,random_train_b16_p10914,17,25.0,-0.0056038199411841015,0.0013961800588158987,False,0.005896244043710386
v28d_sig02,500,random_train,random_train_b16_p9682,5,22.0,-0.005049622553713717,0.0019503774462862828,False,0.006079300810590382
v28d_sig02,500,random_train,random_train_b16_p9682,5,25.0,-0.0053314531060459965,0.0016685468939540036,False,0.005896244043710386
v28d_sig02,500,random_train,random_train_b16_p9682,17,22.0,-0.004752208955207754,0.002247791044792246,False,0.006079300810590382
v28d_sig02,500,random_train,random_train_b16_p9682,17,25.0,-0.004850314822172519,0.002149685177827481,False,0.005896244043710386
v28d_sig02,500,random_holdout,random_holdout_b10_p10572,5,22.0,-0.006342290832878156,0.0006577091671218444,False,0.006079300810590382
v28d_sig02,500,random_holdout,random_holdout_b10_p10572,5,25.0,-0.0066724125120886215,0.0003275874879113787,False,0.005896244043710386
v28d_sig02,500,random_holdout,random_holdout_b10_p10572,17,22.0,-0.005368759849211957,0.0016312401507880435,False,0.006079300810590382
v28d_sig02,500,random_holdout,random_holdout_b10_p10572,17,25.0,-0.005617238550894349,0.0013827614491056508,False,0.005896244043710386
v28d_sig02,500,random_holdout,random_holdout_b11_p12340,5,22.0,-0.0057393354560853534,0.0012606645439146467,False,0.006079300810590382
v28d_sig02,500,random_holdout,random_holdout_b11_p12340,5,25.0,-0.006232498188637137,0.0007675018113628635,False,0.005896244043710386
v28d_sig02,500,random_holdout,random_holdout_b11_p12340,17,22.0,-0.005199864170926371,0.0018001358290736288,False,0.006079300810590382
v28d_sig02,500,random_holdout,random_holdout_b11_p12340,17,25.0,-0.005311508844409306,0.0016884911555906943,False,0.005896244043710386
v28d_sig02,500,random_holdout,random_holdout_b12_p6198,5,22.0,-0.006106857814156435,0.0008931421858435649,False,0.006079300810590382
v28d_sig02,500,random_holdout,random_holdout_b12_p6198,5,25.0,-0.00645548315219584,0.0005445168478041603,False,0.005896244043710386
v28d_sig02,500,random_holdout,random_holdout_b12_p6198,17,22.0,-0.005063285005450641,0.0019367149945493595,False,0.006079300810590382
v28d_sig02,500,random_holdout,random_holdout_b12_p6198,17,25.0,-0.005215603358396914,0.0017843966416030864,False,0.005896244043710386
v28d_sig02,500,random_holdout,random_holdout_b15_p7889,5,22.0,-0.005421259417100637,0.0015787405828993628,False,0.006079300810590382
v28d_sig02,500,random_holdout,random_holdout_b15_p7889,5,25.0,-0.005628160402800103,0.0013718395971998969,False,0.005896244043710386
v28d_sig02,500,random_holdout,random_holdout_b15_p7889,17,22.0,-0.0062912384882008844,0.0007087615117991157,False,0.006079300810590382
v28d_sig02,500,random_holdout,random_holdout_b15_p7889,17,25.0,-0.006521422573483764,0.0004785774265162364,False,0.005896244043710386
v28d_sig02,500,random_holdout,random_holdout_b15_p8956,5,22.0,-0.0058686126626776355,0.0011313873373223647,False,0.006079300810590382
v28d_sig02,500,random_holdout,random_holdout_b15_p8956,5,25.0,-0.0061023925682870735,0.0008976074317129266,False,0.005896244043710386
v28d_sig02,500,random_holdout,random_holdout_b15_p8956,17,22.0,-0.005122282087001439,0.0018777179129985614,False,0.006079300810590382
v28d_sig02,500,random_holdout,random_holdout_b15_p8956,17,25.0,-0.005396083741567931,0.0016039162584320695,False,0.005896244043710386
v28d_sig02,500,random_holdout,random_holdout_b16_p10086,5,22.0,-0.004286803746599843,0.002713196253400157,False,0.006079300810590382
v28d_sig02,500,random_holdout,random_holdout_b16_p10086,5,25.0,-0.004669269851499985,0.002330730148500015,False,0.005896244043710386
v28d_sig02,500,random_holdout,random_holdout_b16_p10086,17,22.0,-0.003965782551207785,0.003034217448792215,False,0.006079300810590382
v28d_sig02,500,random_holdout,random_holdout_b16_p10086,17,25.0,-0.004222333860214111,0.0027776661397858893,False,0.005896244043710386
