run,cached,returncode,name,ridge_l2,target_mode,action_smoothing,scale_turnover_penalty,min_signal_scale,max_signal_scale,min_spy_weight,max_spy_weight,initial_spy_weight,no_trade_band,profile,transaction_cost_bps,slippage_bps,seed,gate,gate_scale,n_folds,min_robust_min_relative,min_active_fraction,mean_test_relative,mean_validation_relative,robust_min_test_relative,beat_hold_fraction,active_fraction,mean_turnover,mean_test_executed_step_count,mean_n_test_samples,mean_executed_step_rate,worst_daily_relative_return,worst_max_relative_drawdown,path_bootstrap_mean_test_relative_p05,path_bootstrap_mean_test_relative_p50,path_bootstrap_mean_test_relative_p95,path_bootstrap_robust_min_test_relative_p05,path_bootstrap_robust_min_test_relative_p50,path_bootstrap_robust_min_test_relative_p95,overall_gate_passed,validation_gate_passed,validation_gate_value,validation_gate_threshold,robust_gate_passed,robust_gate_value,robust_gate_threshold,active_gate_passed,active_gate_value,active_gate_threshold,summary_csv,detailed_json,wealth_first_score
promoted_tanh_c22_s17_g055,True,0,promoted_tanh,0.015,tanh_return,1.0,0.0,-0.75,0.75,0.8,1.05,1.0,0.02,promoted_tanh,22.0,22.0,17,055,bps,5,0.0,0.01,0.005091957164414795,0.008775139871806647,0.0029827107099824612,1.0,1.0,0.0010984751142453944,18.8,465.0,0.04043010752688172,-0.0038757696568296,0.0121096739593665,0.0013517651328683058,0.004978186412626285,0.009407843063824601,-0.013571226189176371,-0.0010948201309887162,0.0032255287736277396,True,True,0.008775139871806647,0.0055,True,0.0029827107099824612,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/promoted_tanh_c22_s17_g055/main4_gate055_f5_s17_summary.csv,artifacts/main4_phase2_runs/promoted_tanh_c22_s17_g055/main4_gate055_f5_s17_detailed.json,0.00575945618372198
promoted_tanh_c22_s29_g055,True,0,promoted_tanh,0.015,tanh_return,1.0,0.0,-0.75,0.75,0.8,1.05,1.0,0.02,promoted_tanh,22.0,22.0,29,055,bps,5,0.0,0.01,0.005091957164414795,0.008775139871806647,0.0029827107099824612,1.0,1.0,0.0010984751142453944,18.8,465.0,0.04043010752688172,-0.0038757696568296,0.0121096739593665,0.0012448265046748864,0.00516352460125471,0.0093041493129804,-0.012089964511413942,-0.0013361954987499147,0.0036171075967972427,True,True,0.008775139871806647,0.0055,True,0.0029827107099824612,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/promoted_tanh_c22_s29_g055/main4_gate055_f5_s29_summary.csv,artifacts/main4_phase2_runs/promoted_tanh_c22_s29_g055/main4_gate055_f5_s29_detailed.json,0.00575945618372198
promoted_tanh_c25_s5_g055,True,0,promoted_tanh,0.015,tanh_return,1.0,0.0,-0.75,0.75,0.8,1.05,1.0,0.02,promoted_tanh,25.0,25.0,5,055,bps,5,0.0,0.01,0.004782633411009396,0.008333641275079406,0.0022639611509442936,1.0,1.0,0.0010984751142453944,18.8,465.0,0.04043010752688172,-0.0038757696568296,0.0121576166943891,0.0003546726240781284,0.0047081384824562145,0.008781358792037437,-0.013981117307011114,-0.0017727068017445169,0.004105793141019343,True,True,0.008333641275079406,0.0055,True,0.0022639611509442936,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/promoted_tanh_c25_s5_g055/main4_gate055_f5_s5_summary.csv,artifacts/main4_phase2_runs/promoted_tanh_c25_s5_g055/main4_gate055_f5_s5_detailed.json,0.005090757650797497
promoted_tanh_c25_s17_g055,True,0,promoted_tanh,0.015,tanh_return,1.0,0.0,-0.75,0.75,0.8,1.05,1.0,0.02,promoted_tanh,25.0,25.0,17,055,bps,5,0.0,0.01,0.004782633411009396,0.008333641275079406,0.0022639611509442936,1.0,1.0,0.0010984751142453944,18.8,465.0,0.04043010752688172,-0.0038757696568296,0.0121576166943891,0.0010717476111607273,0.004694036337618312,0.009059392469614791,-0.014388773515196929,-0.0014865091758860527,0.0031702503838541792,True,True,0.008333641275079406,0.0055,True,0.0022639611509442936,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/promoted_tanh_c25_s17_g055/main4_gate055_f5_s17_summary.csv,artifacts/main4_phase2_runs/promoted_tanh_c25_s17_g055/main4_gate055_f5_s17_detailed.json,0.005090757650797497
promoted_tanh_c25_s29_g055,True,0,promoted_tanh,0.015,tanh_return,1.0,0.0,-0.75,0.75,0.8,1.05,1.0,0.02,promoted_tanh,25.0,25.0,29,055,bps,5,0.0,0.01,0.004782633411009396,0.008333641275079406,0.0022639611509442936,1.0,1.0,0.0010984751142453944,18.8,465.0,0.04043010752688172,-0.0038757696568296,0.0121576166943891,0.0009156741900534827,0.004875172560286889,0.008906450840779892,-0.01264495378839674,-0.001722203251757315,0.003334891718918698,True,True,0.008333641275079406,0.0055,True,0.0022639611509442936,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/promoted_tanh_c25_s29_g055/main4_gate055_f5_s29_summary.csv,artifacts/main4_phase2_runs/promoted_tanh_c25_s29_g055/main4_gate055_f5_s29_detailed.json,0.005090757650797497
robust_guard_c12_s5_g055,True,0,robust_guard,0.015,tanh_return,1.08,2.0,-0.6,0.6,0.8,1.05,1.0,0.022,robust_guard,12.0,12.0,5,055,bps,5,0.0,0.01,0.004159592945842272,0.009932210194741175,0.0006443242906679636,1.0,1.0,0.000613725114968344,10.0,465.0,0.021505376344086023,-0.0025318169319438,0.0082719895206576,0.001181397962054257,0.0042103392664041735,0.007223259946908299,-0.006692569718979291,-0.0010025877296730434,0.0022435079480245266,True,True,0.009932210194741175,0.0055,True,0.0006443242906679636,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/robust_guard_c12_s5_g055/main4_gate055_f5_s5_summary.csv,artifacts/main4_phase2_runs/robust_guard_c12_s5_g055/main4_gate055_f5_s5_detailed.json,0.004021461254949996
robust_guard_c12_s17_g055,True,0,robust_guard,0.015,tanh_return,1.08,2.0,-0.6,0.6,0.8,1.05,1.0,0.022,robust_guard,12.0,12.0,17,055,bps,5,0.0,0.01,0.004159592945842272,0.009932210194741175,0.0006443242906679636,1.0,1.0,0.000613725114968344,10.0,465.0,0.021505376344086023,-0.0025318169319438,0.0082719895206576,0.0014884021961406656,0.004199360158064824,0.007119417950963006,-0.007464316487886746,-0.001378993698663955,0.002472997381372323,True,True,0.009932210194741175,0.0055,True,0.0006443242906679636,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/robust_guard_c12_s17_g055/main4_gate055_f5_s17_summary.csv,artifacts/main4_phase2_runs/robust_guard_c12_s17_g055/main4_gate055_f5_s17_detailed.json,0.004021461254949996
robust_guard_c12_s29_g055,True,0,robust_guard,0.015,tanh_return,1.08,2.0,-0.6,0.6,0.8,1.05,1.0,0.022,robust_guard,12.0,12.0,29,055,bps,5,0.0,0.01,0.004159592945842272,0.009932210194741175,0.0006443242906679636,1.0,1.0,0.000613725114968344,10.0,465.0,0.021505376344086023,-0.0025318169319438,0.0082719895206576,0.0010774407674411367,0.004093567079004689,0.006890097872068673,-0.006849222339174477,-0.0012689722653421165,0.002356402405211312,True,True,0.009932210194741175,0.0055,True,0.0006443242906679636,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/robust_guard_c12_s29_g055/main4_gate055_f5_s29_summary.csv,artifacts/main4_phase2_runs/robust_guard_c12_s29_g055/main4_gate055_f5_s29_detailed.json,0.004021461254949996
robust_guard_c15_s5_g055,True,0,robust_guard,0.015,tanh_return,1.08,2.0,-0.6,0.6,0.8,1.05,1.0,0.022,robust_guard,15.0,15.0,5,055,bps,5,0.0,0.01,0.003986862408619007,0.009648575226041478,0.0005614300297698271,1.0,1.0,0.000613725114968344,10.0,465.0,0.021505376344086023,-0.0025318169319438,0.008310507139087,0.0010679540514034103,0.004029897164029583,0.007074512521341505,-0.007212376541339632,-0.0010913395155618955,0.002155111608437622,True,True,0.009648575226041478,0.0055,True,0.0005614300297698271,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/robust_guard_c15_s5_g055/main4_gate055_f5_s5_summary.csv,artifacts/main4_phase2_runs/robust_guard_c15_s5_g055/main4_gate055_f5_s5_detailed.json,0.003807283587277663
robust_guard_c15_s17_g055,True,0,robust_guard,0.015,tanh_return,1.08,2.0,-0.6,0.6,0.8,1.05,1.0,0.022,robust_guard,15.0,15.0,17,055,bps,5,0.0,0.01,0.003986862408619007,0.009648575226041478,0.0005614300297698271,1.0,1.0,0.000613725114968344,10.0,465.0,0.021505376344086023,-0.0025318169319438,0.008310507139087,0.0012973379325455115,0.004018411692075907,0.006921648136542259,-0.00785237989654407,-0.0015579614154909716,0.0023542716015197435,True,True,0.009648575226041478,0.0055,True,0.0005614300297698271,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/robust_guard_c15_s17_g055/main4_gate055_f5_s17_summary.csv,artifacts/main4_phase2_runs/robust_guard_c15_s17_g055/main4_gate055_f5_s17_detailed.json,0.003807283587277663
