candidate,rows,breach_count,breach_rate,min_case_slack,mean_case_slack,mean_test_relative,mean_validation_relative,mean_turnover,mean_executed_steps,mean_gate_suppression,seed_return_range,activity_violations,cost35_breach_count,cost35_min_slack
l_s092625468_objw1,24,0,0.0,0.007059729458403224,0.010806412965043885,0.01766518350753284,0.011348728297165564,0.00010032556507044446,1.0,0.9978448275862069,0.0,24,0,0.007059729458403224
j_s0926254_objw1,24,0,0.0,0.007059729456527119,0.010806412686071442,0.01766518219807145,0.011348727458111699,0.00010032555768418369,1.0,0.9978448275862069,0.0,24,0,0.007059729456527119
zu_l468_smooth_w15_f00,24,15,0.625,-0.007147995811605689,-0.0016744146144314638,0.0013632752099867029,0.0024423943870116684,4.7162898345638635e-05,464.0,0.9962856425410239,2.7267589346309908e-05,0,5,-0.007147995811605689
zu_l468_smooth_w25_f00,24,24,1.0,-0.010642396870907067,-0.004398317795013726,0.0009980914594116912,0.0022025587243796312,9.655176756129343e-05,464.0,0.9768977864598017,3.224387830383542e-05,0,8,-0.010642396870907067
zu_l468_smooth_w25_f05,24,24,1.0,-0.01104830752917869,-0.004740821503441608,0.0007671327491178159,0.002016136058187205,0.00015441239419079216,464.0,0.9291471461428961,0.0001554069468081491,0,8,-0.01104830752917869
zu_l468_smooth_w40_f00,24,24,1.0,-0.01085099260734218,-0.004742772723091011,0.0006923873318532041,0.001960490677773069,0.0001783268718947574,464.0,0.9170276964806391,0.00025144881498384195,0,8,-0.01085099260734218
zu_l468_smooth_w40_f05,24,24,1.0,-0.010530944782089095,-0.00473496230270189,0.0005859394272255254,0.00181835635913307,0.0002147896186044583,464.0,0.8720432919864226,0.00044388695018592327,0,8,-0.010530944782089095
