policy_id,variant,mean_score,mean_test_relative,worst_robust_min,mean_turnover,mean_executed_step_rate,mean_path_bootstrap_robust_min_p05,activity_slack,path_slack,pass_non_path,pass_path,strict_eligible
strict_failmode_reference,v25c_anchor_tailguard_med,0.005487660420576173,0.004923681532536453,0.002536333563450066,0.0010148879661641616,0.035440860215053764,-0.009156833569607925,0.015440860215053764,-0.0021568335696079246,True,False,False
strict_failmode_reference,v25c_tailhard_01,0.004128900910854429,0.0038877639091558615,0.001260859193553454,0.000769318729804344,0.024946236559139787,-0.008441728156899673,0.004946236559139786,-0.0014417281568996727,True,False,False
strict_failmode_reference,v25c_balance_recover,0.002552955663983429,0.002914538646794931,0.0,0.0004821106437486691,0.017634408602150535,-0.008581355519953308,-0.0023655913978494654,-0.0015813555199533083,False,False,False
strict_failmode_reference,v25c_tailhard_02,-0.0005703631968340345,0.00015034219683678798,-0.0013934710532731431,8.374478000772848e-05,0.00232258064516129,-0.003833898774621989,-0.01767741935483871,0.003166101225378011,False,True,False
strict_failmode_reference,v25c_tailhard_03,-0.0019967052768095415,-0.0005580759452602014,-0.0029669383187860277,5.7919291198449264e-05,0.0017204301075268817,-0.006729901248634187,-0.01827956989247312,0.0002700987513658132,False,True,False
strict_looser_cap002,v25c_anchor_tailguard_med,0.005487660420576173,0.004923681532536453,0.002536333563450066,0.0010148879661641616,0.035440860215053764,-0.009156833569607925,0.015440860215053764,-0.0011568335696079245,True,False,False
strict_looser_cap002,v25c_tailhard_01,0.004128900910854429,0.0038877639091558615,0.001260859193553454,0.000769318729804344,0.024946236559139787,-0.008441728156899673,0.004946236559139786,-0.0004417281568996727,True,False,False
strict_looser_cap002,v25c_balance_recover,0.002552955663983429,0.002914538646794931,0.0,0.0004821106437486691,0.017634408602150535,-0.008581355519953308,-0.0023655913978494654,-0.0005813555199533083,False,False,False
strict_looser_cap002,v25c_tailhard_02,-0.0005703631968340345,0.00015034219683678798,-0.0013934710532731431,8.374478000772848e-05,0.00232258064516129,-0.003833898774621989,-0.01767741935483871,0.004166101225378012,False,True,False
strict_looser_cap002,v25c_tailhard_03,-0.0019967052768095415,-0.0005580759452602014,-0.0029669383187860277,5.7919291198449264e-05,0.0017204301075268817,-0.006729901248634187,-0.01827956989247312,0.0012700987513658132,False,True,False
strict_boundary_probe,v25c_anchor_tailguard_med,0.005487660420576173,0.004923681532536453,0.002536333563450066,0.0010148879661641616,0.035440860215053764,-0.009156833569607925,0.016440860215053765,-0.0021568335696079246,True,False,False
strict_boundary_probe,v25c_tailhard_01,0.004128900910854429,0.0038877639091558615,0.001260859193553454,0.000769318729804344,0.024946236559139787,-0.008441728156899673,0.005946236559139787,-0.0014417281568996727,True,False,False
strict_boundary_probe,v25c_balance_recover,0.002552955663983429,0.002914538646794931,0.0,0.0004821106437486691,0.017634408602150535,-0.008581355519953308,-0.0013655913978494645,-0.0015813555199533083,False,False,False
strict_boundary_probe,v25c_tailhard_02,-0.0005703631968340345,0.00015034219683678798,-0.0013934710532731431,8.374478000772848e-05,0.00232258064516129,-0.003833898774621989,-0.01667741935483871,0.003166101225378011,False,True,False
strict_boundary_probe,v25c_tailhard_03,-0.0019967052768095415,-0.0005580759452602014,-0.0029669383187860277,5.7919291198449264e-05,0.0017204301075268817,-0.006729901248634187,-0.017279569892473118,0.0002700987513658132,False,True,False
