variant,pack,group,scenario,seed,transaction_cost_bps,path_bootstrap_reps,path_bootstrap_robust_min_p05,case_slack,breach,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown
v25y_pA,pack1,random_holdout,pack1_random_holdout_b11_p12340,5,22,600,-0.005502505404053187,0.001497494595946813,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25y_pA,pack1,random_holdout,pack1_random_holdout_b11_p12340,5,25,600,-0.005753725525513648,0.0012462744744863525,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
v25y_pA,pack1,random_holdout,pack1_random_holdout_b11_p12340,17,22,600,-0.005436159297844644,0.001563840702155356,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25y_pA,pack1,random_holdout,pack1_random_holdout_b11_p12340,17,25,600,-0.00568949544763998,0.0013105045523600202,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
v25y_pA,pack1,random_holdout,pack1_random_holdout_b12_p6198,5,22,600,-0.006138031770525875,0.0008619682294741249,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25y_pA,pack1,random_holdout,pack1_random_holdout_b12_p6198,5,25,600,-0.00651493867591853,0.00048506132408147017,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
v25y_pA,pack1,random_holdout,pack1_random_holdout_b12_p6198,17,22,600,-0.005203592311772547,0.0017964076882274532,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25y_pA,pack1,random_holdout,pack1_random_holdout_b12_p6198,17,25,600,-0.00551333717303613,0.0014866628269638704,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
v25y_pA,pack1,random_holdout,pack1_random_holdout_b15_p7889,5,22,600,-0.0052723712015275365,0.0017276287984724636,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25y_pA,pack1,random_holdout,pack1_random_holdout_b15_p7889,5,25,600,-0.0054743106897319534,0.0015256893102680467,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
v25y_pA,pack1,random_holdout,pack1_random_holdout_b15_p7889,17,22,600,-0.0060521759163309815,0.0009478240836690187,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
