candidate,scenario,seed,transaction_cost_bps,path_bootstrap_reps,path_bootstrap_robust_min_p05,case_slack,breach,gate_passed,mean_test_relative,mean_validation_relative,mean_turnover,mean_test_executed_step_count,mean_test_gate_suppression_rate,error
q_s09231_h10_ntb050,baseline_b20_s4242,5,25,30,0.00010033620269989124,0.007100336202699891,False,True,0.017690635100843566,0.011381672338346305,0.00010026848795872218,1.0,0.9978448275862069,
q_s09231_h10_ntb050,altblock_b16_s4242,5,25,30,0.0014971434283266435,0.008497143428326644,False,True,0.017690635100843566,0.011381672338346305,0.00010026848795872218,1.0,0.9978448275862069,
q_s09231_h10_ntb050,baseline_b20_s4242,17,35,30,0.0060996860756955765,0.013099686075695578,False,True,0.01760170917643933,0.011283102857644334,0.00010026848795872218,1.0,0.9978448275862069,
q_s09231_h10_ntb050,baseline_b20_s4242,5,35,30,5.971494494578806e-05,0.007059714944945788,False,True,0.01760170917643933,0.011283102857644334,0.00010026848795872218,1.0,0.9978448275862069,
q_s09231_h10_ntb050,baseline_b20_s4242,17,25,30,0.006140543282805833,0.013140543282805832,False,True,0.017690635100843566,0.011381672338346305,0.00010026848795872218,1.0,0.9978448275862069,
q_s09231_h10_ntb050,altblock_b16_s4242,5,35,30,0.0014971434283266435,0.008497143428326644,False,True,0.01760170917643933,0.011283102857644334,0.00010026848795872218,1.0,0.9978448275862069,
q_s09231_h10_ntb050,altblock_b16_s4242,17,35,30,0.0,0.007,False,True,0.009388196922853642,0.010687432266748842,4.982692733389021e-05,0.5,0.9989224137931034,
q_s09231_h10_ntb050,altblock_b16_s4242,17,25,30,0.0,0.007,False,True,0.009434151952488756,0.010782512069524852,4.982692733389021e-05,0.5,0.9989224137931034,
q_s09231_h10_ntb050,altseed_b20_s5252,5,35,30,0.005370067120664246,0.012370067120664246,False,True,0.01760170917643933,0.011283102857644334,0.00010026848795872218,1.0,0.9978448275862069,
q_s09231_h10_ntb050,altseed_b20_s5252,5,25,30,0.005370067120664246,0.012370067120664246,False,True,0.017690635100843566,0.011381672338346305,0.00010026848795872218,1.0,0.9978448275862069,
q_s09231_h10_ntb050,altseed_b20_s5252,17,35,30,0.005466603900782296,0.012466603900782296,False,True,0.01760170917643933,0.011283102857644334,0.00010026848795872218,1.0,0.9978448275862069,
q_s09231_h10_ntb050,altseed_b20_s5252,17,25,30,0.005466603900782296,0.012466603900782296,False,True,0.017690635100843566,0.011381672338346305,0.00010026848795872218,1.0,0.9978448275862069,
q_s09231_h10_ntb050,deepcheck_b12_s8080,5,35,30,0.0033695205333292293,0.01036952053332923,False,True,0.01760170917643933,0.011283102857644334,0.00010026848795872218,1.0,0.9978448275862069,
q_s09231_h10_ntb050,deepcheck_b12_s8080,5,25,30,0.0033695205333292293,0.01036952053332923,False,True,0.017690635100843566,0.011381672338346305,0.00010026848795872218,1.0,0.9978448275862069,
q_s09231_h10_ntb050,deepcheck_b12_s8080,17,25,30,0.005188367938921813,0.012188367938921814,False,True,0.017690635100843566,0.011381672338346305,0.00010026848795872218,1.0,0.9978448275862069,
q_s09231_h10_ntb050,deepcheck_b12_s8080,17,35,30,0.005150066114843832,0.012150066114843833,False,True,0.01760170917643933,0.011283102857644334,0.00010026848795872218,1.0,0.9978448275862069,
q_s09231_h10_ntb050,altblock_b24_s4242,5,35,30,0.0047847822491427945,0.011784782249142794,False,True,0.01760170917643933,0.011283102857644334,0.00010026848795872218,1.0,0.9978448275862069,
q_s09231_h10_ntb050,altblock_b24_s4242,5,25,30,0.0047847822491427945,0.011784782249142794,False,True,0.017690635100843566,0.011381672338346305,0.00010026848795872218,1.0,0.9978448275862069,
q_s09231_h10_ntb050,altblock_b24_s4242,17,25,30,0.006939451429968557,0.013939451429968558,False,True,0.017690635100843566,0.011381672338346305,0.00010026848795872218,1.0,0.9978448275862069,
q_s09231_h10_ntb050,altseed_b20_s6363,5,25,30,0.0056420638977264575,0.012642063897726458,False,True,0.017690635100843566,0.011381672338346305,0.00010026848795872218,1.0,0.9978448275862069,
