variant,scenario,scenario_group,path_bootstrap_block_size,path_bootstrap_seed,seed,transaction_cost_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05
v25o_n8,rand_b13_p11187,random_shortblock,13,11187,11,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.005223440729252809
v25o_n8,rand_b13_p11187,random_shortblock,13,11187,17,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.005337414020199683
v25o_n8,rand_b13_p11187,random_shortblock,13,11187,29,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.005052668900984436
v25o_n8,rand_b13_p11187,random_shortblock,13,11187,5,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.006282583950417314
v25o_n8,rand_b13_p11187,random_shortblock,13,11187,11,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.005641905314216117
v25o_n8,rand_b13_p11187,random_shortblock,13,11187,17,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.005601978178920103
v25o_n8,rand_b13_p11187,random_shortblock,13,11187,29,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.005329556705614674
v25o_n8,rand_b13_p6575,random_shortblock,13,6575,5,18,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253,-0.006542528871056663
v25o_n8,rand_b13_p6575,random_shortblock,13,6575,11,18,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253,-0.0046321780961592176
v25o_n8,rand_b13_p6575,random_shortblock,13,6575,17,18,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253,-0.005413196009352766
v25o_n8,rand_b13_p6575,random_shortblock,13,6575,29,18,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253,-0.005028020565664443
v25o_n8,rand_b13_p6575,random_shortblock,13,6575,5,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.006962810678684939
v25o_n8,rand_b13_p6575,random_shortblock,13,6575,11,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.005078647011630987
v25o_n8,rand_b13_p6575,random_shortblock,13,6575,17,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.005526122610843958
v25o_n8,rand_b13_p6575,random_shortblock,13,6575,29,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.005508745478398957
v25o_n8,rand_b13_p6575,random_shortblock,13,6575,5,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.007281163198135754
v25o_n8,rand_b13_p6575,random_shortblock,13,6575,11,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.005362610232084585
v25o_n8,rand_b13_p6575,random_shortblock,13,6575,17,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.005652051433433719
v25o_n8,rand_b13_p6575,random_shortblock,13,6575,29,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.005687959237423629
