split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,optimizer_total_return,policy_relative_total_return,static_hold_relative_total_return,optimizer_relative_total_return,policy_cash_weight,static_hold_cash_weight,optimizer_cash_weight,policy_trend_weight,static_hold_trend_weight,policy_turnover,static_hold_turnover,optimizer_turnover,policy_rebalance_count,static_hold_rebalance_count,policy_late_def_rate,delta_total_return_vs_static_hold,delta_total_return_vs_optimizer,delta_relative_total_return_vs_static_hold,delta_relative_total_return_vs_optimizer,delta_cash_weight_vs_static_hold,delta_cash_weight_vs_optimizer,delta_trend_weight_vs_static_hold,delta_turnover_vs_static_hold,delta_turnover_vs_optimizer,delta_rebalance_count_vs_static_hold
chrono,27,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.274444,0.344293,0.347888,-0.051959,0.0,0.002675,0.135556,0.0,0.000963,0.864444,1.0,0.024857,0.0,0.001834,208.0,1.0,0.0,-0.069849,-0.073444,-0.051959,-0.054634,0.135556,0.134592,-0.135556,0.024857,0.023023,207.0
chrono,27,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.397039,0.42204,0.322983,-0.017582,0.0,-0.069659,0.112514,0.0,0.014688,0.887486,1.0,0.023868,0.0,0.009529,308.0,1.0,0.0,-0.025002,0.074056,-0.017582,0.052077,0.112514,0.097827,-0.112514,0.023868,0.014339,307.0
chrono,27,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.303876,0.362189,0.31995,-0.042808,0.0,-0.031008,0.158732,0.0,0.002568,0.841268,1.0,0.017127,0.0,0.002222,149.0,1.0,0.0,-0.058313,-0.016073,-0.042808,-0.0118,0.158732,0.156164,-0.158732,0.017127,0.014905,148.0
chrono,27,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.20965,0.23565,0.208512,-0.021041,0.0,-0.021963,0.175478,0.0,0.004325,0.824522,1.0,0.022392,0.0,0.004743,278.0,1.0,0.0,-0.026,0.001138,-0.021041,0.000921,0.175478,0.171153,-0.175478,0.022392,0.017649,277.0
regime,7,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.052626,0.052584,0.04402,4e-05,0.0,-0.008137,0.10253,0.0,0.002896,0.89747,1.0,0.015718,0.0,0.005638,103.0,1.0,0.0,4.2e-05,0.008606,4e-05,0.008176,0.10253,0.099634,-0.10253,0.015718,0.01008,102.0
regime,7,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.714473,0.796711,0.673352,-0.045771,0.0,-0.068658,0.107453,0.0,0.012027,0.892547,1.0,0.015211,0.0,0.007426,281.0,1.0,0.0,-0.082237,0.041122,-0.045771,0.022887,0.107453,0.095426,-0.107453,0.015211,0.007785,280.0
regime,7,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.334915,0.404754,0.404754,-0.049716,0.0,0.0,0.118887,0.0,0.0,0.881113,1.0,0.022984,0.0,0.0,140.0,1.0,0.0,-0.069838,-0.069838,-0.049716,-0.049716,0.118887,0.118887,-0.118887,0.022984,0.022984,139.0
regime,7,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.528726,0.574403,0.539825,-0.029012,0.0,-0.021963,0.139638,0.0,0.003624,0.860362,1.0,0.023436,0.0,0.003974,340.0,1.0,0.0,-0.045677,-0.011099,-0.029012,-0.00705,0.139638,0.136013,-0.139638,0.023436,0.019462,339.0
regime,7,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.164614,0.191296,0.154355,-0.022397,0.0,-0.031008,0.125584,0.0,0.003586,0.874416,1.0,0.012731,0.0,0.003103,97.0,1.0,0.0,-0.026682,0.010259,-0.022397,0.008611,0.125584,0.121998,-0.125584,0.012731,0.009628,96.0
regime,7,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.353448,0.420097,0.388908,-0.046933,0.0,-0.021963,0.137273,0.0,0.003624,0.862727,1.0,0.020442,0.0,0.003974,328.0,1.0,0.0,-0.066649,-0.03546,-0.046933,-0.02497,0.137273,0.133649,-0.137273,0.020442,0.016468,327.0
regime,17,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.046173,0.052584,0.04402,-0.006092,0.0,-0.008137,0.058782,0.0,0.002896,0.941218,1.0,0.006889,0.0,0.005638,54.0,1.0,0.0,-0.006412,0.002153,-0.006092,0.002045,0.058782,0.055886,-0.058782,0.006889,0.001251,53.0
regime,17,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.69844,0.796711,0.673352,-0.054695,0.0,-0.068658,0.095051,0.0,0.012027,0.904949,1.0,0.012785,0.0,0.007426,205.0,1.0,0.0,-0.098271,0.025088,-0.054695,0.013963,0.095051,0.083024,-0.095051,0.012785,0.00536,204.0
regime,17,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.377207,0.404754,0.404754,-0.019609,0.0,0.0,0.054473,0.0,0.0,0.945527,1.0,0.004404,0.0,0.0,29.0,1.0,0.0,-0.027546,-0.027546,-0.019609,-0.019609,0.054473,0.054473,-0.054473,0.004404,0.004404,28.0
regime,17,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.532123,0.574403,0.539825,-0.026854,0.0,-0.021963,0.062673,0.0,0.003624,0.937327,1.0,0.006037,0.0,0.003974,106.0,1.0,0.0,-0.042279,-0.007701,-0.026854,-0.004892,0.062673,0.059049,-0.062673,0.006037,0.002063,105.0
regime,17,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.150907,0.191296,0.154355,-0.033903,0.0,-0.031008,0.099771,0.0,0.003586,0.900229,1.0,0.00912,0.0,0.003103,64.0,1.0,0.0,-0.040389,-0.003449,-0.033903,-0.002895,0.099771,0.096184,-0.099771,0.00912,0.006017,63.0
regime,17,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.361257,0.420097,0.388908,-0.041434,0.0,-0.021963,0.103365,0.0,0.003624,0.896635,1.0,0.011314,0.0,0.003974,186.0,1.0,0.0,-0.05884,-0.027651,-0.041434,-0.019471,0.103365,0.099741,-0.103365,0.011314,0.00734,185.0
regime,27,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.033523,0.052584,0.04402,-0.01811,0.0,-0.008137,0.11416,0.0,0.002896,0.88584,1.0,0.034357,0.0,0.005638,193.0,1.0,0.0,-0.019062,-0.010497,-0.01811,-0.009973,0.11416,0.111264,-0.11416,0.034357,0.028719,192.0
regime,27,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.725564,0.796711,0.673352,-0.039598,0.0,-0.068658,0.107978,0.0,0.012027,0.892022,1.0,0.019662,0.0,0.007426,345.0,1.0,0.0,-0.071147,0.052212,-0.039598,0.02906,0.107978,0.095951,-0.107978,0.019662,0.012237,344.0
regime,27,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.35671,0.404754,0.404754,-0.034201,0.0,0.0,0.098217,0.0,0.0,0.901783,1.0,0.018556,0.0,0.0,146.0,1.0,0.0,-0.048044,-0.048044,-0.034201,-0.034201,0.098217,0.098217,-0.098217,0.018556,0.018556,145.0
regime,27,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.491557,0.574403,0.539825,-0.05262,0.0,-0.021963,0.103258,0.0,0.003624,0.896742,1.0,0.023242,0.0,0.003974,369.0,1.0,0.0,-0.082845,-0.048268,-0.05262,-0.030658,0.103258,0.099634,-0.103258,0.023242,0.019268,368.0
regime,27,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.14074,0.191296,0.154355,-0.042438,0.0,-0.031008,0.108124,0.0,0.003586,0.891876,1.0,0.034307,0.0,0.003103,204.0,1.0,0.0,-0.050556,-0.013616,-0.042438,-0.011429,0.108124,0.104538,-0.108124,0.034307,0.031204,203.0
regime,27,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.356044,0.420097,0.388908,-0.045104,0.0,-0.021963,0.112608,0.0,0.003624,0.887392,1.0,0.031156,0.0,0.003974,448.0,1.0,0.0,-0.064052,-0.032863,-0.045104,-0.023142,0.112608,0.108983,-0.112608,0.031156,0.027182,447.0
