split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,policy_relative_total_return,policy_cash_weight,policy_borrow_weight,policy_turnover,policy_rebalance_count,delta_total_return_vs_static_hold,train_best_validation_objective,train_diag_passed_candidates,train_diag_coarse_candidates,train_diag_refine_candidates,train_diag_gate_fail_tail_cash,train_diag_gate_fail_tail_relative,train_diag_gate_fail_stress_relative,train_diag_gate_fail_full_relative,train_diag_gate_fail_turnover,train_diag_gate_fail_inactive,train_diag_gate_fail_robust_window,train_diag_gate_fail_overfit_gap,train_diag_gate_fail_regime_shift,train_diag_rescue_gate_used,train_diag_fallback_used,train_diag_near_lower_bound_count,train_diag_near_upper_bound_count,train_diag_tail_calm_share,train_diag_tail_drawdown_share,train_diag_tail_high_vol_share,train_diag_objective_weight_full,train_diag_objective_weight_tail,train_diag_objective_weight_stress,train_diag_robust_window_mean_relative,train_diag_robust_window_min_relative,train_diag_robust_window_std_relative,train_diag_validation_relative_total_return,train_diag_active_selected,train_diag_selected_via_pareto,train_diag_tail_rows,train_diag_stress_rows,param_bias,param_w_ret_1,param_w_ret_5,param_w_ret_21,param_w_ret_63,param_w_ma_gap_63,param_w_dd_63,param_w_vol_5,param_w_vol_21,param_w_vol_ratio_5_21,param_w_ret_accel,param_tactical_scale,param_action_smoothing,param_no_trade_band
chrono,7,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.266689,0.272629,-0.004667,0.01624,0.0,0.002998,53,-0.00594,-0.214692,474,260,220,0,3,3,0,3,0,0,1,0,False,False,1,0,0.245,0.31,0.39,0.6,0.25,0.15,0.001424,-0.002446,0.004209,0.002986,True,True,200,57,-0.171612,-0.828272,-0.923487,0.963136,-0.109781,-0.560948,0.894634,0.151833,-0.360634,-0.557261,-0.188535,0.053298,0.209115,0.019314
chrono,7,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.30295,0.299071,0.002986,0.016851,0.0,0.002618,68,0.003879,-0.214692,474,260,220,0,3,3,0,3,0,0,1,0,False,False,1,0,0.245,0.31,0.39,0.6,0.25,0.15,0.001424,-0.002446,0.004209,0.002986,True,True,200,57,-0.171612,-0.828272,-0.923487,0.963136,-0.109781,-0.560948,0.894634,0.151833,-0.360634,-0.557261,-0.188535,0.053298,0.209115,0.019314
chrono,7,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.344293,0.344293,0.0,0.0,0.0,0.0,0,0.0,-0.18862,470,260,220,0,0,0,0,10,0,0,0,0,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-0.001859,-0.003599,0.001246,-0.005716,False,True,200,61,-0.253836,0.286715,-0.246755,0.474327,-0.232103,0.153074,0.787012,-0.190379,-0.915565,0.739282,-0.421724,0.061204,0.340972,0.00135
chrono,7,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.42204,0.42204,0.0,0.0,0.0,0.0,0,0.0,-0.18862,470,260,220,0,0,0,0,10,0,0,0,0,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-0.001859,-0.003599,0.001246,-0.005716,False,True,200,61,-0.253836,0.286715,-0.246755,0.474327,-0.232103,0.153074,0.787012,-0.190379,-0.915565,0.739282,-0.421724,0.061204,0.340972,0.00135
chrono,7,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.362189,0.362189,0.0,0.0,0.0,0.0,0,0.0,-0.161161,480,260,220,0,0,0,0,0,0,0,0,0,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,0.000621,-0.0024,0.002145,0.00098,False,True,200,196,0.282825,-0.771924,-0.589159,0.252827,-0.112409,-0.319674,0.560075,-0.396766,-0.255931,0.755555,0.705278,0.085998,0.4484,0.008314
chrono,7,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.23565,0.23565,0.0,0.0,0.0,0.0,0,0.0,-0.161161,480,260,220,0,0,0,0,0,0,0,0,0,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,0.000621,-0.0024,0.002145,0.00098,False,True,200,196,0.282825,-0.771924,-0.589159,0.252827,-0.112409,-0.319674,0.560075,-0.396766,-0.255931,0.755555,0.705278,0.085998,0.4484,0.008314
chrono,17,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.266614,0.272629,-0.004727,0.013594,0.0,0.003477,81,-0.006015,-0.292777,470,260,220,0,2,1,0,9,0,0,0,0,False,False,0,1,0.245,0.31,0.39,0.6,0.25,0.15,0.001563,-0.001534,0.002968,0.004121,True,True,200,57,0.497172,-0.574962,-0.490361,-0.160912,-0.439556,-0.687609,1.147042,0.103306,-1.157542,-0.444335,0.379702,0.063708,0.227738,0.011402
chrono,17,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.304424,0.299071,0.004121,0.014065,0.0,0.003327,111,0.005354,-0.292777,470,260,220,0,2,1,0,9,0,0,0,0,False,False,0,1,0.245,0.31,0.39,0.6,0.25,0.15,0.001563,-0.001534,0.002968,0.004121,True,True,200,57,0.497172,-0.574962,-0.490361,-0.160912,-0.439556,-0.687609,1.147042,0.103306,-1.157542,-0.444335,0.379702,0.063708,0.227738,0.011402
chrono,17,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.344293,0.344293,0.0,0.0,0.0,0.0,0,0.0,-0.252288,464,260,220,0,0,0,0,16,0,0,0,0,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-0.002107,-0.002884,0.000586,-0.006271,False,True,200,61,0.101404,0.477362,-0.11689,-0.598926,-0.611306,0.720006,1.266494,-0.644705,-0.028788,0.238454,-0.58223,0.089236,0.397781,0.00266
chrono,17,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.42204,0.42204,0.0,0.0,0.0,0.0,0,0.0,-0.252288,464,260,220,0,0,0,0,16,0,0,0,0,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-0.002107,-0.002884,0.000586,-0.006271,False,True,200,61,0.101404,0.477362,-0.11689,-0.598926,-0.611306,0.720006,1.266494,-0.644705,-0.028788,0.238454,-0.58223,0.089236,0.397781,0.00266
