split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,optimizer_total_return,policy_relative_total_return,static_hold_relative_total_return,optimizer_relative_total_return,policy_cash_weight,static_hold_cash_weight,optimizer_cash_weight,policy_trend_weight,static_hold_trend_weight,policy_turnover,static_hold_turnover,optimizer_turnover,policy_rebalance_count,static_hold_rebalance_count,policy_late_def_rate,delta_total_return_vs_static_hold,delta_total_return_vs_optimizer,delta_relative_total_return_vs_static_hold,delta_relative_total_return_vs_optimizer,delta_cash_weight_vs_static_hold,delta_cash_weight_vs_optimizer,delta_trend_weight_vs_static_hold,delta_turnover_vs_static_hold,delta_turnover_vs_optimizer,delta_rebalance_count_vs_static_hold
chrono,27,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.298764,0.344293,0.347888,-0.033868,0.0,0.002675,0.103356,0.0,0.000963,0.896644,1.0,0.016187,0.0,0.001834,93.0,1.0,0.0,-0.045529,-0.049124,-0.033868,-0.036543,0.103356,0.102393,-0.103356,0.016187,0.014353,92.0
chrono,27,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.414641,0.42204,0.322983,-0.005203,0.0,-0.069659,0.095323,0.0,0.014688,0.904677,1.0,0.010206,0.0,0.009529,92.0,1.0,0.0,-0.0074,0.091658,-0.005203,0.064455,0.095323,0.080635,-0.095323,0.010206,0.000677,91.0
chrono,27,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.297682,0.362189,0.31995,-0.047355,0.0,-0.031008,0.104451,0.0,0.002568,0.895549,1.0,0.007794,0.0,0.002222,49.0,1.0,0.0,-0.064507,-0.022267,-0.047355,-0.016347,0.104451,0.101883,-0.104451,0.007794,0.005572,48.0
chrono,27,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.226606,0.23565,0.208512,-0.007319,0.0,-0.021963,0.135913,0.0,0.004325,0.864087,1.0,0.012898,0.0,0.004743,111.0,1.0,0.0,-0.009043,0.018095,-0.007319,0.014644,0.135913,0.131587,-0.135913,0.012898,0.008156,110.0
regime,7,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.044135,0.052584,0.04402,-0.008028,0.0,-0.008137,0.122389,0.0,0.002896,0.877611,1.0,0.017825,0.0,0.005638,77.0,1.0,0.0,-0.00845,0.000115,-0.008028,0.000109,0.122389,0.119494,-0.122389,0.017825,0.012187,76.0
regime,7,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.690953,0.796711,0.673352,-0.058862,0.0,-0.068658,0.116901,0.0,0.012027,0.883099,1.0,0.012752,0.0,0.007426,145.0,1.0,0.0,-0.105757,0.017602,-0.058862,0.009797,0.116901,0.104874,-0.116901,0.012752,0.005326,144.0
regime,7,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.337626,0.404754,0.404754,-0.047786,0.0,0.0,0.136542,0.0,0.0,0.863458,1.0,0.004922,0.0,0.0,21.0,1.0,0.0,-0.067128,-0.067128,-0.047786,-0.047786,0.136542,0.136542,-0.136542,0.004922,0.004922,20.0
regime,7,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.520034,0.574403,0.539825,-0.034533,0.0,-0.021963,0.130804,0.0,0.003624,0.869196,1.0,0.006625,0.0,0.003974,69.0,1.0,0.0,-0.054369,-0.019791,-0.034533,-0.01257,0.130804,0.12718,-0.130804,0.006625,0.002651,68.0
regime,7,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.147219,0.191296,0.154355,-0.036999,0.0,-0.031008,0.14574,0.0,0.003586,0.85426,1.0,0.007733,0.0,0.003103,34.0,1.0,0.0,-0.044077,-0.007136,-0.036999,-0.00599,0.14574,0.142154,-0.14574,0.007733,0.00463,33.0
regime,7,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.365225,0.420097,0.388908,-0.038639,0.0,-0.021963,0.121752,0.0,0.003624,0.878248,1.0,0.009516,0.0,0.003974,102.0,1.0,0.0,-0.054871,-0.023682,-0.038639,-0.016677,0.121752,0.118128,-0.121752,0.009516,0.005542,101.0
