variant,path_bootstrap_reps,group,scenario,seed,transaction_cost_bps,path_bootstrap_robust_min_p05,case_slack,breach,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown
v25w_n8,600,random_train,random_train_b11_p6801,17,25,-0.0059844394698664646,0.0010155605301335356,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25w_n8,600,random_train,random_train_b11_p6801,29,25,-0.005815331327666589,0.001184668672333411,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25w_n8,600,random_train,random_train_b13_p14175,5,25,-0.005466283147348211,0.0015337168526517895,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25w_n8,600,random_train,random_train_b13_p14175,17,25,-0.005774726941618974,0.0012252730583810264,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25w_n8,600,random_train,random_train_b13_p14175,29,25,-0.00664031909459537,0.00035968090540463,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25w_n8,600,random_train,random_train_b13_p14394,5,25,-0.0056456084626665395,0.0013543915373334606,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25w_n8,600,random_train,random_train_b13_p14394,17,25,-0.005573627063616898,0.0014263729363831025,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25w_n8,600,random_train,random_train_b13_p14394,29,25,-0.0061805564030378065,0.0008194435969621936,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25w_n8,600,random_train,random_train_b16_p10914,5,25,-0.006080893989663943,0.0009191060103360569,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25w_n8,600,random_train,random_train_b16_p10914,17,25,-0.005754507528850483,0.001245492471149517,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
