split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,optimizer_total_return,policy_relative_total_return,static_hold_relative_total_return,optimizer_relative_total_return,policy_cash_weight,static_hold_cash_weight,optimizer_cash_weight,policy_trend_weight,static_hold_trend_weight,policy_turnover,static_hold_turnover,optimizer_turnover,policy_rebalance_count,static_hold_rebalance_count,policy_late_def_rate,delta_total_return_vs_static_hold,delta_total_return_vs_optimizer,delta_relative_total_return_vs_static_hold,delta_relative_total_return_vs_optimizer,delta_cash_weight_vs_static_hold,delta_cash_weight_vs_optimizer,delta_trend_weight_vs_static_hold,delta_turnover_vs_static_hold,delta_turnover_vs_optimizer,delta_rebalance_count_vs_static_hold
chrono,27,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.271093,0.344293,0.007149,-0.054452,0.0,-0.250796,0.118347,0.0,0.993548,0.881653,1.0,0.017015,0.0,0.004301,143.0,1.0,0.0,-0.073199,0.263944,-0.054452,0.196344,0.118347,-0.875201,-0.118347,0.017015,0.012713,142.0
chrono,27,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.420912,0.42204,0.0,-0.000793,0.0,-0.296785,0.138647,0.0,1.0,0.861353,1.0,0.018194,0.0,0.0,220.0,1.0,0.0,-0.001128,0.420912,-0.000793,0.295992,0.138647,-0.861353,-0.138647,0.018194,0.018194,219.0
chrono,27,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.300871,0.362189,-0.018816,-0.045015,0.0,-0.279701,0.142601,0.0,0.997849,0.857399,1.0,0.011684,0.0,0.004301,112.0,1.0,0.0,-0.061319,0.319687,-0.045015,0.234686,0.142601,-0.855249,-0.142601,0.011684,0.007382,111.0
chrono,27,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.24496,0.23565,0.007149,0.007535,0.0,-0.184924,0.136488,0.0,0.995702,0.863512,1.0,0.016847,0.0,0.002865,221.0,1.0,0.0,0.00931,0.237811,0.007535,0.192458,0.136488,-0.859214,-0.136488,0.016847,0.013981,220.0
regime,7,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.063679,0.052584,0.0,0.010541,0.0,-0.049957,0.079116,0.0,1.0,0.920884,1.0,0.01494,0.0,0.0,93.0,1.0,0.0,0.011095,0.063679,0.010541,0.060498,0.079116,-0.920884,-0.079116,0.01494,0.01494,92.0
regime,7,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.749588,0.796711,0.0,-0.026227,0.0,-0.443427,0.090821,0.0,1.0,0.909179,1.0,0.023547,0.0,0.0,332.0,1.0,0.0,-0.047123,0.749588,-0.026227,0.4172,0.090821,-0.909179,-0.090821,0.023547,0.023547,331.0
regime,7,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.33744,0.404754,0.007149,-0.047919,0.0,-0.283043,0.090539,0.0,0.990991,0.909461,1.0,0.024817,0.0,0.006006,180.0,1.0,0.0,-0.067314,0.330291,-0.047919,0.235124,0.090539,-0.900452,-0.090539,0.024817,0.018811,179.0
regime,7,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.524949,0.574403,0.0,-0.031411,0.0,-0.364839,0.103475,0.0,1.0,0.896525,1.0,0.028656,0.0,0.0,482.0,1.0,0.0,-0.049454,0.524949,-0.031411,0.333427,0.103475,-0.896525,-0.103475,0.028656,0.028656,481.0
regime,7,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.158602,0.191296,-0.018816,-0.027444,0.0,-0.176372,0.090749,0.0,0.996997,0.909251,1.0,0.020881,0.0,0.006006,128.0,1.0,0.0,-0.032694,0.177418,-0.027444,0.148929,0.090749,-0.906248,-0.090749,0.020881,0.014875,127.0
regime,7,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.396065,0.420097,0.007149,-0.016923,0.0,-0.290789,0.107644,0.0,0.996399,0.892356,1.0,0.017209,0.0,0.002401,275.0,1.0,0.0,-0.024032,0.388916,-0.016923,0.273866,0.107644,-0.888755,-0.107644,0.017209,0.014808,274.0
regime,17,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.054085,0.052584,0.0,0.001426,0.0,-0.049957,0.082617,0.0,1.0,0.917383,1.0,0.023874,0.0,0.0,121.0,1.0,0.0,0.001501,0.054085,0.001426,0.051383,0.082617,-0.917383,-0.082617,0.023874,0.023874,120.0
regime,17,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.725434,0.796711,0.0,-0.039671,0.0,-0.443427,0.098445,0.0,1.0,0.901555,1.0,0.019757,0.0,0.0,299.0,1.0,0.0,-0.071277,0.725434,-0.039671,0.403757,0.098445,-0.901555,-0.098445,0.019757,0.019757,298.0
regime,17,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.365658,0.404754,0.007149,-0.027831,0.0,-0.283043,0.060829,0.0,0.990991,0.939171,1.0,0.022797,0.0,0.006006,151.0,1.0,0.0,-0.039096,0.358509,-0.027831,0.255211,0.060829,-0.930162,-0.060829,0.022797,0.016791,150.0
regime,17,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.559073,0.574403,0.0,-0.009737,0.0,-0.364839,0.068823,0.0,1.0,0.931177,1.0,0.022269,0.0,0.0,355.0,1.0,0.0,-0.01533,0.559073,-0.009737,0.355101,0.068823,-0.931177,-0.068823,0.022269,0.022269,354.0
regime,17,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.151504,0.191296,-0.018816,-0.033402,0.0,-0.176372,0.09216,0.0,0.996997,0.90784,1.0,0.01816,0.0,0.006006,130.0,1.0,0.0,-0.039791,0.170321,-0.033402,0.142971,0.09216,-0.904837,-0.09216,0.01816,0.012154,129.0
regime,17,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.438285,0.420097,0.007149,0.012808,0.0,-0.290789,0.090888,0.0,0.996399,0.909112,1.0,0.016763,0.0,0.002401,279.0,1.0,0.0,0.018188,0.431136,0.012808,0.303596,0.090888,-0.905511,-0.090888,0.016763,0.014362,278.0
regime,27,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.029257,0.052584,0.0,-0.022162,0.0,-0.049957,0.074482,0.0,1.0,0.925518,1.0,0.025417,0.0,0.0,156.0,1.0,0.0,-0.023328,0.029257,-0.022162,0.027795,0.074482,-0.925518,-0.074482,0.025417,0.025417,155.0
regime,27,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.741022,0.796711,0.0,-0.030995,0.0,-0.443427,0.085423,0.0,1.0,0.914577,1.0,0.01847,0.0,0.0,293.0,1.0,0.0,-0.055689,0.741022,-0.030995,0.412432,0.085423,-0.914577,-0.085423,0.01847,0.01847,292.0
regime,27,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.37445,0.404754,0.007149,-0.021572,0.0,-0.283043,0.053249,0.0,0.990991,0.946751,1.0,0.013414,0.0,0.006006,80.0,1.0,0.0,-0.030304,0.367301,-0.021572,0.26147,0.053249,-0.937742,-0.053249,0.013414,0.007408,79.0
regime,27,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.574516,0.574403,0.0,7.2e-05,0.0,-0.364839,0.088097,0.0,1.0,0.911903,1.0,0.024001,0.0,0.0,347.0,1.0,0.0,0.000113,0.574516,7.2e-05,0.364911,0.088097,-0.911903,-0.088097,0.024001,0.024001,346.0
regime,27,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.184621,0.191296,-0.018816,-0.005602,0.0,-0.176372,0.057806,0.0,0.996997,0.942194,1.0,0.009116,0.0,0.006006,59.0,1.0,0.0,-0.006674,0.203438,-0.005602,0.17077,0.057806,-0.939191,-0.057806,0.009116,0.00311,58.0
regime,27,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.447466,0.420097,0.007149,0.019273,0.0,-0.290789,0.062316,0.0,0.996399,0.937684,1.0,0.014917,0.0,0.002401,228.0,1.0,0.0,0.02737,0.440318,0.019273,0.310062,0.062316,-0.934083,-0.062316,0.014917,0.012516,227.0
