split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,policy_relative_total_return,policy_cash_weight,policy_borrow_weight,policy_turnover,policy_rebalance_count,delta_total_return_vs_static_hold,train_best_validation_objective,train_diag_passed_candidates,train_diag_coarse_candidates,train_diag_refine_candidates,train_diag_gate_fail_tail_cash,train_diag_gate_fail_tail_relative,train_diag_gate_fail_stress_relative,train_diag_gate_fail_full_relative,train_diag_gate_fail_turnover,train_diag_gate_fail_inactive,train_diag_gate_fail_robust_window,train_diag_gate_fail_overfit_gap,train_diag_gate_fail_regime_shift,train_diag_rescue_gate_used,train_diag_fallback_used,train_diag_near_lower_bound_count,train_diag_near_upper_bound_count,train_diag_tail_calm_share,train_diag_tail_drawdown_share,train_diag_tail_high_vol_share,train_diag_objective_weight_full,train_diag_objective_weight_tail,train_diag_objective_weight_stress,train_diag_robust_window_mean_relative,train_diag_robust_window_min_relative,train_diag_robust_window_std_relative,train_diag_validation_relative_total_return,train_diag_active_selected,train_diag_selected_via_pareto,train_diag_tail_rows,train_diag_stress_rows,param_bias,param_w_ret_1,param_w_ret_5,param_w_ret_21,param_w_ret_63,param_w_ma_gap_63,param_w_dd_63,param_w_vol_5,param_w_vol_21,param_w_vol_ratio_5_21,param_w_ret_accel,param_tactical_scale,param_action_smoothing,param_no_trade_band
chrono,7,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.266867,0.272629,-0.004527,0.021741,0.0,0.001992,56,-0.005762,-0.119379,472,260,220,0,4,3,0,5,0,0,1,0,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,0.000548,-0.00219,0.002329,0.001176,True,True,200,57,0.105062,-0.688016,-0.751281,0.09228,0.059783,-0.408686,0.133832,-0.164178,-0.090782,-0.699063,-0.380972,0.066094,0.498201,0.01209
chrono,7,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.300598,0.299071,0.001176,0.020139,0.0,0.001808,75,0.001528,-0.119379,472,260,220,0,4,3,0,5,0,0,1,0,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,0.000548,-0.00219,0.002329,0.001176,True,True,200,57,0.105062,-0.688016,-0.751281,0.09228,0.059783,-0.408686,0.133832,-0.164178,-0.090782,-0.699063,-0.380972,0.066094,0.498201,0.01209
chrono,7,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.344293,0.344293,0.0,0.0,0.0,0.0,0,0.0,-0.112166,464,260,220,2,0,0,0,14,0,0,0,0,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-0.00129,-0.003526,0.001693,-0.003866,False,True,200,61,0.294413,0.296419,-0.243677,0.006594,-0.135308,0.812442,1.205009,-0.416969,0.006706,0.243518,0.371122,0.059131,0.332861,0.004555
chrono,7,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.42204,0.42204,0.0,0.0,0.0,0.0,0,0.0,-0.112166,464,260,220,2,0,0,0,14,0,0,0,0,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-0.00129,-0.003526,0.001693,-0.003866,False,True,200,61,0.294413,0.296419,-0.243677,0.006594,-0.135308,0.812442,1.205009,-0.416969,0.006706,0.243518,0.371122,0.059131,0.332861,0.004555
chrono,7,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.362189,0.362189,0.0,0.0,0.0,0.0,0,0.0,-0.086395,479,260,220,0,0,0,0,1,0,0,0,0,False,False,2,0,0.89,0.0,0.0,0.3,0.5,0.2,-0.000467,-0.001245,0.000666,-0.001139,False,True,200,196,0.385574,0.889988,0.807951,0.855186,-0.286738,-0.736292,0.677714,-1.098913,0.144748,-0.7869,-0.349039,0.044724,0.20753,0.009982
chrono,7,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.23565,0.23565,0.0,0.0,0.0,0.0,0,0.0,-0.086395,479,260,220,0,0,0,0,1,0,0,0,0,False,False,2,0,0.89,0.0,0.0,0.3,0.5,0.2,-0.000467,-0.001245,0.000666,-0.001139,False,True,200,196,0.385574,0.889988,0.807951,0.855186,-0.286738,-0.736292,0.677714,-1.098913,0.144748,-0.7869,-0.349039,0.044724,0.20753,0.009982
chrono,17,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.266351,0.272629,-0.004933,0.014546,0.0,0.004185,95,-0.006278,-0.21912,466,260,220,0,2,1,0,13,0,0,0,0,False,False,0,1,0.245,0.31,0.39,0.6,0.25,0.15,0.001635,-0.001569,0.003123,0.004281,True,True,200,57,0.497172,-0.574962,-0.490361,-0.160912,-0.439556,-0.687609,1.147042,0.103306,-1.157542,-0.444335,0.379702,0.070078,0.227738,0.011402
chrono,17,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.304632,0.299071,0.004281,0.015358,0.0,0.003774,117,0.005561,-0.21912,466,260,220,0,2,1,0,13,0,0,0,0,False,False,0,1,0.245,0.31,0.39,0.6,0.25,0.15,0.001635,-0.001569,0.003123,0.004281,True,True,200,57,0.497172,-0.574962,-0.490361,-0.160912,-0.439556,-0.687609,1.147042,0.103306,-1.157542,-0.444335,0.379702,0.070078,0.227738,0.011402
chrono,17,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.344293,0.344293,0.0,0.0,0.0,0.0,0,0.0,-0.195627,453,260,220,4,0,0,0,23,0,0,0,0,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-0.002327,-0.003078,0.000587,-0.006966,False,True,200,61,0.101404,0.477362,-0.11689,-0.598926,-0.611306,0.720006,1.266494,-0.644705,-0.028788,0.238454,-0.58223,0.098159,0.397781,0.00266
chrono,17,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.42204,0.42204,0.0,0.0,0.0,0.0,0,0.0,-0.195627,453,260,220,4,0,0,0,23,0,0,0,0,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-0.002327,-0.003078,0.000587,-0.006966,False,True,200,61,0.101404,0.477362,-0.11689,-0.598926,-0.611306,0.720006,1.266494,-0.644705,-0.028788,0.238454,-0.58223,0.098159,0.397781,0.00266
