candidate,scenario,seed,transaction_cost_bps,path_bootstrap_reps,path_bootstrap_robust_min_p05,case_slack,breach,gate_passed,mean_test_relative,mean_validation_relative,mean_turnover,mean_test_executed_step_count,mean_test_gate_suppression_rate,error
zv4_sm904_pen295,baseline_b20_s4242,5,30,30,7.927411794013146e-05,0.007079274117940132,False,True,0.01738557340439817,0.011169411923355521,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,baseline_b20_s4242,17,22,30,0.006063741621722585,0.013063741621722585,False,True,0.01745565881992428,0.011247123408490545,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,baseline_b20_s4242,5,22,30,0.00011124470010027716,0.007111244700100277,False,True,0.01745565881992428,0.011247123408490545,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,baseline_b20_s4242,5,35,30,5.9292504090202754e-05,0.007059292504090203,False,True,0.01734177001969528,0.01112084224514387,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,baseline_b20_s4242,17,30,30,0.006031588357229179,0.013031588357229179,False,True,0.01738557340439817,0.011169411923355521,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,baseline_b20_s4242,17,35,30,0.006011492566921661,0.013011492566921662,False,True,0.01734177001969528,0.01112084224514387,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,altblock_b16_s4242,5,22,30,0.0014732383401068654,0.008473238340106866,False,True,0.01745565881992428,0.011247123408490545,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,altblock_b16_s4242,5,30,30,0.0014732383401068654,0.008473238340106866,False,True,0.01738557340439817,0.011169411923355521,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,altblock_b16_s4242,17,22,30,0.003420289592646975,0.010420289592646976,False,True,0.01745565881992428,0.011247123408490545,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,altblock_b16_s4242,17,35,30,0.0031887760814683147,0.010188776081468315,False,True,0.01734177001969528,0.01112084224514387,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,altblock_b16_s4242,17,30,30,0.003277816578550408,0.010277816578550408,False,True,0.01738557340439817,0.011169411923355521,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,altblock_b16_s4242,5,35,30,0.0014732383401068654,0.008473238340106866,False,True,0.01734177001969528,0.01112084224514387,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,altseed_b20_s5252,5,30,30,0.005291969019125209,0.012291969019125208,False,True,0.01738557340439817,0.011169411923355521,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,altseed_b20_s5252,5,22,30,0.005291969019125209,0.012291969019125208,False,True,0.01745565881992428,0.011247123408490545,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,altseed_b20_s5252,17,22,30,0.005396039777940021,0.01239603977794002,False,True,0.01745565881992428,0.011247123408490545,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,altseed_b20_s5252,5,35,30,0.005291969019125209,0.012291969019125208,False,True,0.01734177001969528,0.01112084224514387,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,altseed_b20_s5252,17,35,30,0.005396039777940021,0.01239603977794002,False,True,0.01734177001969528,0.01112084224514387,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,altseed_b20_s5252,17,30,30,0.005396039777940021,0.01239603977794002,False,True,0.01738557340439817,0.011169411923355521,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,deepcheck_b12_s8080,5,22,30,0.0033261601183215534,0.010326160118321553,False,True,0.01745565881992428,0.011247123408490545,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,deepcheck_b12_s8080,5,30,30,0.0033261601183215534,0.010326160118321553,False,True,0.01738557340439817,0.011169411923355521,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,deepcheck_b12_s8080,17,22,30,0.0051258747348781886,0.012125874734878188,False,True,0.01745565881992428,0.011247123408490545,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,deepcheck_b12_s8080,17,30,30,0.0050956299148670284,0.01209562991486703,False,True,0.01738557340439817,0.011169411923355521,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,deepcheck_b12_s8080,17,35,30,0.00507672690235994,0.01207672690235994,False,True,0.01734177001969528,0.01112084224514387,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm904_pen295,deepcheck_b12_s8080,5,35,30,0.0033261601183215534,0.010326160118321553,False,True,0.01734177001969528,0.01112084224514387,9.88097172446241e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,baseline_b20_s4242,5,35,30,5.9578194269483005e-05,0.007059578194269483,False,True,0.017534905529813405,0.011244372931519586,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,baseline_b20_s4242,5,30,30,7.978077358393747e-05,0.007079780773583937,False,True,0.017579200701847375,0.011293486214734916,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,baseline_b20_s4242,17,22,30,0.006130789373413159,0.013130789373413158,False,True,0.017650072977100528,0.01137206746788133,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,baseline_b20_s4242,5,22,30,0.00011210490048786399,0.007112104900487864,False,True,0.017650072977100528,0.01137206746788133,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,baseline_b20_s4242,17,35,30,0.006077959194021187,0.013077959194021188,False,True,0.017534905529813405,0.011244372931519586,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,altblock_b16_s4242,5,30,30,0.0014892941830614197,0.00848929418306142,False,True,0.017579200701847375,0.011293486214734916,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,baseline_b20_s4242,17,30,30,0.006098278493787646,0.013098278493787646,False,True,0.017579200701847375,0.011293486214734916,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,altblock_b16_s4242,5,22,30,0.0014892941830614197,0.00848929418306142,False,True,0.017650072977100528,0.01137206746788133,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,altblock_b16_s4242,17,22,30,0.003457778661991229,0.01045777866199123,False,True,0.017650072977100528,0.01137206746788133,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,altblock_b16_s4242,17,30,30,0.003313725848571936,0.010313725848571936,False,True,0.017579200701847375,0.011293486214734916,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,altblock_b16_s4242,5,35,30,0.0014892941830614197,0.00848929418306142,False,True,0.017534905529813405,0.011244372931519586,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,altblock_b16_s4242,17,35,30,0.0032236980912686234,0.010223698091268624,False,True,0.017534905529813405,0.011244372931519586,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,altseed_b20_s5252,5,35,30,0.005350350108133839,0.012350350108133838,False,True,0.017534905529813405,0.011244372931519586,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,altseed_b20_s5252,5,22,30,0.005350350108133839,0.012350350108133838,False,True,0.017650072977100528,0.01137206746788133,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,altseed_b20_s5252,5,30,30,0.005350350108133839,0.012350350108133838,False,True,0.017579200701847375,0.011293486214734916,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,altseed_b20_s5252,17,22,30,0.005455707090825124,0.012455707090825125,False,True,0.017650072977100528,0.01137206746788133,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,deepcheck_b12_s8080,5,22,30,0.0033628248642120335,0.010362824864212033,False,True,0.017650072977100528,0.01137206746788133,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,altseed_b20_s5252,17,35,30,0.005455707090825124,0.012455707090825125,False,True,0.017534905529813405,0.011244372931519586,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,altseed_b20_s5252,17,30,30,0.005455707090825124,0.012455707090825125,False,True,0.017579200701847375,0.011293486214734916,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,deepcheck_b12_s8080,5,30,30,0.0033628248642120335,0.010362824864212033,False,True,0.017579200701847375,0.011293486214734916,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,deepcheck_b12_s8080,17,30,30,0.005151811234638437,0.012151811234638437,False,True,0.017579200701847375,0.011293486214734916,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,deepcheck_b12_s8080,5,35,30,0.0033628248642120335,0.010362824864212033,False,True,0.017534905529813405,0.011244372931519586,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,deepcheck_b12_s8080,17,35,30,0.005132698605478514,0.012132698605478515,False,True,0.017534905529813405,0.011244372931519586,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm914_pen295,deepcheck_b12_s8080,17,22,30,0.0051823914412945545,0.012182391441294554,False,True,0.017650072977100528,0.01137206746788133,9.990274509025078e-05,1.0,0.9978448275862069,
zv4_sm934_pen295,baseline_b20_s4242,5,35,30,-0.00017308150119356707,0.006826918498806433,False,True,0.01112644520663475,0.011491467847187575,0.00015248571214386794,1.5,0.9967672413793103,
zv4_sm934_pen295,baseline_b20_s4242,17,22,30,0.0005019815770545112,0.007501981577054511,False,True,0.011304698611898756,0.011621990214908284,0.00015248571214386794,1.5,0.9967672413793103,
zv4_sm934_pen295,baseline_b20_s4242,5,30,30,-0.0001472845391870092,0.006852715460812991,False,True,0.011195002478239569,0.011541668757849566,0.00015248571214386794,1.5,0.9967672413793103,
zv4_sm934_pen295,baseline_b20_s4242,5,22,30,-0.00010600939997612575,0.006893990600023874,False,True,0.011304698611898756,0.011621990214908284,0.00015248571214386794,1.5,0.9967672413793103,
zv4_sm934_pen295,baseline_b20_s4242,17,35,30,0.00044829458335673435,0.007448294583356735,False,True,0.01112644520663475,0.011491467847187575,0.00015248571214386794,1.5,0.9967672413793103,
zv4_sm934_pen295,altblock_b16_s4242,5,22,30,8.231090922756756e-05,0.007082310909227568,False,True,0.011304698611898756,0.011621990214908284,0.00015248571214386794,1.5,0.9967672413793103,
zv4_sm934_pen295,altblock_b16_s4242,5,30,30,8.231090922756756e-05,0.007082310909227568,False,True,0.011195002478239569,0.011541668757849566,0.00015248571214386794,1.5,0.9967672413793103,
zv4_sm934_pen295,baseline_b20_s4242,17,30,30,0.0004689434270853111,0.007468943427085311,False,True,0.011195002478239569,0.011541668757849566,0.00015248571214386794,1.5,0.9967672413793103,
zv4_sm934_pen295,altblock_b16_s4242,17,22,30,0.0010955403240841767,0.008095540324084176,False,True,0.011304698611898756,0.011621990214908284,0.00015248571214386794,1.5,0.9967672413793103,
zv4_sm934_pen295,altblock_b16_s4242,17,30,30,0.0009800187057732335,0.007980018705773233,False,True,0.011195002478239569,0.011541668757849566,0.00015248571214386794,1.5,0.9967672413793103,
