variant,path_bootstrap_reps,group,scenario,seed,transaction_cost_bps,path_bootstrap_robust_min_p05,case_slack,breach,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown
v25x_n8,600,curated,altseed_b20_s5252,29,18,-0.00463946793347379,0.00236053206652621,False,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253
v25x_n8,600,curated,altseed_b20_s5252,29,22,-0.004984290074176378,0.002015709925823622,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,curated,altseed_b20_s5252,29,25,-0.005219929339122353,0.0017800706608776468,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,curated,baseline_b20_s4242,5,18,-0.004072203936382096,0.0029277960636179042,False,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253
v25x_n8,600,curated,baseline_b20_s4242,5,22,-0.004350424485101939,0.002649575514898061,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,curated,baseline_b20_s4242,5,25,-0.00459539349664651,0.00240460650335349,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,curated,baseline_b20_s4242,17,18,-0.0036599028750118217,0.0033400971249881784,False,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253
v25x_n8,600,curated,baseline_b20_s4242,17,22,-0.004002423390456661,0.0029975766095433395,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,curated,baseline_b20_s4242,17,25,-0.0043973467666130524,0.0026026532333869477,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,curated,baseline_b20_s4242,29,18,-0.004360390786274753,0.002639609213725247,False,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253
v25x_n8,600,curated,baseline_b20_s4242,29,22,-0.00467847179578657,0.00232152820421343,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,curated,baseline_b20_s4242,29,25,-0.00508273734773082,0.00191726265226918,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,curated,deepcheck_b12_s8080,5,18,-0.005043504485102657,0.0019564955148973434,False,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253
v25x_n8,600,curated,deepcheck_b12_s8080,5,22,-0.005451653306938231,0.0015483466930617694,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,curated,deepcheck_b12_s8080,5,25,-0.005747892490385709,0.0012521075096142914,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,curated,deepcheck_b12_s8080,17,18,-0.0052170360914791545,0.0017829639085208456,False,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253
v25x_n8,600,curated,deepcheck_b12_s8080,17,22,-0.005375558933735797,0.0016244410662642032,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,curated,deepcheck_b12_s8080,17,25,-0.005682799157864027,0.001317200842135973,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,curated,deepcheck_b12_s8080,29,18,-0.00491483489110135,0.0020851651088986504,False,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253
v25x_n8,600,curated,deepcheck_b12_s8080,29,22,-0.005238396459906786,0.0017616035400932145,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,curated,deepcheck_b12_s8080,29,25,-0.005449965435910309,0.0015500345640896912,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,curated,deepcheck_b28_s9090,5,18,-0.0030118419770604477,0.0039881580229395525,False,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253
v25x_n8,600,curated,deepcheck_b28_s9090,5,22,-0.003154935614574439,0.0038450643854255613,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,curated,deepcheck_b28_s9090,5,25,-0.003316504464190628,0.0036834955358093723,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,curated,deepcheck_b28_s9090,17,18,-0.0033140011528916824,0.0036859988471083177,False,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253
v25x_n8,600,curated,deepcheck_b28_s9090,17,22,-0.0035400951753115748,0.0034599048246884254,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,curated,deepcheck_b28_s9090,17,25,-0.003672268520215488,0.003327731479784512,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,curated,deepcheck_b28_s9090,29,18,-0.003435215526127483,0.0035647844738725173,False,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253
v25x_n8,600,curated,deepcheck_b28_s9090,29,22,-0.003625765351719162,0.003374234648280838,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,curated,deepcheck_b28_s9090,29,25,-0.0038069816731929273,0.003193018326807073,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,curated,stress_b14_s7070,5,18,-0.005225644820787079,0.0017743551792129214,False,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253
v25x_n8,600,curated,stress_b14_s7070,5,22,-0.005646156099255161,0.0013538439007448394,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,curated,stress_b14_s7070,5,25,-0.006062524004235337,0.0009374759957646635,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,curated,stress_b14_s7070,17,18,-0.0043509826280832276,0.0026490173719167726,False,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253
v25x_n8,600,curated,stress_b14_s7070,17,22,-0.0045374171255039225,0.0024625828744960776,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,curated,stress_b14_s7070,17,25,-0.004675375118629071,0.0023246248813709293,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,curated,stress_b14_s7070,29,18,-0.005596252328413875,0.0014037476715861247,False,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253
v25x_n8,600,curated,stress_b14_s7070,29,22,-0.005831637021822511,0.0011683629781774896,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,curated,stress_b14_s7070,29,25,-0.006157069042444807,0.0008429309575551935,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,curated,stress_b30_s10010,5,18,-0.0032485894157730398,0.0037514105842269604,False,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253
v25x_n8,600,curated,stress_b30_s10010,5,22,-0.003435086999400183,0.0035649130005998174,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,curated,stress_b30_s10010,5,25,-0.003470156370426219,0.003529843629573781,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,curated,stress_b30_s10010,17,18,-0.0034314189483990397,0.0035685810516009604,False,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253
v25x_n8,600,curated,stress_b30_s10010,17,22,-0.0036556391643997707,0.0033443608356002294,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,curated,stress_b30_s10010,17,25,-0.0038344785460226903,0.00316552145397731,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,curated,stress_b30_s10010,29,18,-0.002932993138499673,0.004067006861500327,False,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253
v25x_n8,600,curated,stress_b30_s10010,29,22,-0.0029646095137923264,0.004035390486207674,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,curated,stress_b30_s10010,29,25,-0.0031659995755354328,0.0038340004244645674,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_holdout,random_holdout_b10_p10572,5,22,-0.006094662666794132,0.0009053373332058683,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_holdout,random_holdout_b10_p10572,5,25,-0.006308983320289618,0.0006910166797103818,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_holdout,random_holdout_b10_p10572,17,22,-0.0059443871737996645,0.0010556128262003356,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_holdout,random_holdout_b10_p10572,17,25,-0.0061545738848929055,0.0008454261151070947,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_holdout,random_holdout_b11_p12340,5,22,-0.005513640308978024,0.0014863596910219762,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_holdout,random_holdout_b11_p12340,5,25,-0.005764541741860913,0.0012354582581390874,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_holdout,random_holdout_b11_p12340,17,22,-0.005444648162200049,0.001555351837799951,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_holdout,random_holdout_b11_p12340,17,25,-0.005700145912766441,0.0012998540872335594,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_holdout,random_holdout_b12_p6198,5,22,-0.006228083741143414,0.0007719162588565864,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_holdout,random_holdout_b12_p6198,5,25,-0.00652506015383183,0.00047493984616817,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_holdout,random_holdout_b12_p6198,17,22,-0.005213809622149828,0.0017861903778501722,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_holdout,random_holdout_b12_p6198,17,25,-0.005528338425693467,0.0014716615743065329,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_holdout,random_holdout_b15_p7889,5,22,-0.005283395843653988,0.0017166041563460126,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_holdout,random_holdout_b15_p7889,5,25,-0.005482751291763088,0.0015172487082369124,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_holdout,random_holdout_b15_p7889,17,22,-0.00606146557882552,0.0009385344211744803,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_holdout,random_holdout_b15_p7889,17,25,-0.006198729264516694,0.000801270735483306,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_holdout,random_holdout_b15_p8956,5,22,-0.005815283889082395,0.0011847161109176055,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_holdout,random_holdout_b15_p8956,5,25,-0.005910979899915619,0.0010890201000843813,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_holdout,random_holdout_b15_p8956,17,22,-0.0053097567771962055,0.0016902432228037946,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_holdout,random_holdout_b15_p8956,17,25,-0.005503686147283643,0.0014963138527163576,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_holdout,random_holdout_b16_p10086,5,22,-0.004995255572708534,0.0020047444272914662,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_holdout,random_holdout_b16_p10086,5,25,-0.005324833420030289,0.0016751665799697108,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_holdout,random_holdout_b16_p10086,17,22,-0.004619551402188104,0.0023804485978118958,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_holdout,random_holdout_b16_p10086,17,25,-0.005204137300300759,0.0017958626996992409,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_holdout,random_holdout_b17_p10077,5,22,-0.005128964272693692,0.0018710357273063081,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_holdout,random_holdout_b17_p10077,5,25,-0.005561706084719525,0.0014382939152804749,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_holdout,random_holdout_b17_p10077,17,22,-0.005715455320449863,0.001284544679550137,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_holdout,random_holdout_b17_p10077,17,25,-0.005879884853759542,0.0011201151462404578,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_holdout,random_holdout_b17_p5406,5,22,-0.005158314029845895,0.0018416859701541055,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_holdout,random_holdout_b17_p5406,5,25,-0.005520152334817158,0.0014798476651828422,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_holdout,random_holdout_b17_p5406,17,22,-0.00490107164677277,0.0020989283532272304,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_holdout,random_holdout_b17_p5406,17,25,-0.005139607977501148,0.0018603920224988524,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_train,random_train_b10_p9889,5,22,-0.005893344722170501,0.0011066552778294988,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_train,random_train_b10_p9889,5,25,-0.006170054086240089,0.000829945913759911,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_train,random_train_b10_p9889,17,22,-0.0056072542851484716,0.0013927457148515286,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_train,random_train_b10_p9889,17,25,-0.005793746514786429,0.0012062534852135707,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_train,random_train_b11_p6801,5,22,-0.005202778267684283,0.0017972217323157175,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_train,random_train_b11_p6801,5,25,-0.005594479087830695,0.0014055209121693049,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_train,random_train_b11_p6801,17,22,-0.005873259686836723,0.0011267403131632768,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_train,random_train_b11_p6801,17,25,-0.0059844394698664646,0.0010155605301335356,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_train,random_train_b12_p8403,5,22,-0.005004875891992428,0.0019951241080075725,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_train,random_train_b12_p8403,5,25,-0.005177602033570733,0.0018223979664292672,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_train,random_train_b12_p8403,17,22,-0.006701634734445894,0.00029836526555410657,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_train,random_train_b12_p8403,17,25,-0.0069216394528891605,7.836054711083968e-05,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_train,random_train_b13_p11419,5,22,-0.005138959985621788,0.0018610400143782117,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_train,random_train_b13_p11419,5,25,-0.005388403215252885,0.0016115967847471152,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
v25x_n8,600,random_train,random_train_b13_p11419,17,22,-0.0058406997760656445,0.0011593002239343557,False,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277
v25x_n8,600,random_train,random_train_b13_p11419,17,25,-0.006030275612837087,0.0009697243871629128,False,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879
