candidate,scenario,seed,transaction_cost_bps,path_bootstrap_reps,path_bootstrap_robust_min_p05,case_slack,breach,gate_passed,mean_test_relative,mean_validation_relative,mean_turnover,mean_test_executed_step_count,mean_test_gate_suppression_rate,error
c_objw05,baseline_b20_s4242,58,35,80,0.0026336374316355826,0.009633637431635582,False,True,0.01760170917643933,0.011283102857644334,0.00010026848795872218,1.0,0.9978448275862069,
c_objw05,baseline_b20_s4242,53,35,80,0.005549148292585471,0.012549148292585471,False,True,0.01760170917643933,0.011283102857644334,0.00010026848795872218,1.0,0.9978448275862069,
c_objw05,baseline_b20_s4242,53,30,80,0.005549148292585471,0.012549148292585471,False,True,0.017646172138640726,0.011332387597996152,0.00010026848795872218,1.0,0.9978448275862069,
c_objw05,baseline_b20_s4242,58,30,80,0.0026788642928018747,0.009678864292801875,False,True,0.017646172138640726,0.011332387597996152,0.00010026848795872218,1.0,0.9978448275862069,
c_objw05,altblock_b16_s4242,58,35,80,0.00524287138559697,0.01224287138559697,False,True,0.01760170917643933,0.011283102857644334,0.00010026848795872218,1.0,0.9978448275862069,
c_objw05,altblock_b16_s4242,53,30,80,0.006960333513616068,0.013960333513616068,False,True,0.017646172138640726,0.011332387597996152,0.00010026848795872218,1.0,0.9978448275862069,
c_objw05,altblock_b16_s4242,58,30,80,0.005247404841701897,0.012247404841701897,False,True,0.017646172138640726,0.011332387597996152,0.00010026848795872218,1.0,0.9978448275862069,
c_objw05,altblock_b16_s4242,53,35,80,0.0069544959331377275,0.013954495933137728,False,True,0.01760170917643933,0.011283102857644334,0.00010026848795872218,1.0,0.9978448275862069,
c_objw05,altseed_b20_s5252,58,30,80,0.0050445646636315235,0.012044564663631524,False,True,0.017646172138640726,0.011332387597996152,0.00010026848795872218,1.0,0.9978448275862069,
c_objw05,altseed_b20_s5252,53,30,80,0.00348484753409003,0.010484847534090031,False,True,0.017646172138640726,0.011332387597996152,0.00010026848795872218,1.0,0.9978448275862069,
c_objw05,altseed_b20_s5252,58,35,80,0.0050445646636315235,0.012044564663631524,False,True,0.01760170917643933,0.011283102857644334,0.00010026848795872218,1.0,0.9978448275862069,
c_objw05,altseed_b20_s5252,53,35,80,0.00348484753409003,0.010484847534090031,False,True,0.01760170917643933,0.011283102857644334,0.00010026848795872218,1.0,0.9978448275862069,
