candidate,rows,breach_count,breach_rate,min_case_slack,mean_case_slack,mean_test_relative,mean_validation_relative,mean_turnover,mean_executed_steps,mean_gate_suppression,seed_return_range,activity_violations,cost35_breach_count,cost35_min_slack
c_objw05,80,0,0.0,0.006245621390622912,0.011224533658500752,0.01760170917643933,0.011283102857644334,0.00010026848795872218,1.0,0.9978448275862066,0.0,80,0,0.006245621390622912
c_objw075,80,0,0.0,0.006245621390622912,0.011168538153919121,0.017499040273269505,0.01127565697525814,9.963796845091177e-05,0.99375,0.9978582974137928,0.0010266890316982108,80,0,0.006245621390622912
