split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,optimizer_total_return,policy_relative_total_return,static_hold_relative_total_return,optimizer_relative_total_return,policy_cash_weight,static_hold_cash_weight,optimizer_cash_weight,policy_trend_weight,static_hold_trend_weight,policy_turnover,static_hold_turnover,optimizer_turnover,policy_rebalance_count,static_hold_rebalance_count,policy_late_def_rate,delta_total_return_vs_static_hold,delta_total_return_vs_optimizer,delta_relative_total_return_vs_static_hold,delta_relative_total_return_vs_optimizer,delta_cash_weight_vs_static_hold,delta_cash_weight_vs_optimizer,delta_trend_weight_vs_static_hold,delta_turnover_vs_static_hold,delta_turnover_vs_optimizer,delta_rebalance_count_vs_static_hold
chrono,27,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.255913,0.344293,0.007149,-0.065744,0.0,-0.250796,0.146175,0.0,0.993548,0.853825,1.0,0.020255,0.0,0.004301,152.0,1.0,0.0,-0.088379,0.248764,-0.065744,0.185052,0.146175,-0.847373,-0.146175,0.020255,0.015953,151.0
chrono,27,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.401235,0.42204,0.0,-0.014631,0.0,-0.296785,0.139126,0.0,1.0,0.860874,1.0,0.020901,0.0,0.0,263.0,1.0,0.0,-0.020806,0.401235,-0.014631,0.282154,0.139126,-0.860874,-0.139126,0.020901,0.020901,262.0
chrono,27,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.308154,0.362189,-0.018816,-0.039668,0.0,-0.279701,0.09956,0.0,0.997849,0.90044,1.0,0.020041,0.0,0.004301,176.0,1.0,0.0,-0.054035,0.326971,-0.039668,0.240033,0.09956,-0.89829,-0.09956,0.020041,0.01574,175.0
chrono,27,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.229231,0.23565,0.007149,-0.005195,0.0,-0.184924,0.113448,0.0,0.995702,0.886552,1.0,0.022493,0.0,0.002865,304.0,1.0,0.0,-0.006419,0.222082,-0.005195,0.179729,0.113448,-0.882254,-0.113448,0.022493,0.019628,303.0
regime,7,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.018037,0.052584,0.0,-0.032822,0.0,-0.049957,0.146711,0.0,1.0,0.853289,1.0,0.024868,0.0,0.0,145.0,1.0,0.0,-0.034547,0.018037,-0.032822,0.017136,0.146711,-0.853289,-0.146711,0.024868,0.024868,144.0
regime,7,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.692245,0.796711,0.0,-0.058143,0.0,-0.443427,0.104669,0.0,1.0,0.895331,1.0,0.014696,0.0,0.0,241.0,1.0,0.0,-0.104466,0.692245,-0.058143,0.385284,0.104669,-0.895331,-0.104669,0.014696,0.014696,240.0
regime,7,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.342088,0.404754,0.007149,-0.04461,0.0,-0.283043,0.131004,0.0,0.990991,0.868996,1.0,0.014051,0.0,0.006006,88.0,1.0,0.0,-0.062666,0.334939,-0.04461,0.238433,0.131004,-0.859987,-0.131004,0.014051,0.008045,87.0
regime,7,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.519153,0.574403,0.0,-0.035093,0.0,-0.364839,0.116473,0.0,1.0,0.883527,1.0,0.01992,0.0,0.0,308.0,1.0,0.0,-0.05525,0.519153,-0.035093,0.329746,0.116473,-0.883527,-0.116473,0.01992,0.01992,307.0
regime,7,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.159284,0.191296,-0.018816,-0.026871,0.0,-0.176372,0.127386,0.0,0.996997,0.872614,1.0,0.027021,0.0,0.006006,156.0,1.0,0.0,-0.032012,0.1781,-0.026871,0.149501,0.127386,-0.869611,-0.127386,0.027021,0.021015,155.0
regime,7,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.376834,0.420097,0.007149,-0.030465,0.0,-0.290789,0.141912,0.0,0.996399,0.858088,1.0,0.01922,0.0,0.002401,289.0,1.0,0.0,-0.043263,0.369685,-0.030465,0.260324,0.141912,-0.854486,-0.141912,0.01922,0.016819,288.0
regime,17,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.07223,0.052584,0.0,0.018664,0.0,-0.049957,0.127809,0.0,1.0,0.872191,1.0,0.02651,0.0,0.0,134.0,1.0,0.0,0.019646,0.07223,0.018664,0.068622,0.127809,-0.872191,-0.127809,0.02651,0.02651,133.0
regime,17,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.704579,0.796711,0.0,-0.051278,0.0,-0.443427,0.115312,0.0,1.0,0.884688,1.0,0.013274,0.0,0.0,199.0,1.0,0.0,-0.092132,0.704579,-0.051278,0.392149,0.115312,-0.884688,-0.115312,0.013274,0.013274,198.0
regime,17,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.338007,0.404754,0.007149,-0.047515,0.0,-0.283043,0.129646,0.0,0.990991,0.870354,1.0,0.007212,0.0,0.006006,47.0,1.0,0.0,-0.066747,0.330858,-0.047515,0.235528,0.129646,-0.861345,-0.129646,0.007212,0.001206,46.0
regime,17,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.52925,0.574403,0.0,-0.028679,0.0,-0.364839,0.14005,0.0,1.0,0.85995,1.0,0.01848,0.0,0.0,284.0,1.0,0.0,-0.045153,0.52925,-0.028679,0.336159,0.14005,-0.85995,-0.14005,0.01848,0.01848,283.0
regime,17,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.167497,0.191296,-0.018816,-0.019977,0.0,-0.176372,0.108887,0.0,0.996997,0.891113,1.0,0.015846,0.0,0.006006,113.0,1.0,0.0,-0.023799,0.186313,-0.019977,0.156395,0.108887,-0.88811,-0.108887,0.015846,0.00984,112.0
regime,17,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.384873,0.420097,0.007149,-0.024804,0.0,-0.290789,0.106617,0.0,0.996399,0.893383,1.0,0.016943,0.0,0.002401,297.0,1.0,0.0,-0.035224,0.377724,-0.024804,0.265985,0.106617,-0.889781,-0.106617,0.016943,0.014542,296.0
regime,27,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.051756,0.052584,0.0,-0.000787,0.0,-0.049957,0.057143,0.0,1.0,0.942857,1.0,0.005021,0.0,0.0,40.0,1.0,0.0,-0.000829,0.051756,-0.000787,0.04917,0.057143,-0.942857,-0.057143,0.005021,0.005021,39.0
regime,27,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.754872,0.796711,0.0,-0.023286,0.0,-0.443427,0.085449,0.0,1.0,0.914551,1.0,0.013123,0.0,0.0,234.0,1.0,0.0,-0.041839,0.754872,-0.023286,0.420141,0.085449,-0.914551,-0.085449,0.013123,0.013123,233.0
regime,27,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.351573,0.404754,0.007149,-0.037858,0.0,-0.283043,0.122587,0.0,0.990991,0.877413,1.0,0.011712,0.0,0.006006,76.0,1.0,0.0,-0.053181,0.344424,-0.037858,0.245185,0.122587,-0.868404,-0.122587,0.011712,0.005706,75.0
regime,27,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.524183,0.574403,0.0,-0.031898,0.0,-0.364839,0.122997,0.0,1.0,0.877003,1.0,0.020236,0.0,0.0,326.0,1.0,0.0,-0.05022,0.524183,-0.031898,0.332941,0.122997,-0.877003,-0.122997,0.020236,0.020236,325.0
regime,27,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.155886,0.191296,-0.018816,-0.029724,0.0,-0.176372,0.163819,0.0,0.996997,0.836181,1.0,0.01054,0.0,0.006006,60.0,1.0,0.0,-0.03541,0.174702,-0.029724,0.146649,0.163819,-0.833178,-0.163819,0.01054,0.004534,59.0
regime,27,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.362308,0.420097,0.007149,-0.040693,0.0,-0.290789,0.15731,0.0,0.996399,0.84269,1.0,0.013299,0.0,0.002401,203.0,1.0,0.0,-0.057788,0.35516,-0.040693,0.250095,0.15731,-0.839088,-0.15731,0.013299,0.010899,202.0
