variant,seed,transaction_cost_bps,slippage_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05,wealth_first_score
v25d_tune_a,17,15,15,0.0034747606802032482,0.0,0.0007125755965398451,0.024946236559139783,-0.0019186911339716,0.0054286530142302,-0.007480284533742115,0.0029403289827983643
v25d_tune_a,29,15,15,0.0034747606802032482,0.0,0.0007125755965398451,0.024946236559139783,-0.0019186911339716,0.0054286530142302,-0.007900713539699632,0.0029403289827983643
v25d_tune_a,5,18,18,0.003274722552469811,0.0,0.0007125755965398451,0.024946236559139783,-0.0019186911339716,0.0054640197639661,-0.007523122594874731,0.002740290855064927
v25d_tune_a,17,18,18,0.003274722552469811,0.0,0.0007125755965398451,0.024946236559139783,-0.0019186911339716,0.0054640197639661,-0.0077436514962193285,0.002740290855064927
v25d_tune_a,29,18,18,0.003274722552469811,0.0,0.0007125755965398451,0.024946236559139783,-0.0019186911339716,0.0054640197639661,-0.008292663454622323,0.002740290855064927
v25d_tune_a,5,22,22,0.0028031819627455158,0.0,0.0005210655496620524,0.018494623655913978,-0.0016332058762498,0.0055111744598884,-0.007786552343215602,0.0024123828004989764
v25d_tune_a,17,22,22,0.0028031819627455158,0.0,0.0005210655496620524,0.018494623655913978,-0.0016332058762498,0.0055111744598884,-0.007883534401828656,0.0024123828004989764
v25d_tune_a,29,22,22,0.0028031819627455158,0.0,0.0005210655496620524,0.018494623655913978,-0.0016332058762498,0.0055111744598884,-0.007254226985388184,0.0024123828004989764
v25d_tune_a,5,25,25,0.0026565416677994504,0.0,0.0005210655496620524,0.018494623655913978,-0.0016332058762498,0.0056157280342735,-0.008033629758337952,0.002265742505552911
v25d_tune_a,17,25,25,0.0026565416677994504,0.0,0.0005210655496620524,0.018494623655913978,-0.0016332058762498,0.0056157280342735,-0.008317253433770638,0.002265742505552911
v25d_tune_a,29,25,25,0.0026565416677994504,0.0,0.0005210655496620524,0.018494623655913978,-0.0016332058762498,0.0056157280342735,-0.007423198629787391,0.002265742505552911
v25d_tune_b,5,12,12,0.0056052794641139325,0.002046678713311545,0.0010578669518002911,0.03096774193548387,-0.0034579901090859,0.0101920033896377,-0.006747687930303719,0.0058352186069194865
v25d_tune_b,17,12,12,0.0056052794641139325,0.002046678713311545,0.0010578669518002911,0.03096774193548387,-0.0034579901090859,0.0101920033896377,-0.007183595352857769,0.0058352186069194865
v25d_tune_b,29,12,12,0.0056052794641139325,0.002046678713311545,0.0010578669518002911,0.03096774193548387,-0.0034579901090859,0.0101920033896377,-0.005945865438167763,0.0058352186069194865
v25d_tune_b,5,15,15,0.005307665886212565,0.0018909215309135252,0.0010578669518002911,0.03096774193548387,-0.0034579901090859,0.0102664513816762,-0.007385133194023591,0.005459726437819109
v25d_tune_b,17,15,15,0.005307665886212565,0.0018909215309135252,0.0010578669518002911,0.03096774193548387,-0.0034579901090859,0.0102664513816762,-0.007985572306544574,0.005459726437819109
v25d_tune_b,29,15,15,0.005307665886212565,0.0018909215309135252,0.0010578669518002911,0.03096774193548387,-0.0034579901090859,0.0102664513816762,-0.006350763656154668,0.005459726437819109
v25d_tune_b,5,18,18,0.002588663975293137,-0.004587506316005463,0.0005906924071560844,0.01935483870967742,-0.0020253204643074,0.0077676041497269,-0.014108634987154301,-0.00014810848807665763
v25d_tune_b,17,18,18,0.002588663975293137,-0.004587506316005463,0.0005906924071560844,0.01935483870967742,-0.0020253204643074,0.0077676041497269,-0.01559439323110921,-0.00014810848807665763
v25d_tune_b,29,18,18,0.002588663975293137,-0.004587506316005463,0.0005906924071560844,0.01935483870967742,-0.0020253204643074,0.0077676041497269,-0.013288860370228505,-0.00014810848807665763
v25d_tune_b,5,22,22,0.002064653076431844,-0.00491988253181419,0.0005196718201846539,0.017204301075268817,-0.0020253204643074,0.0079152243336652,-0.014545337662386849,-0.0007850420546137416
v25d_tune_b,17,22,22,0.002064653076431844,-0.00491988253181419,0.0005196718201846539,0.017204301075268817,-0.0020253204643074,0.0079152243336652,-0.015955518872139852,-0.0007850420546137416
v25d_tune_b,29,22,22,0.002064653076431844,-0.00491988253181419,0.0005196718201846539,0.017204301075268817,-0.0020253204643074,0.0079152243336652,-0.013758941636833071,-0.0007850420546137416
