variant,scenario,scenario_group,path_bootstrap_block_size,path_bootstrap_seed,seed,transaction_cost_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05
v25p_b,rand_b13_p11187,random_shortblock,13,11187,5,25,0.004293934957840184,0.000658518566298838,0.0005416324183693894,0.019784946236559138,-0.0018846656170191,0.006321443385745,-0.009529065509437468
v25p_b,rand_b13_p11187,random_shortblock,13,11187,11,25,0.004293934957840184,0.000658518566298838,0.0005416324183693894,0.019784946236559138,-0.0018846656170191,0.006321443385745,-0.008790868331668051
v25p_b,rand_b13_p11187,random_shortblock,13,11187,17,25,0.004293934957840184,0.000658518566298838,0.0005416324183693894,0.019784946236559138,-0.0018846656170191,0.006321443385745,-0.008623609749259919
v25p_b,rand_b13_p11187,random_shortblock,13,11187,29,25,0.004293934957840184,0.000658518566298838,0.0005416324183693894,0.019784946236559138,-0.0018846656170191,0.006321443385745,-0.008106947477546377
v25p_b,rand_b13_p6575,random_shortblock,13,6575,5,22,0.004445169175895725,0.0009834627279472485,0.0005416324183693894,0.019784946236559138,-0.0018846656170191,0.0062134933340831,-0.009005401621473135
v25p_b,rand_b13_p6575,random_shortblock,13,6575,11,22,0.004445169175895725,0.0009834627279472485,0.0005416324183693894,0.019784946236559138,-0.0018846656170191,0.0062134933340831,-0.009998733519655901
v25p_b,rand_b13_p6575,random_shortblock,13,6575,17,22,0.004445169175895725,0.0009834627279472485,0.0005416324183693894,0.019784946236559138,-0.0018846656170191,0.0062134933340831,-0.007918530417232127
v25p_b,rand_b13_p6575,random_shortblock,13,6575,29,22,0.004445169175895725,0.0009834627279472485,0.0005416324183693894,0.019784946236559138,-0.0018846656170191,0.0062134933340831,-0.008121278374044121
v25p_b,rand_b13_p6575,random_shortblock,13,6575,5,25,0.004293934957840184,0.000658518566298838,0.0005416324183693894,0.019784946236559138,-0.0018846656170191,0.006321443385745,-0.009374091614226499
v25p_b,rand_b13_p6575,random_shortblock,13,6575,11,25,0.004293934957840184,0.000658518566298838,0.0005416324183693894,0.019784946236559138,-0.0018846656170191,0.006321443385745,-0.010365897441904953
v25p_b,rand_b13_p6575,random_shortblock,13,6575,17,25,0.004293934957840184,0.000658518566298838,0.0005416324183693894,0.019784946236559138,-0.0018846656170191,0.006321443385745,-0.00827077469284474
v25p_b,rand_b13_p6575,random_shortblock,13,6575,29,25,0.004293934957840184,0.000658518566298838,0.0005416324183693894,0.019784946236559138,-0.0018846656170191,0.006321443385745,-0.00845835379325886
