variant,scenario,scenario_group,path_bootstrap_block_size,path_bootstrap_seed,seed,transaction_cost_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05
v25p_ref_n8,rand_b10_p10706,random_shortblock,10,10706,17,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.004713177601304263
v25p_ref_n8,rand_b10_p10706,random_shortblock,10,10706,29,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.0067060411091972635
v25p_ref_n8,rand_b10_p5959,random_shortblock,10,5959,5,18,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253,-0.004010080332242982
v25p_ref_n8,rand_b10_p5959,random_shortblock,10,5959,11,18,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253,-0.005257234252030879
v25p_ref_n8,rand_b10_p5959,random_shortblock,10,5959,17,18,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253,-0.005001914336141039
v25p_ref_n8,rand_b10_p5959,random_shortblock,10,5959,29,18,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253,-0.004519613268721895
v25p_ref_n8,rand_b10_p5959,random_shortblock,10,5959,5,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.0043329852752553855
v25p_ref_n8,rand_b10_p5959,random_shortblock,10,5959,11,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.0057701168548191075
v25p_ref_n8,rand_b10_p5959,random_shortblock,10,5959,17,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.0051435325051572165
v25p_ref_n8,rand_b10_p5959,random_shortblock,10,5959,29,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.004698288331459688
