split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,optimizer_total_return,policy_relative_total_return,static_hold_relative_total_return,optimizer_relative_total_return,policy_cash_weight,static_hold_cash_weight,optimizer_cash_weight,policy_trend_weight,static_hold_trend_weight,policy_turnover,static_hold_turnover,optimizer_turnover,policy_rebalance_count,static_hold_rebalance_count,policy_late_def_rate,delta_total_return_vs_static_hold,delta_total_return_vs_optimizer,delta_relative_total_return_vs_static_hold,delta_relative_total_return_vs_optimizer,delta_cash_weight_vs_static_hold,delta_cash_weight_vs_optimizer,delta_trend_weight_vs_static_hold,delta_turnover_vs_static_hold,delta_turnover_vs_optimizer,delta_rebalance_count_vs_static_hold
chrono,27,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.307086,0.362189,-0.018816,-0.040452,0.0,-0.279701,0.138721,0.0,0.997849,0.861279,1.0,0.01981,0.0,0.004301,164.0,1.0,0.0,-0.055103,0.325902,-0.040452,0.239249,0.138721,-0.859128,-0.138721,0.01981,0.015509,163.0
chrono,27,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.235014,0.23565,0.007149,-0.000514,0.0,-0.184924,0.120703,0.0,0.995702,0.879297,1.0,0.014962,0.0,0.002865,208.0,1.0,0.0,-0.000635,0.227866,-0.000514,0.18441,0.120703,-0.874999,-0.120703,0.014962,0.012097,207.0
regime,7,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.04017,0.052584,0.0,-0.011795,0.0,-0.049957,0.07553,0.0,1.0,0.92447,1.0,0.017377,0.0,0.0,90.0,1.0,0.0,-0.012415,0.04017,-0.011795,0.038163,0.07553,-0.92447,-0.07553,0.017377,0.017377,89.0
regime,7,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.788692,0.796711,0.0,-0.004463,0.0,-0.443427,0.077292,0.0,1.0,0.922708,1.0,0.015546,0.0,0.0,240.0,1.0,0.0,-0.008019,0.788692,-0.004463,0.438964,0.077292,-0.922708,-0.077292,0.015546,0.015546,239.0
regime,7,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.356594,0.404754,0.007149,-0.034284,0.0,-0.283043,0.081232,0.0,0.990991,0.918768,1.0,0.007828,0.0,0.006006,58.0,1.0,0.0,-0.04816,0.349445,-0.034284,0.248759,0.081232,-0.909759,-0.081232,0.007828,0.001822,57.0
regime,7,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.535373,0.574403,0.0,-0.02479,0.0,-0.364839,0.094857,0.0,1.0,0.905143,1.0,0.013646,0.0,0.0,215.0,1.0,0.0,-0.03903,0.535373,-0.02479,0.340048,0.094857,-0.905143,-0.094857,0.013646,0.013646,214.0
regime,7,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.192329,0.191296,-0.018816,0.000867,0.0,-0.176372,0.132295,0.0,0.996997,0.867705,1.0,0.023346,0.0,0.006006,138.0,1.0,0.0,0.001033,0.211145,0.000867,0.177239,0.132295,-0.864702,-0.132295,0.023346,0.01734,137.0
regime,7,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.373981,0.420097,0.007149,-0.032474,0.0,-0.290789,0.121959,0.0,0.996399,0.878041,1.0,0.021208,0.0,0.002401,321.0,1.0,0.0,-0.046116,0.366832,-0.032474,0.258315,0.121959,-0.87444,-0.121959,0.021208,0.018807,320.0
regime,17,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.052232,0.052584,0.0,-0.000335,0.0,-0.049957,0.08667,0.0,1.0,0.91333,1.0,0.01297,0.0,0.0,84.0,1.0,0.0,-0.000352,0.052232,-0.000335,0.049623,0.08667,-0.91333,-0.08667,0.01297,0.01297,83.0
regime,17,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.759089,0.796711,0.0,-0.020939,0.0,-0.443427,0.080979,0.0,1.0,0.919021,1.0,0.006214,0.0,0.0,105.0,1.0,0.0,-0.037622,0.759089,-0.020939,0.422488,0.080979,-0.919021,-0.080979,0.006214,0.006214,104.0
regime,17,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.369667,0.404754,0.007149,-0.024977,0.0,-0.283043,0.056589,0.0,0.990991,0.943411,1.0,0.011883,0.0,0.006006,77.0,1.0,0.0,-0.035087,0.362519,-0.024977,0.258066,0.056589,-0.934402,-0.056589,0.011883,0.005877,76.0
regime,17,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.561698,0.574403,0.0,-0.00807,0.0,-0.364839,0.07119,0.0,1.0,0.92881,1.0,0.015722,0.0,0.0,247.0,1.0,0.0,-0.012705,0.561698,-0.00807,0.356769,0.07119,-0.92881,-0.07119,0.015722,0.015722,246.0
regime,17,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.197554,0.191296,-0.018816,0.005254,0.0,-0.176372,0.094132,0.0,0.996997,0.905868,1.0,0.028301,0.0,0.006006,158.0,1.0,0.0,0.006259,0.216371,0.005254,0.181626,0.094132,-0.902865,-0.094132,0.028301,0.022295,157.0
regime,17,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.396208,0.420097,0.007149,-0.016822,0.0,-0.290789,0.102503,0.0,0.996399,0.897497,1.0,0.021473,0.0,0.002401,336.0,1.0,0.0,-0.023889,0.389059,-0.016822,0.273967,0.102503,-0.893895,-0.102503,0.021473,0.019072,335.0
regime,27,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.055694,0.052584,0.0,0.002954,0.0,-0.049957,0.064604,0.0,1.0,0.935396,1.0,0.021914,0.0,0.0,141.0,1.0,0.0,0.003109,0.055694,0.002954,0.052912,0.064604,-0.935396,-0.064604,0.021914,0.021914,140.0
regime,27,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.753121,0.796711,0.0,-0.024261,0.0,-0.443427,0.061381,0.0,1.0,0.938619,1.0,0.014609,0.0,0.0,243.0,1.0,0.0,-0.04359,0.753121,-0.024261,0.419167,0.061381,-0.938619,-0.061381,0.014609,0.014609,242.0
regime,27,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.342166,0.404754,0.007149,-0.044554,0.0,-0.283043,0.120718,0.0,0.990991,0.879282,1.0,0.012184,0.0,0.006006,86.0,1.0,0.0,-0.062588,0.335017,-0.044554,0.238488,0.120718,-0.870273,-0.120718,0.012184,0.006178,85.0
regime,27,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.539328,0.574403,0.0,-0.022278,0.0,-0.364839,0.133995,0.0,1.0,0.866005,1.0,0.019448,0.0,0.0,320.0,1.0,0.0,-0.035074,0.539328,-0.022278,0.342561,0.133995,-0.866005,-0.133995,0.019448,0.019448,319.0
regime,27,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.161641,0.191296,-0.018816,-0.024893,0.0,-0.176372,0.065442,0.0,0.996997,0.934558,1.0,0.026031,0.0,0.006006,151.0,1.0,0.0,-0.029655,0.180457,-0.024893,0.151479,0.065442,-0.931555,-0.065442,0.026031,0.020025,150.0
regime,27,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.401395,0.420097,0.007149,-0.013169,0.0,-0.290789,0.065057,0.0,0.996399,0.934943,1.0,0.022888,0.0,0.002401,318.0,1.0,0.0,-0.018702,0.394246,-0.013169,0.277619,0.065057,-0.931342,-0.065057,0.022888,0.020487,317.0
