split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,policy_relative_total_return,policy_cash_weight,policy_borrow_weight,policy_turnover,policy_rebalance_count,delta_total_return_vs_static_hold,train_best_validation_objective,train_diag_passed_candidates,train_diag_coarse_candidates,train_diag_refine_candidates,train_diag_gate_fail_tail_cash,train_diag_gate_fail_tail_relative,train_diag_gate_fail_stress_relative,train_diag_gate_fail_full_relative,train_diag_gate_fail_turnover,train_diag_gate_fail_inactive,train_diag_gate_fail_robust_window,train_diag_gate_fail_overfit_gap,train_diag_gate_fail_regime_shift,train_diag_rescue_gate_used,train_diag_fallback_used,train_diag_near_lower_bound_count,train_diag_near_upper_bound_count,train_diag_tail_calm_share,train_diag_tail_drawdown_share,train_diag_tail_high_vol_share,train_diag_objective_weight_full,train_diag_objective_weight_tail,train_diag_objective_weight_stress,train_diag_robust_window_mean_relative,train_diag_robust_window_min_relative,train_diag_robust_window_std_relative,train_diag_validation_relative_total_return,train_diag_active_selected,train_diag_selected_via_pareto,train_diag_tail_rows,train_diag_stress_rows,param_bias,param_w_ret_1,param_w_ret_5,param_w_ret_21,param_w_ret_63,param_w_ma_gap_63,param_w_dd_63,param_w_vol_5,param_w_vol_21,param_w_vol_ratio_5_21,param_w_ret_accel,param_tactical_scale,param_action_smoothing,param_no_trade_band
chrono,17,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.35933,0.362189,-0.002099,0.005683,0.018202,0.006901,206,-0.002859,-0.207284,267,260,220,0,0,3,0,11,0,0,1,205,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,0.003719,0.001024,0.001906,0.010991,True,True,200,196,0.227135,0.478949,-0.856522,-0.557375,-0.524625,-0.081835,0.432883,-0.703292,-0.814417,-0.425878,0.170143,0.075305,0.415743,0.007545
chrono,17,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.249231,0.23565,0.010991,0.009048,0.015114,0.008153,350,0.013581,-0.207284,267,260,220,0,0,3,0,11,0,0,1,205,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,0.003719,0.001024,0.001906,0.010991,True,True,200,196,0.227135,0.478949,-0.856522,-0.557375,-0.524625,-0.081835,0.432883,-0.703292,-0.814417,-0.425878,0.170143,0.075305,0.415743,0.007545
chrono,27,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.272629,0.272629,0.0,0.0,0.0,0.0,0,0.0,-0.172565,358,260,220,0,4,2,0,19,0,0,2,107,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,-0.000384,-0.000916,0.00067,-0.001024,False,True,200,57,0.323766,0.903702,0.681488,-0.283058,-0.527577,0.556738,0.880897,-0.047862,0.122686,-0.47621,-0.100724,0.058587,0.606668,0.014772
chrono,27,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.299071,0.299071,0.0,0.0,0.0,0.0,0,0.0,-0.172565,358,260,220,0,4,2,0,19,0,0,2,107,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,-0.000384,-0.000916,0.00067,-0.001024,False,True,200,57,0.323766,0.903702,0.681488,-0.283058,-0.527577,0.556738,0.880897,-0.047862,0.122686,-0.47621,-0.100724,0.058587,0.606668,0.014772
chrono,27,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.344293,0.344293,0.0,0.0,0.0,0.0,0,0.0,-0.111798,204,260,220,0,0,0,0,36,0,0,0,270,False,False,0,1,0.3,0.395,0.0,0.35,0.4,0.25,-9.1e-05,-0.004935,0.005449,-0.000773,False,True,200,61,0.34942,-0.2949,0.140071,-0.372914,0.617303,0.230675,0.673769,0.300788,0.121459,-0.697832,1.0,0.0499,0.420387,0.009004
chrono,27,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.42204,0.42204,0.0,0.0,0.0,0.0,0,0.0,-0.111798,204,260,220,0,0,0,0,36,0,0,0,270,False,False,0,1,0.3,0.395,0.0,0.35,0.4,0.25,-9.1e-05,-0.004935,0.005449,-0.000773,False,True,200,61,0.34942,-0.2949,0.140071,-0.372914,0.617303,0.230675,0.673769,0.300788,0.121459,-0.697832,1.0,0.0499,0.420387,0.009004
chrono,27,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.366068,0.362189,0.002847,0.009059,0.024625,0.008521,183,0.003878,-0.195674,261,260,220,0,0,0,0,9,0,0,1,211,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,0.003601,-0.000358,0.004389,0.010693,True,True,200,196,0.319171,0.532812,-0.178307,-0.694337,0.425457,-0.452715,0.118966,-0.44667,-0.692462,0.075659,0.879295,0.195158,0.423691,0.00817
chrono,27,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.248862,0.23565,0.010693,0.009907,0.021965,0.010276,323,0.013213,-0.195674,261,260,220,0,0,0,0,9,0,0,1,211,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,0.003601,-0.000358,0.004389,0.010693,True,True,200,196,0.319171,0.532812,-0.178307,-0.694337,0.425457,-0.452715,0.118966,-0.44667,-0.692462,0.075659,0.879295,0.195158,0.423691,0.00817
chrono,37,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.272629,0.272629,0.0,0.0,0.0,0.0,0,0.0,-0.088063,352,260,220,0,6,6,0,23,0,0,3,109,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,0.000228,-0.00105,0.001595,0.000648,False,True,200,57,0.208702,-0.919617,0.437674,0.474185,-0.582426,0.256903,0.874676,-0.011584,0.038256,0.116999,-0.416315,0.020106,0.30452,0.004012
chrono,37,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.299071,0.299071,0.0,0.0,0.0,0.0,0,0.0,-0.088063,352,260,220,0,6,6,0,23,0,0,3,109,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,0.000228,-0.00105,0.001595,0.000648,False,True,200,57,0.208702,-0.919617,0.437674,0.474185,-0.582426,0.256903,0.874676,-0.011584,0.038256,0.116999,-0.416315,0.020106,0.30452,0.004012
chrono,37,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.344293,0.344293,0.0,0.0,0.0,0.0,0,0.0,-0.175012,203,260,220,1,0,0,0,40,0,0,1,271,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-0.000158,-0.003099,0.002236,-0.000588,False,True,200,61,0.208702,-0.919617,0.437674,0.474185,-0.582426,0.256903,0.874676,-0.011584,0.038256,0.116999,-0.416315,0.020106,0.30452,0.004012
chrono,37,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.42204,0.42204,0.0,0.0,0.0,0.0,0,0.0,-0.175012,203,260,220,1,0,0,0,40,0,0,1,271,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-0.000158,-0.003099,0.002236,-0.000588,False,True,200,61,0.208702,-0.919617,0.437674,0.474185,-0.582426,0.256903,0.874676,-0.011584,0.038256,0.116999,-0.416315,0.020106,0.30452,0.004012
chrono,37,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.363769,0.362189,0.00116,0.008089,0.016882,0.004646,148,0.00158,-0.127809,262,260,220,0,0,8,0,9,0,0,1,211,False,False,1,0,0.89,0.0,0.0,0.3,0.5,0.2,0.004129,0.000213,0.004778,0.012678,True,True,200,196,0.375197,-0.051558,0.485164,0.059975,-0.516674,-0.694857,0.023605,-0.409133,-0.628271,-0.574139,0.528966,0.075622,0.482715,0.008271
chrono,37,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.251315,0.23565,0.012678,0.007618,0.017162,0.00417,213,0.015665,-0.127809,262,260,220,0,0,8,0,9,0,0,1,211,False,False,1,0,0.89,0.0,0.0,0.3,0.5,0.2,0.004129,0.000213,0.004778,0.012678,True,True,200,196,0.375197,-0.051558,0.485164,0.059975,-0.516674,-0.694857,0.023605,-0.409133,-0.628271,-0.574139,0.528966,0.075622,0.482715,0.008271
chrono,47,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.272547,0.272629,-6.5e-05,0.004572,0.004528,0.002412,78,-8.2e-05,-0.124723,334,260,220,0,8,7,0,24,0,0,1,124,False,False,1,0,0.245,0.31,0.39,0.6,0.25,0.15,0.001033,0.000805,0.000163,0.003453,True,True,200,57,0.165795,-0.426002,-0.99013,-0.583408,-0.290022,-0.479612,0.369161,-0.492228,-0.199466,-0.589622,-0.135079,0.03462,0.493827,0.010823
chrono,47,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.303557,0.299071,0.003453,0.005005,0.00414,0.002105,100,0.004486,-0.124723,334,260,220,0,8,7,0,24,0,0,1,124,False,False,1,0,0.245,0.31,0.39,0.6,0.25,0.15,0.001033,0.000805,0.000163,0.003453,True,True,200,57,0.165795,-0.426002,-0.99013,-0.583408,-0.290022,-0.479612,0.369161,-0.492228,-0.199466,-0.589622,-0.135079,0.03462,0.493827,0.010823
chrono,47,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.341442,0.344293,-0.00212,0.008005,0.008019,0.006367,246,-0.00285,-0.287356,201,260,220,2,0,0,0,43,0,0,0,271,False,False,0,1,0.3,0.395,0.0,0.35,0.4,0.25,0.000624,-0.000191,0.001021,0.002042,True,True,200,61,0.117105,0.337136,-0.738439,-0.744894,0.146892,0.566826,0.091049,0.368792,-0.114067,-0.271475,0.486737,0.079146,0.384583,0.005846
chrono,47,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.424944,0.42204,0.002042,0.009164,0.008718,0.007284,380,0.002903,-0.287356,201,260,220,2,0,0,0,43,0,0,0,271,False,False,0,1,0.3,0.395,0.0,0.35,0.4,0.25,0.000624,-0.000191,0.001021,0.002042,True,True,200,61,0.117105,0.337136,-0.738439,-0.744894,0.146892,0.566826,0.091049,0.368792,-0.114067,-0.271475,0.486737,0.079146,0.384583,0.005846
chrono,47,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.36207,0.362189,-8.7e-05,0.006283,0.010457,0.003864,124,-0.000119,-0.128859,274,260,220,0,0,4,0,10,0,0,1,196,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,0.001777,-0.000293,0.002629,0.004689,True,True,200,196,0.439608,-0.730846,-0.580741,0.176812,-0.742516,-0.647374,0.604382,0.19904,-0.442507,-0.401435,-0.234011,0.122044,0.7301,0.009226
chrono,47,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.241444,0.23565,0.004689,0.007626,0.010287,0.005391,256,0.005794,-0.128859,274,260,220,0,0,4,0,10,0,0,1,196,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,0.001777,-0.000293,0.002629,0.004689,True,True,200,196,0.439608,-0.730846,-0.580741,0.176812,-0.742516,-0.647374,0.604382,0.19904,-0.442507,-0.401435,-0.234011,0.122044,0.7301,0.009226
chrono,57,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.272785,0.272629,0.000122,0.008258,0.017918,0.006326,150,0.000155,-0.295555,353,260,220,0,4,2,0,19,0,0,0,115,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,0.000831,-0.000906,0.002308,0.002812,True,True,200,57,0.364415,-0.820488,-0.694805,-0.715085,0.694947,0.227636,1.358477,0.127862,-0.935603,0.20733,0.43929,0.052956,0.279623,0.010972
chrono,57,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.302724,0.299071,0.002812,0.008127,0.019331,0.005182,170,0.003653,-0.295555,353,260,220,0,4,2,0,19,0,0,0,115,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,0.000831,-0.000906,0.002308,0.002812,True,True,200,57,0.364415,-0.820488,-0.694805,-0.715085,0.694947,0.227636,1.358477,0.127862,-0.935603,0.20733,0.43929,0.052956,0.279623,0.010972
chrono,57,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.344293,0.344293,0.0,0.0,0.0,0.0,0,0.0,-0.133698,201,260,220,1,0,0,0,39,0,0,1,273,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-0.000527,-0.004183,0.00262,-0.001573,False,True,200,61,-0.085968,-0.152449,-0.49394,0.057209,-0.438125,0.480932,0.158386,0.135052,-0.111343,-0.328018,0.068692,0.083785,0.729718,0.00438
chrono,57,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.42204,0.42204,0.0,0.0,0.0,0.0,0,0.0,-0.133698,201,260,220,1,0,0,0,39,0,0,1,273,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-0.000527,-0.004183,0.00262,-0.001573,False,True,200,61,-0.085968,-0.152449,-0.49394,0.057209,-0.438125,0.480932,0.158386,0.135052,-0.111343,-0.328018,0.068692,0.083785,0.729718,0.00438
chrono,57,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.357024,0.362189,-0.003792,0.011922,0.022043,0.008485,256,-0.005165,-0.265221,262,260,220,0,0,3,0,8,0,0,1,210,False,False,1,0,0.89,0.0,0.0,0.3,0.5,0.2,0.001019,8.4e-05,0.000882,0.002932,True,True,200,196,0.193287,0.289224,-0.568151,-0.730965,-0.306371,-0.566092,1.448532,-0.241398,-0.534009,0.402222,0.721059,0.104599,0.202159,0.005092
chrono,57,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.239273,0.23565,0.002932,0.014183,0.017138,0.009791,425,0.003623,-0.265221,262,260,220,0,0,3,0,8,0,0,1,210,False,False,1,0,0.89,0.0,0.0,0.3,0.5,0.2,0.001019,8.4e-05,0.000882,0.002932,True,True,200,196,0.193287,0.289224,-0.568151,-0.730965,-0.306371,-0.566092,1.448532,-0.241398,-0.534009,0.402222,0.721059,0.104599,0.202159,0.005092
chrono,67,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.269155,0.272629,-0.00273,0.010039,0.015136,0.007738,281,-0.003474,-0.235382,339,260,220,0,3,3,0,25,0,0,1,126,False,False,1,0,0.245,0.31,0.39,0.6,0.25,0.15,0.000964,-0.000917,0.001514,0.002618,True,True,200,57,0.34216,0.058509,-0.967745,-0.229353,0.27832,0.234708,0.137404,0.304755,-0.276067,-0.610352,0.731425,0.148622,0.7055,0.004944
chrono,67,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.302471,0.299071,0.002618,0.010109,0.015193,0.00705,408,0.003401,-0.235382,339,260,220,0,3,3,0,25,0,0,1,126,False,False,1,0,0.245,0.31,0.39,0.6,0.25,0.15,0.000964,-0.000917,0.001514,0.002618,True,True,200,57,0.34216,0.058509,-0.967745,-0.229353,0.27832,0.234708,0.137404,0.304755,-0.276067,-0.610352,0.731425,0.148622,0.7055,0.004944
chrono,67,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.344293,0.344293,0.0,0.0,0.0,0.0,0,0.0,-0.160507,196,260,220,0,0,0,0,49,0,0,0,276,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,0.000162,-0.001162,0.001229,0.000798,False,True,200,61,0.369052,0.023413,-0.946401,-0.479853,0.229394,0.266537,0.276486,0.311396,-0.255421,-0.429982,0.662181,0.065054,0.723142,0.00793
chrono,67,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.42204,0.42204,0.0,0.0,0.0,0.0,0,0.0,-0.160507,196,260,220,0,0,0,0,49,0,0,0,276,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,0.000162,-0.001162,0.001229,0.000798,False,True,200,61,0.369052,0.023413,-0.946401,-0.479853,0.229394,0.266537,0.276486,0.311396,-0.255421,-0.429982,0.662181,0.065054,0.723142,0.00793
chrono,67,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.365044,0.362189,0.002096,0.009176,0.031906,0.004822,69,0.002855,-0.177714,259,260,220,0,0,0,0,10,0,0,0,215,False,False,1,0,0.89,0.0,0.0,0.3,0.5,0.2,0.003517,0.0019,0.001874,0.010902,True,True,200,196,0.43433,0.162561,-0.290807,-0.544378,-0.468703,-0.306803,1.40605,-0.131937,-0.5656,-0.062916,0.590845,0.190113,0.201164,0.018016
chrono,67,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.249121,0.23565,0.010902,0.013619,0.022915,0.006568,139,0.013471,-0.177714,259,260,220,0,0,0,0,10,0,0,0,215,False,False,1,0,0.89,0.0,0.0,0.3,0.5,0.2,0.003517,0.0019,0.001874,0.010902,True,True,200,196,0.43433,0.162561,-0.290807,-0.544378,-0.468703,-0.306803,1.40605,-0.131937,-0.5656,-0.062916,0.590845,0.190113,0.201164,0.018016
chrono,77,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.270486,0.272629,-0.001684,0.009006,0.019213,0.002774,72,-0.002143,-0.148648,341,260,220,0,8,4,0,21,0,0,0,120,False,False,1,0,0.245,0.31,0.39,0.6,0.25,0.15,0.001814,-0.000611,0.003324,0.00497,True,True,200,57,0.340515,-0.962037,-0.725408,0.259717,0.990902,0.229377,0.990934,0.027302,-0.897943,-0.389842,0.083175,0.053876,0.455678,0.012028
chrono,77,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.305528,0.299071,0.00497,0.008388,0.018954,0.002381,87,0.006457,-0.148648,341,260,220,0,8,4,0,21,0,0,0,120,False,False,1,0,0.245,0.31,0.39,0.6,0.25,0.15,0.001814,-0.000611,0.003324,0.00497,True,True,200,57,0.340515,-0.962037,-0.725408,0.259717,0.990902,0.229377,0.990934,0.027302,-0.897943,-0.389842,0.083175,0.053876,0.455678,0.012028
chrono,77,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.344293,0.344293,0.0,0.0,0.0,0.0,0,0.0,-0.112962,207,260,220,2,0,0,0,48,0,0,0,260,False,False,0,1,0.3,0.395,0.0,0.35,0.4,0.25,-0.001335,-0.003473,0.002337,-0.00435,False,True,200,61,-0.098925,-0.441602,0.53652,-0.124035,0.251277,0.096048,0.320867,-0.178948,0.2,0.599364,-0.122338,0.049606,0.582793,0.006344
chrono,77,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.42204,0.42204,0.0,0.0,0.0,0.0,0,0.0,-0.112962,207,260,220,2,0,0,0,48,0,0,0,260,False,False,0,1,0.3,0.395,0.0,0.35,0.4,0.25,-0.001335,-0.003473,0.002337,-0.00435,False,True,200,61,-0.098925,-0.441602,0.53652,-0.124035,0.251277,0.096048,0.320867,-0.178948,0.2,0.599364,-0.122338,0.049606,0.582793,0.006344
chrono,77,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.351155,0.362189,-0.0081,0.008679,0.005182,0.006924,400,-0.011034,-0.232818,274,260,220,0,0,2,0,8,0,0,0,201,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,0.000485,-0.001626,0.001517,0.001448,True,True,200,196,-0.396061,0.878132,-0.339063,0.388591,0.126969,-0.361874,0.31474,-1.015357,-0.318125,-0.147816,0.871103,0.044486,0.35904,0.001644
chrono,77,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.237439,0.23565,0.001448,0.011193,0.005104,0.007559,603,0.00179,-0.232818,274,260,220,0,0,2,0,8,0,0,0,201,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,0.000485,-0.001626,0.001517,0.001448,True,True,200,196,-0.396061,0.878132,-0.339063,0.388591,0.126969,-0.361874,0.31474,-1.015357,-0.318125,-0.147816,0.871103,0.044486,0.35904,0.001644
chrono,87,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.272629,0.272629,0.0,0.0,0.0,0.0,0,0.0,-0.143117,342,260,220,0,7,6,0,30,0,0,2,115,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,0.000176,-0.001675,0.001895,0.000612,False,True,200,57,-0.044597,-0.282727,0.439656,0.450324,-0.07999,-0.75198,0.152104,-0.797244,0.114562,0.736485,0.189009,0.052283,0.268178,0.01302
chrono,87,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.299071,0.299071,0.0,0.0,0.0,0.0,0,0.0,-0.143117,342,260,220,0,7,6,0,30,0,0,2,115,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,0.000176,-0.001675,0.001895,0.000612,False,True,200,57,-0.044597,-0.282727,0.439656,0.450324,-0.07999,-0.75198,0.152104,-0.797244,0.114562,0.736485,0.189009,0.052283,0.268178,0.01302
chrono,87,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.344293,0.344293,0.0,0.0,0.0,0.0,0,0.0,-0.172336,200,260,220,1,0,0,0,51,0,0,0,271,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-6.3e-05,-0.001202,0.001214,-0.000167,False,True,200,61,-0.324679,-0.390667,0.123197,-0.46245,0.636791,0.197719,0.148657,-0.586686,-0.097842,0.448306,-0.286367,0.047358,0.315528,0.00576
chrono,87,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.42204,0.42204,0.0,0.0,0.0,0.0,0,0.0,-0.172336,200,260,220,1,0,0,0,51,0,0,0,271,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-6.3e-05,-0.001202,0.001214,-0.000167,False,True,200,61,-0.324679,-0.390667,0.123197,-0.46245,0.636791,0.197719,0.148657,-0.586686,-0.097842,0.448306,-0.286367,0.047358,0.315528,0.00576
