variant,scenario,path_bootstrap_block_size,path_bootstrap_seed,seed,transaction_cost_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05
v25j_ref,deepcheck_b12_s8080,12,8080,17,12.0,0.0058020733637623055,0.00350502188809676,0.0006324888140830764,0.02193548387096774,-0.0023542666504782,0.0075173856862117,-0.007423555605637777
v25j_ref,deepcheck_b12_s8080,12,8080,17,15.0,0.005624313688936455,0.003452944089644472,0.0006324888140830764,0.02193548387096774,-0.0023542666504782,0.007556063111144,-0.007972679399081129
v25j_ref,altblock_b16_s4242,16,4242,5,12.0,0.0058020733637623055,0.00350502188809676,0.0006324888140830764,0.02193548387096774,-0.0023542666504782,0.0075173856862117,-0.007479982800441092
v25j_ref,altblock_b16_s4242,16,4242,5,15.0,0.005624313688936455,0.003452944089644472,0.0006324888140830764,0.02193548387096774,-0.0023542666504782,0.007556063111144,-0.007839169345085772
v25j_ref,altblock_b16_s4242,16,4242,5,25.0,0.006081594873280194,0.0032793641792554507,0.0006505539019767048,0.023225806451612905,-0.0018862103256267,0.0063202674247963,-0.007246295450869078
v25j_ref,altblock_b16_s4242,16,4242,17,15.0,0.005624313688936455,0.003452944089644472,0.0006324888140830764,0.02193548387096774,-0.0023542666504782,0.007556063111144,-0.007257969935350372
v25j_ref,baseline_b20_s4242,20,4242,29,18.0,0.006507115351749304,0.0034008680567532146,0.0006505539019767048,0.023225806451612905,-0.0018862103256267,0.0062448564547221,-0.0036359760232794022
v25j_ref,baseline_b20_s4242,20,4242,17,22.0,0.00626392456072331,0.0033314360926126607,0.0006505539019767048,0.023225806451612905,-0.0018862103256267,0.006287948781112,-0.004084281381843185
v25j_ref,altseed_b20_s5252,20,5252,29,15.0,0.005624313688936455,0.003452944089644472,0.0006324888140830764,0.02193548387096774,-0.0023542666504782,0.007556063111144,-0.006223225016396589
v25j_ref,deepcheck_b28_s9090,28,9090,17,18.0,0.006507115351749304,0.0034008680567532146,0.0006505539019767048,0.023225806451612905,-0.0018862103256267,0.0062448564547221,-0.002857401387305897
v25j_n1,deepcheck_b12_s8080,12,8080,17,12.0,0.005557928355758879,0.0029724486722004784,0.0006847507294198985,0.023655913978494623,-0.002353025374293,0.0074985686762333,-0.007389834668532891
v25j_n1,deepcheck_b12_s8080,12,8080,17,15.0,0.00465276174218201,0.0015279177970646263,0.0006326554954973598,0.02193548387096774,-0.002353025374293,0.0075374521068128,-0.009034106475703846
v25j_n1,altblock_b16_s4242,16,4242,5,12.0,0.005557928355758879,0.0029724486722004784,0.0006847507294198985,0.023655913978494623,-0.002353025374293,0.0074985686762333,-0.007474762404278856
v25j_n1,altblock_b16_s4242,16,4242,5,15.0,0.00465276174218201,0.0015279177970646263,0.0006326554954973598,0.02193548387096774,-0.002353025374293,0.0075374521068128,-0.008263977755091795
v25j_n1,altblock_b16_s4242,16,4242,5,25.0,0.004483838415366881,0.0010646531852291918,0.0006519921253643955,0.023225806451612905,-0.0018853672582659,0.0074936309251775,-0.009081454181339614
v25j_n1,altblock_b16_s4242,16,4242,17,15.0,0.00465276174218201,0.0015279177970646263,0.0006326554954973598,0.02193548387096774,-0.002353025374293,0.0075374521068128,-0.007271007871983076
v25j_n1,baseline_b20_s4242,20,4242,29,18.0,0.004911080307002669,0.0013889184116127051,0.0006519921253643955,0.023225806451612905,-0.0018853672582659,0.0072391001283194,-0.00715229451909129
v25j_n1,baseline_b20_s4242,20,4242,17,22.0,0.00466690621758632,0.001203612567838075,0.0006519921253643955,0.023225806451612905,-0.0018853672582659,0.00738455289643,-0.007181447873475599
v25j_n1,altseed_b20_s5252,20,5252,29,15.0,0.00465276174218201,0.0015279177970646263,0.0006326554954973598,0.02193548387096774,-0.002353025374293,0.0075374521068128,-0.006586139941011043
v25j_n1,deepcheck_b28_s9090,28,9090,17,18.0,0.004911080307002669,0.0013889184116127051,0.0006519921253643955,0.023225806451612905,-0.0018853672582659,0.0072391001283194,-0.006193091980985293
v25j_n2,deepcheck_b12_s8080,12,8080,17,12.0,0.00577498604820188,0.002504417860742514,0.0009776396440811885,0.03053763440860215,-0.0032839509316736,0.009769861339168,-0.009210995069856464
v25j_n2,deepcheck_b12_s8080,12,8080,17,15.0,0.005499744004430251,0.002339660352735251,0.0009776396440811885,0.03053763440860215,-0.0032839509316736,0.0098390795494509,-0.009586944071100417
v25j_n2,altblock_b16_s4242,16,4242,5,12.0,0.00577498604820188,0.002504417860742514,0.0009776396440811885,0.03053763440860215,-0.0032839509316736,0.009769861339168,-0.009441304756291962
v25j_n2,altblock_b16_s4242,16,4242,5,15.0,0.005499744004430251,0.002339660352735251,0.0009776396440811885,0.03053763440860215,-0.0032839509316736,0.0098390795494509,-0.0105258354614854
v25j_n2,altblock_b16_s4242,16,4242,5,25.0,0.004583437144639824,0.00179064453174127,0.0009776396440811885,0.03053763440860215,-0.0032839509316736,0.0100697845888744,-0.01231714522557652
v25j_n2,altblock_b16_s4242,16,4242,17,15.0,0.005499744004430251,0.002339660352735251,0.0009776396440811885,0.03053763440860215,-0.0032839509316736,0.0098390795494509,-0.008141984410890679
v25j_n2,baseline_b20_s4242,20,4242,29,18.0,0.005224663589547829,0.002174927198772547,0.0009776396440811885,0.03053763440860215,-0.0032839509316736,0.009908294668088,-0.007456954245445985
v25j_n2,baseline_b20_s4242,20,4242,17,22.0,0.0048581409102332,0.0019553208720317627,0.0009776396440811885,0.03053763440860215,-0.0032839509316736,0.0100005766838232,-0.009714158864476963
v25j_n2,altseed_b20_s5252,20,5252,29,15.0,0.005499744004430251,0.002339660352735251,0.0009776396440811885,0.03053763440860215,-0.0032839509316736,0.0098390795494509,-0.008401361131376017
v25j_n2,deepcheck_b28_s9090,28,9090,17,18.0,0.005224663589547829,0.002174927198772547,0.0009776396440811885,0.03053763440860215,-0.0032839509316736,0.009908294668088,-0.006405459261110091
v25j_n3,deepcheck_b12_s8080,12,8080,17,12.0,0.005187061206326904,0.0023868862249210032,0.001123405022463594,0.03526881720430107,-0.0032821872891899,0.0097350249328419,-0.009960449672094385
v25j_n3,deepcheck_b12_s8080,12,8080,17,15.0,0.004870730956214553,0.002352951209276366,0.001123405022463594,0.03526881720430107,-0.0032821872891899,0.0098047124979379,-0.010533842784070418
v25j_n3,altblock_b16_s4242,16,4242,5,12.0,0.005187061206326904,0.0023868862249210032,0.001123405022463594,0.03526881720430107,-0.0032821872891899,0.0097350249328419,-0.011173251625794866
v25j_n3,altblock_b16_s4242,16,4242,5,15.0,0.004870730956214553,0.002352951209276366,0.001123405022463594,0.03526881720430107,-0.0032821872891899,0.0098047124979379,-0.01200368353709581
v25j_n3,altblock_b16_s4242,16,4242,5,25.0,0.0038048292908867687,0.0011922651025380038,0.0008697220773674159,0.02666666666666667,-0.0032821872891899,0.0100369817349824,-0.010819205662585206
v25j_n3,altblock_b16_s4242,16,4242,17,15.0,0.004870730956214553,0.002352951209276366,0.001123405022463594,0.03526881720430107,-0.0032821872891899,0.0098047124979379,-0.008846875266062003
v25j_n3,baseline_b20_s4242,20,4242,29,18.0,0.0045545891646864515,0.0021984924418758656,0.001123405022463594,0.03526881720430107,-0.0032821872891899,0.0098743969272969,-0.009255113587649449
v25j_n3,baseline_b20_s4242,20,4242,17,22.0,0.004518488009135879,0.0022737717259366796,0.000979125097779289,0.03053763440860215,-0.0032821872891899,0.0099673046220798,-0.009331518792343058
v25j_n3,altseed_b20_s5252,20,5252,29,15.0,0.004870730956214553,0.002352951209276366,0.001123405022463594,0.03526881720430107,-0.0032821872891899,0.0098047124979379,-0.008949633991515816
v25j_n3,deepcheck_b28_s9090,28,9090,17,18.0,0.0045545891646864515,0.0021984924418758656,0.001123405022463594,0.03526881720430107,-0.0032821872891899,0.0098743969272969,-0.007046040677916265
v25j_n4,deepcheck_b12_s8080,12,8080,17,12.0,0.0032648888527743837,0.0,0.0006883681086786795,0.024086021505376344,-0.0017501543263981,0.0060125244221796,-0.008733594726255971
v25j_n4,deepcheck_b12_s8080,12,8080,17,15.0,0.003071331597603466,0.0,0.0006883681086786795,0.024086021505376344,-0.0017501543263981,0.0061491162088035,-0.009195071536887667
v25j_n4,altblock_b16_s4242,16,4242,5,12.0,0.0032648888527743837,0.0,0.0006883681086786795,0.024086021505376344,-0.0017501543263981,0.0060125244221796,-0.010974858971531064
v25j_n4,altblock_b16_s4242,16,4242,5,15.0,0.003071331597603466,0.0,0.0006883681086786795,0.024086021505376344,-0.0017501543263981,0.0061491162088035,-0.011214247009908128
v25j_n4,altblock_b16_s4242,16,4242,5,25.0,0.002421216627499545,0.0,0.0004355834180234228,0.015483870967741935,-0.0016383020865036,0.0056332248369715,-0.009469128420495304
v25j_n4,altblock_b16_s4242,16,4242,17,15.0,0.003071331597603466,0.0,0.0006883681086786795,0.024086021505376344,-0.0017501543263981,0.0061491162088035,-0.009847355607800872
v25j_n4,baseline_b20_s4242,20,4242,29,18.0,0.0030070056729342375,0.0,0.0005225348300980211,0.018494623655913978,-0.0016383020865036,0.0054810375732816,-0.0069646535058046745
v25j_n4,baseline_b20_s4242,20,4242,17,22.0,0.0028108865610688926,0.0,0.0005225348300980211,0.018494623655913978,-0.0016383020865036,0.0055283387291311,-0.007908137015378963
v25j_n4,altseed_b20_s5252,20,5252,29,15.0,0.003071331597603466,0.0,0.0006883681086786795,0.024086021505376344,-0.0017501543263981,0.0061491162088035,-0.008901266227931536
v25j_n4,deepcheck_b28_s9090,28,9090,17,18.0,0.0030070056729342375,0.0,0.0005225348300980211,0.018494623655913978,-0.0016383020865036,0.0054810375732816,-0.007582876420558237
v25j_n5,deepcheck_b12_s8080,12,8080,17,12.0,0.005170245069480472,0.0023789357609083073,0.001119211636390674,0.03526881720430107,-0.0032779729764624,0.0097373622568883,-0.009994074908792916
v25j_n5,deepcheck_b12_s8080,12,8080,17,15.0,0.004855105074484722,0.0023451149449917885,0.001119211636390674,0.03526881720430107,-0.0032779729764624,0.0098067084814252,-0.01052875241147464
v25j_n5,altblock_b16_s4242,16,4242,5,12.0,0.005170245069480472,0.0023789357609083073,0.001119211636390674,0.03526881720430107,-0.0032779729764624,0.0097373622568883,-0.011173709891223016
v25j_n5,altblock_b16_s4242,16,4242,5,15.0,0.004855105074484722,0.0023451149449917885,0.001119211636390674,0.03526881720430107,-0.0032779729764624,0.0098067084814252,-0.012001137703246345
