split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,policy_relative_total_return,policy_cash_weight,policy_borrow_weight,policy_turnover,policy_rebalance_count,delta_total_return_vs_static_hold,train_best_validation_objective,train_diag_passed_candidates,train_diag_coarse_candidates,train_diag_refine_candidates,train_diag_gate_fail_tail_cash,train_diag_gate_fail_tail_relative,train_diag_gate_fail_stress_relative,train_diag_gate_fail_full_relative,train_diag_gate_fail_turnover,train_diag_gate_fail_inactive,train_diag_gate_fail_robust_window,train_diag_gate_fail_overfit_gap,train_diag_gate_fail_regime_shift,train_diag_rescue_gate_used,train_diag_fallback_used,train_diag_near_lower_bound_count,train_diag_near_upper_bound_count,train_diag_tail_calm_share,train_diag_tail_drawdown_share,train_diag_tail_high_vol_share,train_diag_objective_weight_full,train_diag_objective_weight_tail,train_diag_objective_weight_stress,train_diag_robust_window_mean_relative,train_diag_robust_window_min_relative,train_diag_robust_window_std_relative,train_diag_validation_relative_total_return,train_diag_active_selected,train_diag_selected_via_pareto,train_diag_tail_rows,train_diag_stress_rows,param_bias,param_w_ret_1,param_w_ret_5,param_w_ret_21,param_w_ret_63,param_w_ma_gap_63,param_w_dd_63,param_w_vol_5,param_w_vol_21,param_w_vol_ratio_5_21,param_w_ret_accel,param_tactical_scale,param_action_smoothing,param_no_trade_band
chrono,7,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.266867,0.272629,-0.004527,0.021741,0.0,0.001992,56,-0.005762,-0.086865,345,260,220,0,4,3,0,5,0,0,1,130,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,0.000548,-0.00219,0.002329,0.001176,True,True,200,57,0.105062,-0.688016,-0.751281,0.09228,0.059783,-0.408686,0.133832,-0.164178,-0.090782,-0.699063,-0.380972,0.066094,0.498201,0.01209
chrono,7,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.300598,0.299071,0.001176,0.020139,0.0,0.001808,75,0.001528,-0.086865,345,260,220,0,4,3,0,5,0,0,1,130,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,0.000548,-0.00219,0.002329,0.001176,True,True,200,57,0.105062,-0.688016,-0.751281,0.09228,0.059783,-0.408686,0.133832,-0.164178,-0.090782,-0.699063,-0.380972,0.066094,0.498201,0.01209
chrono,7,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.344293,0.344293,0.0,0.0,0.0,0.0,0,0.0,-0.127137,193,260,220,1,0,0,0,14,0,0,0,286,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-0.005985,-0.01128,0.003865,-0.016903,False,True,200,61,0.46221,0.24557,-0.223156,-0.407433,0.838101,0.322908,0.353953,0.321559,0.142741,0.667188,0.676112,0.121138,0.395433,0.013672
chrono,7,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.42204,0.42204,0.0,0.0,0.0,0.0,0,0.0,-0.127137,193,260,220,1,0,0,0,14,0,0,0,286,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-0.005985,-0.01128,0.003865,-0.016903,False,True,200,61,0.46221,0.24557,-0.223156,-0.407433,0.838101,0.322908,0.353953,0.321559,0.142741,0.667188,0.676112,0.121138,0.395433,0.013672
chrono,7,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.362189,0.362189,0.0,0.0,0.0,0.0,0,0.0,-0.103021,250,260,220,0,0,0,0,1,0,0,0,229,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,-0.000629,-0.008152,0.005355,-0.003414,False,True,200,196,-0.002615,0.829912,-0.918942,-0.169298,0.519944,-0.667204,0.354826,-0.455898,0.0332,0.417535,0.657961,0.167435,0.589246,0.016994
chrono,7,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.23565,0.23565,0.0,0.0,0.0,0.0,0,0.0,-0.103021,250,260,220,0,0,0,0,1,0,0,0,229,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,-0.000629,-0.008152,0.005355,-0.003414,False,True,200,196,-0.002615,0.829912,-0.918942,-0.169298,0.519944,-0.667204,0.354826,-0.455898,0.0332,0.417535,0.657961,0.167435,0.589246,0.016994
chrono,17,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.272629,0.272629,0.0,0.0,0.0,0.0,0,0.0,-0.209664,355,260,220,0,2,1,0,13,0,0,0,115,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,0.00034,-0.001839,0.001593,0.000584,False,True,200,57,0.227135,0.478949,-0.856522,-0.557375,-0.524625,-0.081835,0.432883,-0.703292,-0.814417,-0.425878,0.170143,0.075305,0.415743,0.007545
chrono,17,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.299071,0.299071,0.0,0.0,0.0,0.0,0,0.0,-0.209664,355,260,220,0,2,1,0,13,0,0,0,115,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,0.00034,-0.001839,0.001593,0.000584,False,True,200,57,0.227135,0.478949,-0.856522,-0.557375,-0.524625,-0.081835,0.432883,-0.703292,-0.814417,-0.425878,0.170143,0.075305,0.415743,0.007545
chrono,17,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.344293,0.344293,0.0,0.0,0.0,0.0,0,0.0,-0.173755,207,260,220,2,0,0,0,22,0,0,0,270,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-0.003032,-0.004583,0.001191,-0.009139,False,True,200,61,0.055826,-0.645713,0.087829,0.242519,0.088221,-0.557849,1.325998,0.160457,0.094113,0.124177,-0.359037,0.054176,0.568913,0.001103
chrono,17,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.42204,0.42204,0.0,0.0,0.0,0.0,0,0.0,-0.173755,207,260,220,2,0,0,0,22,0,0,0,270,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-0.003032,-0.004583,0.001191,-0.009139,False,True,200,61,0.055826,-0.645713,0.087829,0.242519,0.088221,-0.557849,1.325998,0.160457,0.094113,0.124177,-0.359037,0.054176,0.568913,0.001103
chrono,17,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.362189,0.362189,0.0,0.0,0.0,0.0,0,0.0,-0.122429,273,260,220,0,0,0,0,2,0,0,0,205,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,-0.000702,-0.002269,0.001206,-0.002244,False,True,200,196,-0.014717,-0.855455,0.355835,-0.321967,-0.482257,0.837051,0.045756,-0.474304,-0.233127,0.692363,0.785184,0.05895,0.531124,0.002876
chrono,17,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.23565,0.23565,0.0,0.0,0.0,0.0,0,0.0,-0.122429,273,260,220,0,0,0,0,2,0,0,0,205,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,-0.000702,-0.002269,0.001206,-0.002244,False,True,200,196,-0.014717,-0.855455,0.355835,-0.321967,-0.482257,0.837051,0.045756,-0.474304,-0.233127,0.692363,0.785184,0.05895,0.531124,0.002876
chrono,27,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.272629,0.272629,0.0,0.0,0.0,0.0,0,0.0,-0.113313,366,260,220,1,1,1,0,10,0,0,1,107,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,-0.000523,-0.001825,0.001386,-0.001602,False,True,200,57,-0.049935,0.013748,-0.781311,0.390381,-0.010871,-0.683937,1.081793,-0.224283,0.149152,-0.346124,-0.245317,0.067023,0.473252,0.00052
chrono,27,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.299071,0.299071,0.0,0.0,0.0,0.0,0,0.0,-0.113313,366,260,220,1,1,1,0,10,0,0,1,107,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,-0.000523,-0.001825,0.001386,-0.001602,False,True,200,57,-0.049935,0.013748,-0.781311,0.390381,-0.010871,-0.683937,1.081793,-0.224283,0.149152,-0.346124,-0.245317,0.067023,0.473252,0.00052
chrono,27,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.344293,0.344293,0.0,0.0,0.0,0.0,0,0.0,-0.155838,207,260,220,0,0,0,0,12,0,0,0,270,False,False,1,1,0.3,0.395,0.0,0.35,0.4,0.25,-2.3e-05,-0.006475,0.004617,-3.7e-05,False,True,200,61,-0.31915,-0.719698,0.316346,0.325075,-0.664772,-0.683829,0.243908,0.045049,0.18507,-0.1995,-1.0,0.071495,0.373607,0.017214
chrono,27,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.42204,0.42204,0.0,0.0,0.0,0.0,0,0.0,-0.155838,207,260,220,0,0,0,0,12,0,0,0,270,False,False,1,1,0.3,0.395,0.0,0.35,0.4,0.25,-2.3e-05,-0.006475,0.004617,-3.7e-05,False,True,200,61,-0.31915,-0.719698,0.316346,0.325075,-0.664772,-0.683829,0.243908,0.045049,0.18507,-0.1995,-1.0,0.071495,0.373607,0.017214
chrono,27,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.362189,0.362189,0.0,0.0,0.0,0.0,0,0.0,-0.117543,267,260,220,0,0,0,0,3,0,0,0,211,False,False,1,1,0.89,0.0,0.0,0.3,0.5,0.2,-0.003811,-0.005774,0.00139,-0.011267,False,True,200,196,0.362606,0.476659,-0.966136,0.734304,-0.174985,1.003248,0.625241,-0.064144,-0.187434,0.374538,0.973774,0.131431,0.735237,0.001093
chrono,27,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.23565,0.23565,0.0,0.0,0.0,0.0,0,0.0,-0.117543,267,260,220,0,0,0,0,3,0,0,0,211,False,False,1,1,0.89,0.0,0.0,0.3,0.5,0.2,-0.003811,-0.005774,0.00139,-0.011267,False,True,200,196,0.362606,0.476659,-0.966136,0.734304,-0.174985,1.003248,0.625241,-0.064144,-0.187434,0.374538,0.973774,0.131431,0.735237,0.001093
