split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,fold_status,fold_error,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,test_worst_daily_relative_return,test_max_relative_drawdown,active,signal_scale,signal_scale_state_slope,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,7,fold_01,test,1628,1629,2326,2327,2791,465,ok,,0.01015963243119744,0.2364142983116726,0.006545425100328961,0.2283740678553392,0.008040230456333397,1.0346284180765086,0.0012602265409647907,-0.0015552657568779216,0.004558624279946688,1,0.26400000000000007,0.0,0.1477035340327352,0.2520157290259962,0.02256621584237254,52,632,0.9067431850789096,0.3513765764057124,0.01870273889086707,17,25,439,0.9461206896551724
chrono,7,fold_02,test,2093,2094,2791,2792,3256,465,ok,,0.012200662034623333,0.28737828584878944,0.01371724681508324,0.2699579590793191,0.017420326769470362,1.0251498241443233,0.005641585847768459,-0.003703178387572059,0.00946327928098456,1,0.26400000000000007,0.0,0.12740809557415872,0.3687529111354251,0.020554043944656267,38,645,0.9253945480631277,0.4042802468876469,0.03847347551366971,61,75,389,0.8383620689655172
chrono,7,fold_03,test,2558,2559,3256,3257,3721,465,ok,,0.014506011218194947,0.28535129069027954,0.009996755543445701,0.2726291283962341,0.012722162294045436,1.041540006323335,0.0018793567150550334,-0.002034641696449291,0.0064994995789091625,1,0.3,0.0,0.15781128004488088,0.40129860611083235,0.03101253142354511,61,627,0.8995695839311334,0.32854730572045465,0.021521755890074483,26,31,433,0.9331896551724138
chrono,7,fold_04,test,3023,3024,3721,3722,4186,465,ok,,0.01893851760783183,0.3613300411323195,0.012673930864083305,0.34429257003854996,0.01703747109376952,1.0413975523170014,0.001270070710707158,-0.0018055293082865909,0.007427605358938605,1,0.3,0.0,0.15466837648653786,0.30429260010748965,0.025751767380016895,57,636,0.9124820659971306,0.2865067456834386,0.01852973707964939,18,26,438,0.9439655172413793
chrono,7,fold_05,test,3488,3489,4186,4187,4651,465,ok,,0.009169861648965716,0.3822376692689071,0.014717893235135504,0.36218911530380193,0.020048553965105187,1.04274221452559,0.0008011325027442053,-0.0026401029879283833,0.009022547901951339,1,0.26400000000000007,0.0,0.18798765148546664,0.2919376554463978,0.014662490590378446,14,678,0.9727403156384505,0.26090747361906264,0.014317750187395395,10,13,451,0.9719827586206896
