run,cached,returncode,name,ridge_l2,target_mode,action_smoothing,scale_turnover_penalty,min_signal_scale,max_signal_scale,min_spy_weight,max_spy_weight,initial_spy_weight,no_trade_band,profile,transaction_cost_bps,slippage_bps,seed,gate,gate_scale,n_folds,min_robust_min_relative,min_active_fraction,mean_test_relative,mean_validation_relative,robust_min_test_relative,beat_hold_fraction,active_fraction,mean_turnover,mean_test_executed_step_count,mean_n_test_samples,mean_executed_step_rate,worst_daily_relative_return,worst_max_relative_drawdown,path_bootstrap_mean_test_relative_p05,path_bootstrap_mean_test_relative_p50,path_bootstrap_mean_test_relative_p95,path_bootstrap_robust_min_test_relative_p05,path_bootstrap_robust_min_test_relative_p50,path_bootstrap_robust_min_test_relative_p95,overall_gate_passed,validation_gate_passed,validation_gate_value,validation_gate_threshold,robust_gate_passed,robust_gate_value,robust_gate_threshold,active_gate_passed,active_gate_value,active_gate_threshold,summary_csv,detailed_json,wealth_first_score
turnover_guard_c15_s29_g055_pbr150_pbsz10_pbs5030,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,15.0,15.0,29,055,bps,5,0.0,0.01,0.004215597161914042,0.007974749083247312,0.0014575417300348725,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016261884034651,0.0051300387271592,0.0012973213249653137,0.004193974332178696,0.007633027570621308,-0.009656865235562922,-0.0015278999238394486,0.003661688738114609,True,True,0.007974749083247312,0.0055,True,0.0014575417300348725,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c15_s29_g055_pbr150_pbsz10_pbs5030/main4_gate055_f5_s29_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c15_s29_g055_pbr150_pbsz10_pbs5030/main4_gate055_f5_s29_detailed.json,0.004592269256095371
turnover_guard_c18_s5_g055_pbr150_pbsz10_pbs5006,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,18.0,18.0,5,055,bps,5,0.0,0.01,0.00408436112553483,0.007771898818978951,0.0013778874459153823,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016428709917732,0.0051662155467526,0.0011441377102280749,0.004208782226189356,0.007335901266687521,-0.009519234992164194,-0.0014224471435503316,0.0035425354334338325,True,True,0.007771898818978951,0.0055,True,0.0013778874459153823,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c18_s5_g055_pbr150_pbsz10_pbs5006/main4_gate055_f5_s5_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c18_s5_g055_pbr150_pbsz10_pbs5006/main4_gate055_f5_s5_detailed.json,0.004421206077656414
turnover_guard_c18_s17_g055_pbr150_pbsz10_pbs5018,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,18.0,18.0,17,055,bps,5,0.0,0.01,0.00408436112553483,0.007771898818978951,0.0013778874459153823,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016428709917732,0.0051662155467526,0.0003471641093356915,0.004040131457196949,0.006491026383903882,-0.01166601414251402,-0.0021950888816708036,0.0021791618432729465,True,True,0.007771898818978951,0.0055,True,0.0013778874459153823,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c18_s17_g055_pbr150_pbsz10_pbs5018/main4_gate055_f5_s17_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c18_s17_g055_pbr150_pbsz10_pbs5018/main4_gate055_f5_s17_detailed.json,0.004421206077656414
turnover_guard_c18_s29_g055_pbr150_pbsz10_pbs5030,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,18.0,18.0,29,055,bps,5,0.0,0.01,0.00408436112553483,0.007771898818978951,0.0013778874459153823,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016428709917732,0.0051662155467526,0.0011918628303113866,0.004073506993097531,0.00750027770902533,-0.009887805321047221,-0.00167029998804763,0.0035880174067835498,True,True,0.007771898818978951,0.0055,True,0.0013778874459153823,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c18_s29_g055_pbr150_pbsz10_pbs5030/main4_gate055_f5_s29_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c18_s29_g055_pbr150_pbsz10_pbs5030/main4_gate055_f5_s29_detailed.json,0.004421206077656414
turnover_guard_c22_s5_g055_pbr150_pbsz10_pbs5006,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,22.0,22.0,5,055,bps,5,0.0,0.01,0.003909415810605443,0.007501527559903654,0.0012716895685229712,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016651144428505,0.0052144503102854,0.000991762870571138,0.004047358772744291,0.00714812644856584,-0.00979700784078214,-0.0015901163056938894,0.003202507699492907,True,True,0.007501527559903654,0.0055,True,0.0012716895685229712,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c22_s5_g055_pbr150_pbsz10_pbs5006/main4_gate055_f5_s5_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c22_s5_g055_pbr150_pbsz10_pbs5006/main4_gate055_f5_s5_detailed.json,0.004193161824030822
turnover_guard_c22_s17_g055_pbr150_pbsz10_pbs5018,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,22.0,22.0,17,055,bps,5,0.0,0.01,0.003909415810605443,0.007501527559903654,0.0012716895685229712,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016651144428505,0.0052144503102854,0.00018482585358213128,0.003870988587723845,0.006266397848651112,-0.011994342942827928,-0.0023088399133797677,0.002032327012365253,True,True,0.007501527559903654,0.0055,True,0.0012716895685229712,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c22_s17_g055_pbr150_pbsz10_pbs5018/main4_gate055_f5_s17_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c22_s17_g055_pbr150_pbsz10_pbs5018/main4_gate055_f5_s17_detailed.json,0.004193161824030822
turnover_guard_c22_s29_g055_pbr150_pbsz10_pbs5030,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,22.0,22.0,29,055,bps,5,0.0,0.01,0.003909415810605443,0.007501527559903654,0.0012716895685229712,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016651144428505,0.0052144503102854,0.0010144658736711142,0.003897665417885465,0.007323325743045416,-0.01019564770682228,-0.0019099483732757383,0.003497614163781124,True,True,0.007501527559903654,0.0055,True,0.0012716895685229712,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c22_s29_g055_pbr150_pbsz10_pbs5030/main4_gate055_f5_s29_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c22_s29_g055_pbr150_pbsz10_pbs5030/main4_gate055_f5_s29_detailed.json,0.004193161824030822
turnover_guard_c25_s5_g055_pbr150_pbsz10_pbs5006,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,25.0,25.0,5,055,bps,5,0.0,0.01,0.0037782338684551496,0.0072988209037829765,0.001170236950797765,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016817970311586,0.0052745079990245,0.0008764584249911267,0.003900618951431589,0.007007331540106847,-0.01000528992654946,-0.0017044945928847421,0.0030122943698359657,True,True,0.0072988209037829765,0.0055,True,0.001170236950797765,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c25_s5_g055_pbr150_pbsz10_pbs5006/main4_gate055_f5_s5_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c25_s5_g055_pbr150_pbsz10_pbs5006/main4_gate055_f5_s5_detailed.json,0.004011253573017925
turnover_guard_c25_s17_g055_pbr150_pbsz10_pbs5018,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,25.0,25.0,17,055,bps,5,0.0,0.01,0.0037782338684551496,0.0072988209037829765,0.001170236950797765,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016817970311586,0.0052745079990245,6.309479859336616e-05,0.0037370149991294175,0.006097974688660195,-0.012240522079348736,-0.0024160135969214513,0.001830836380895727,True,True,0.0072988209037829765,0.0055,True,0.001170236950797765,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c25_s17_g055_pbr150_pbsz10_pbs5018/main4_gate055_f5_s17_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c25_s17_g055_pbr150_pbsz10_pbs5018/main4_gate055_f5_s17_detailed.json,0.004011253573017925
turnover_guard_c25_s29_g055_pbr150_pbsz10_pbs5030,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,25.0,25.0,29,055,bps,5,0.0,0.01,0.0037782338684551496,0.0072988209037829765,0.001170236950797765,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016817970311586,0.0052745079990245,0.0008757074027785527,0.0037418379531224287,0.007188247514649952,-0.010426471212927196,-0.002143385043287205,0.003292303786996464,True,True,0.0072988209037829765,0.0055,True,0.001170236950797765,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c25_s29_g055_pbr150_pbsz10_pbs5030/main4_gate055_f5_s29_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c25_s29_g055_pbr150_pbsz10_pbs5030/main4_gate055_f5_s29_detailed.json,0.004011253573017925
