run,cached,returncode,name,ridge_l2,target_mode,action_smoothing,scale_turnover_penalty,min_signal_scale,max_signal_scale,min_spy_weight,max_spy_weight,initial_spy_weight,no_trade_band,profile,transaction_cost_bps,slippage_bps,seed,gate,gate_scale,n_folds,min_robust_min_relative,min_active_fraction,mean_test_relative,mean_validation_relative,robust_min_test_relative,beat_hold_fraction,active_fraction,mean_turnover,mean_test_executed_step_count,mean_n_test_samples,mean_executed_step_rate,worst_daily_relative_return,worst_max_relative_drawdown,path_bootstrap_mean_test_relative_p05,path_bootstrap_mean_test_relative_p50,path_bootstrap_mean_test_relative_p95,path_bootstrap_robust_min_test_relative_p05,path_bootstrap_robust_min_test_relative_p50,path_bootstrap_robust_min_test_relative_p95,overall_gate_passed,validation_gate_passed,validation_gate_value,validation_gate_threshold,robust_gate_passed,robust_gate_value,robust_gate_threshold,active_gate_passed,active_gate_value,active_gate_threshold,summary_csv,detailed_json,wealth_first_score
turnover_guard_c15_s5_g055_pbr150_pbsz30_pbs5006,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,15.0,15.0,5,055,bps,5,0.0,0.01,0.004215597161914042,0.007974749083247312,0.0014575417300348725,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016261884034651,0.0051300387271592,0.0019157201127028333,0.0041526200140740155,0.007066434341866299,-0.005544601912875135,-0.0007699678739460647,0.0035306146997206578,True,True,0.007974749083247312,0.0055,True,0.0014575417300348725,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c15_s5_g055_pbr150_pbsz30_pbs5006/main4_gate055_f5_s5_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c15_s5_g055_pbr150_pbsz30_pbs5006/main4_gate055_f5_s5_detailed.json,0.004592269256095371
turnover_guard_c15_s17_g055_pbr150_pbsz30_pbs5018,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,15.0,15.0,17,055,bps,5,0.0,0.01,0.004215597161914042,0.007974749083247312,0.0014575417300348725,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016261884034651,0.0051300387271592,0.0017357255750163004,0.004044788160746926,0.006686985115727282,-0.006549325775102671,-0.0005809070250022974,0.0027436734165276807,True,True,0.007974749083247312,0.0055,True,0.0014575417300348725,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c15_s17_g055_pbr150_pbsz30_pbs5018/main4_gate055_f5_s17_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c15_s17_g055_pbr150_pbsz30_pbs5018/main4_gate055_f5_s17_detailed.json,0.004592269256095371
turnover_guard_c15_s29_g055_pbr150_pbsz30_pbs5030,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,15.0,15.0,29,055,bps,5,0.0,0.01,0.004215597161914042,0.007974749083247312,0.0014575417300348725,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016261884034651,0.0051300387271592,0.0017332496090259996,0.004112049485679715,0.007040764434805798,-0.007186912865966055,-0.0008502521761969417,0.003323832709516092,True,True,0.007974749083247312,0.0055,True,0.0014575417300348725,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c15_s29_g055_pbr150_pbsz30_pbs5030/main4_gate055_f5_s29_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c15_s29_g055_pbr150_pbsz30_pbs5030/main4_gate055_f5_s29_detailed.json,0.004592269256095371
turnover_guard_c18_s5_g055_pbr150_pbsz30_pbs5006,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,18.0,18.0,5,055,bps,5,0.0,0.01,0.00408436112553483,0.007771898818978951,0.0013778874459153823,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016428709917732,0.0051662155467526,0.001796673618891046,0.004030495080450858,0.006954135131624328,-0.00573003023199572,-0.0008843833486789077,0.003389622251618384,True,True,0.007771898818978951,0.0055,True,0.0013778874459153823,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c18_s5_g055_pbr150_pbsz30_pbs5006/main4_gate055_f5_s5_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c18_s5_g055_pbr150_pbsz30_pbs5006/main4_gate055_f5_s5_detailed.json,0.004421206077656414
turnover_guard_c18_s17_g055_pbr150_pbsz30_pbs5018,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,18.0,18.0,17,055,bps,5,0.0,0.01,0.00408436112553483,0.007771898818978951,0.0013778874459153823,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016428709917732,0.0051662155467526,0.001631245631750984,0.00391711151419547,0.006544526693313118,-0.006753010328316838,-0.0007063876871484243,0.0026273849366358,True,True,0.007771898818978951,0.0055,True,0.0013778874459153823,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c18_s17_g055_pbr150_pbsz30_pbs5018/main4_gate055_f5_s17_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c18_s17_g055_pbr150_pbsz30_pbs5018/main4_gate055_f5_s17_detailed.json,0.004421206077656414
turnover_guard_c18_s29_g055_pbr150_pbsz30_pbs5030,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,18.0,18.0,29,055,bps,5,0.0,0.01,0.00408436112553483,0.007771898818978951,0.0013778874459153823,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016428709917732,0.0051662155467526,0.0015879476122695247,0.003949115134638092,0.006876386053097252,-0.007482134538845053,-0.0009369917931879024,0.0031629846147263494,True,True,0.007771898818978951,0.0055,True,0.0013778874459153823,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c18_s29_g055_pbr150_pbsz30_pbs5030/main4_gate055_f5_s29_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c18_s29_g055_pbr150_pbsz30_pbs5030/main4_gate055_f5_s29_detailed.json,0.004421206077656414
turnover_guard_c22_s5_g055_pbr150_pbsz30_pbs5006,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,22.0,22.0,5,055,bps,5,0.0,0.01,0.003909415810605443,0.007501527559903654,0.0012716895685229712,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016651144428505,0.0052144503102854,0.0016379764892699067,0.0038891267969449307,0.006802827860137141,-0.005989717286355711,-0.0010140605153804993,0.00320578797555072,True,True,0.007501527559903654,0.0055,True,0.0012716895685229712,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c22_s5_g055_pbr150_pbsz30_pbs5006/main4_gate055_f5_s5_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c22_s5_g055_pbr150_pbsz30_pbs5006/main4_gate055_f5_s5_detailed.json,0.004193161824030822
turnover_guard_c22_s17_g055_pbr150_pbsz30_pbs5018,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,22.0,22.0,17,055,bps,5,0.0,0.01,0.003909415810605443,0.007501527559903654,0.0012716895685229712,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016651144428505,0.0052144503102854,0.0014959184575075969,0.003716103288551087,0.006338810297182728,-0.007024526641234352,-0.0008627667727359456,0.002489252364133941,True,True,0.007501527559903654,0.0055,True,0.0012716895685229712,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c22_s17_g055_pbr150_pbsz30_pbs5018/main4_gate055_f5_s17_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c22_s17_g055_pbr150_pbsz30_pbs5018/main4_gate055_f5_s17_detailed.json,0.004193161824030822
turnover_guard_c22_s29_g055_pbr150_pbsz30_pbs5030,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,22.0,22.0,29,055,bps,5,0.0,0.01,0.003909415810605443,0.007501527559903654,0.0012716895685229712,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016651144428505,0.0052144503102854,0.0014096886417994912,0.003760004209136314,0.0066572803179962515,-0.007871850836070764,-0.0011417053583036574,0.0029797643329916514,True,True,0.007501527559903654,0.0055,True,0.0012716895685229712,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c22_s29_g055_pbr150_pbsz30_pbs5030/main4_gate055_f5_s29_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c22_s29_g055_pbr150_pbsz30_pbs5030/main4_gate055_f5_s29_detailed.json,0.004193161824030822
turnover_guard_c25_s5_g055_pbr150_pbsz30_pbs5006,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,25.0,25.0,5,055,bps,5,0.0,0.01,0.0037782338684551496,0.0072988209037829765,0.001170236950797765,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016817970311586,0.0052745079990245,0.001518977283541858,0.003748648531960141,0.006652986558337418,-0.006184441267083956,-0.0012109321182371402,0.0031102871807684213,True,True,0.0072988209037829765,0.0055,True,0.001170236950797765,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c25_s5_g055_pbr150_pbsz30_pbs5006/main4_gate055_f5_s5_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c25_s5_g055_pbr150_pbsz30_pbs5006/main4_gate055_f5_s5_detailed.json,0.004011253573017925
turnover_guard_c25_s17_g055_pbr150_pbsz30_pbs5018,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,25.0,25.0,17,055,bps,5,0.0,0.01,0.0037782338684551496,0.0072988209037829765,0.001170236950797765,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016817970311586,0.0052745079990245,0.0014031905869093708,0.003563468412346127,0.006176168386415269,-0.007228116567499376,-0.0010569756264480201,0.0024179603140900385,True,True,0.0072988209037829765,0.0055,True,0.001170236950797765,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c25_s17_g055_pbr150_pbsz30_pbs5018/main4_gate055_f5_s17_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c25_s17_g055_pbr150_pbsz30_pbs5018/main4_gate055_f5_s17_detailed.json,0.004011253573017925
turnover_guard_c25_s29_g055_pbr150_pbsz30_pbs5030,False,0,turnover_guard,0.015,tanh_return,1.12,5.0,-0.75,0.6,0.8,1.05,1.0,0.02,turnover_guard,25.0,25.0,29,055,bps,5,0.0,0.01,0.0037782338684551496,0.0072988209037829765,0.001170236950797765,1.0,1.0,0.0004694650277814758,8.4,465.0,0.01806451612903226,-0.0016817970311586,0.0052745079990245,0.001278468421040725,0.0036316899879187845,0.0064930000806678306,-0.008170705090031798,-0.0013711258314582642,0.0029227198408377283,True,True,0.0072988209037829765,0.0055,True,0.001170236950797765,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/turnover_guard_c25_s29_g055_pbr150_pbsz30_pbs5030/main4_gate055_f5_s29_summary.csv,artifacts/main4_phase2_runs/turnover_guard_c25_s29_g055_pbr150_pbsz30_pbs5030/main4_gate055_f5_s29_detailed.json,0.004011253573017925
