split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,optimizer_total_return,policy_relative_total_return,static_hold_relative_total_return,optimizer_relative_total_return,policy_cash_weight,static_hold_cash_weight,optimizer_cash_weight,policy_trend_weight,static_hold_trend_weight,policy_turnover,static_hold_turnover,optimizer_turnover,policy_rebalance_count,static_hold_rebalance_count,policy_late_def_rate,delta_total_return_vs_static_hold,delta_total_return_vs_optimizer,delta_relative_total_return_vs_static_hold,delta_relative_total_return_vs_optimizer,delta_cash_weight_vs_static_hold,delta_cash_weight_vs_optimizer,delta_trend_weight_vs_static_hold,delta_turnover_vs_static_hold,delta_turnover_vs_optimizer,delta_rebalance_count_vs_static_hold
chrono,27,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.289363,0.344293,0.266048,-0.040862,0.0,-0.058205,0.121816,0.0,0.24618,0.878184,1.0,0.009428,0.0,0.049763,56.0,1.0,0.0,-0.05493,0.023314,-0.040862,0.017343,0.121816,-0.124364,-0.121816,0.009428,-0.040336,55.0
chrono,27,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.392738,0.42204,0.264159,-0.020606,0.0,-0.111025,0.118509,0.0,0.290217,0.881491,1.0,0.007757,0.0,0.057485,77.0,1.0,0.0,-0.029302,0.12858,-0.020606,0.090419,0.118509,-0.171708,-0.118509,0.007757,-0.049728,76.0
chrono,27,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.273838,0.362189,0.156946,-0.06486,0.0,-0.150672,0.116113,0.0,0.242172,0.883887,1.0,0.016623,0.0,0.05937,103.0,1.0,0.0,-0.088351,0.116892,-0.06486,0.085812,0.116113,-0.126059,-0.116113,0.016623,-0.042748,102.0
chrono,27,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.206294,0.23565,0.143086,-0.023757,0.0,-0.074911,0.132902,0.0,0.320062,0.867098,1.0,0.019535,0.0,0.05591,164.0,1.0,0.0,-0.029355,0.063209,-0.023757,0.051154,0.132902,-0.18716,-0.132902,0.019535,-0.036375,163.0
regime,7,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.02979,0.052584,0.083153,-0.021656,0.0,0.029042,0.155465,0.0,0.36791,0.844535,1.0,0.021724,0.0,0.056227,92.0,1.0,0.0,-0.022795,-0.053364,-0.021656,-0.050698,0.155465,-0.212445,-0.155465,0.021724,-0.034503,91.0
regime,7,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.696492,0.796711,0.369427,-0.055779,0.0,-0.237815,0.133685,0.0,0.245973,0.866315,1.0,0.01029,0.0,0.05338,116.0,1.0,0.0,-0.100219,0.327065,-0.055779,0.182035,0.133685,-0.112288,-0.133685,0.01029,-0.043089,115.0
regime,7,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.351008,0.404754,0.260168,-0.03826,0.0,-0.102926,0.099025,0.0,0.173172,0.900975,1.0,0.005018,0.0,0.045795,26.0,1.0,0.0,-0.053746,0.09084,-0.03826,0.064666,0.099025,-0.074146,-0.099025,0.005018,-0.040777,25.0
regime,7,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.512483,0.574403,0.251179,-0.039329,0.0,-0.2053,0.102647,0.0,0.288007,0.897353,1.0,0.005536,0.0,0.059316,61.0,1.0,0.0,-0.061919,0.261305,-0.039329,0.165971,0.102647,-0.18536,-0.102647,0.005536,-0.05378,60.0
regime,7,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.174657,0.191296,0.071435,-0.013967,0.0,-0.100614,0.135785,0.0,0.286779,0.864215,1.0,0.01073,0.0,0.063891,49.0,1.0,0.0,-0.016638,0.103222,-0.013967,0.086647,0.135785,-0.150994,-0.135785,0.01073,-0.053161,48.0
regime,7,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.377009,0.420097,0.240597,-0.030342,0.0,-0.1264,0.119254,0.0,0.288734,0.880746,1.0,0.010717,0.0,0.05445,114.0,1.0,0.0,-0.043088,0.136411,-0.030342,0.096058,0.119254,-0.16948,-0.119254,0.010717,-0.043732,113.0
regime,17,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.035867,0.052584,0.083153,-0.015882,0.0,0.029042,0.147268,0.0,0.36791,0.852732,1.0,0.011032,0.0,0.056227,49.0,1.0,0.0,-0.016717,-0.047286,-0.015882,-0.044924,0.147268,-0.220642,-0.147268,0.011032,-0.045195,48.0
regime,17,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.679254,0.796711,0.369427,-0.065373,0.0,-0.237815,0.140615,0.0,0.245973,0.859385,1.0,0.009242,0.0,0.05338,104.0,1.0,0.0,-0.117457,0.309827,-0.065373,0.172441,0.140615,-0.105359,-0.140615,0.009242,-0.044137,103.0
regime,17,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.362677,0.404754,0.260168,-0.029953,0.0,-0.102926,0.100554,0.0,0.173172,0.899446,1.0,0.003395,0.0,0.045795,18.0,1.0,0.0,-0.042077,0.102509,-0.029953,0.072973,0.100554,-0.072617,-0.100554,0.003395,-0.0424,17.0
regime,17,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.508893,0.574403,0.251179,-0.041609,0.0,-0.2053,0.099481,0.0,0.288007,0.900519,1.0,0.003154,0.0,0.059316,39.0,1.0,0.0,-0.065509,0.257715,-0.041609,0.163691,0.099481,-0.188526,-0.099481,0.003154,-0.056162,38.0
regime,17,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.175486,0.191296,0.071435,-0.013271,0.0,-0.100614,0.082176,0.0,0.286779,0.917824,1.0,0.002507,0.0,0.063891,13.0,1.0,0.0,-0.015809,0.104051,-0.013271,0.087343,0.082176,-0.204603,-0.082176,0.002507,-0.061385,12.0
regime,17,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.371594,0.420097,0.240597,-0.034155,0.0,-0.1264,0.088146,0.0,0.288734,0.911854,1.0,0.002379,0.0,0.05445,32.0,1.0,0.0,-0.048503,0.130996,-0.034155,0.092245,0.088146,-0.200588,-0.088146,0.002379,-0.052071,31.0
regime,27,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.031413,0.052584,0.083153,-0.020114,0.0,0.029042,0.128594,0.0,0.36791,0.871406,1.0,0.016534,0.0,0.056227,70.0,1.0,0.0,-0.021171,-0.05174,-0.020114,-0.049156,0.128594,-0.239316,-0.128594,0.016534,-0.039693,69.0
regime,27,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.697868,0.796711,0.369427,-0.055013,0.0,-0.237815,0.114418,0.0,0.245973,0.885582,1.0,0.011428,0.0,0.05338,131.0,1.0,0.0,-0.098843,0.328441,-0.055013,0.182801,0.114418,-0.131555,-0.114418,0.011428,-0.041952,130.0
regime,27,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.349527,0.404754,0.260168,-0.039315,0.0,-0.102926,0.090133,0.0,0.173172,0.909867,1.0,0.012497,0.0,0.045795,62.0,1.0,0.0,-0.055227,0.089359,-0.039315,0.063612,0.090133,-0.083039,-0.090133,0.012497,-0.033298,61.0
regime,27,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.524886,0.574403,0.251179,-0.031451,0.0,-0.2053,0.098577,0.0,0.288007,0.901423,1.0,0.013107,0.0,0.059316,155.0,1.0,0.0,-0.049517,0.273707,-0.031451,0.173848,0.098577,-0.18943,-0.098577,0.013107,-0.046209,154.0
regime,27,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.158492,0.191296,0.071435,-0.027536,0.0,-0.100614,0.119099,0.0,0.286779,0.880901,1.0,0.004665,0.0,0.063891,19.0,1.0,0.0,-0.032803,0.087057,-0.027536,0.073078,0.119099,-0.167679,-0.119099,0.004665,-0.059226,18.0
regime,27,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.365819,0.420097,0.240597,-0.038221,0.0,-0.1264,0.129465,0.0,0.288734,0.870535,1.0,0.009064,0.0,0.05445,86.0,1.0,0.0,-0.054278,0.125222,-0.038221,0.088178,0.129465,-0.159269,-0.129465,0.009064,-0.045386,85.0
