split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,policy_relative_total_return,policy_cash_weight,policy_borrow_weight,policy_turnover,policy_rebalance_count,delta_total_return_vs_static_hold,train_best_validation_objective,train_diag_passed_candidates,train_diag_coarse_candidates,train_diag_refine_candidates,train_diag_gate_fail_tail_cash,train_diag_gate_fail_tail_relative,train_diag_gate_fail_stress_relative,train_diag_gate_fail_full_relative,train_diag_gate_fail_turnover,train_diag_gate_fail_inactive,train_diag_gate_fail_robust_window,train_diag_gate_fail_overfit_gap,train_diag_gate_fail_regime_shift,train_diag_rescue_gate_used,train_diag_fallback_used,train_diag_near_lower_bound_count,train_diag_near_upper_bound_count,train_diag_tail_calm_share,train_diag_tail_drawdown_share,train_diag_tail_high_vol_share,train_diag_objective_weight_full,train_diag_objective_weight_tail,train_diag_objective_weight_stress,train_diag_robust_window_mean_relative,train_diag_robust_window_min_relative,train_diag_robust_window_std_relative,train_diag_validation_relative_total_return,train_diag_active_selected,train_diag_selected_via_pareto,train_diag_tail_rows,train_diag_stress_rows,param_bias,param_w_ret_1,param_w_ret_5,param_w_ret_21,param_w_ret_63,param_w_ma_gap_63,param_w_dd_63,param_w_vol_5,param_w_vol_21,param_w_vol_ratio_5_21,param_w_ret_accel,param_tactical_scale,param_action_smoothing,param_no_trade_band
chrono,7,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.267695,0.272629,-0.003877,0.021818,0.0,0.001569,56,-0.004934,-0.090463,316,260,220,0,3,3,0,3,0,0,1,162,False,False,1,0,0.245,0.31,0.39,0.6,0.25,0.15,0.002515,-0.001961,0.004286,0.006971,True,True,200,57,0.120281,-0.495914,-0.717103,0.439884,-0.141052,-0.387713,0.104089,-0.306616,-0.038826,-0.789323,-0.302752,0.067948,0.587388,0.010026
chrono,7,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.308127,0.299071,0.006971,0.021887,0.0,0.001479,74,0.009056,-0.090463,316,260,220,0,3,3,0,3,0,0,1,162,False,False,1,0,0.245,0.31,0.39,0.6,0.25,0.15,0.002515,-0.001961,0.004286,0.006971,True,True,200,57,0.120281,-0.495914,-0.717103,0.439884,-0.141052,-0.387713,0.104089,-0.306616,-0.038826,-0.789323,-0.302752,0.067948,0.587388,0.010026
chrono,7,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.344293,0.344293,0.0,0.0,0.0,0.0,0,0.0,-0.161442,187,260,220,0,0,0,0,10,0,0,0,292,False,False,0,2,0.3,0.395,0.0,0.35,0.4,0.25,-0.001671,-0.004,0.001787,-0.004416,False,True,200,61,0.35227,0.283873,-0.131855,-0.465819,0.719548,0.249821,0.163336,0.389322,0.189544,0.749628,0.585015,0.112123,0.354519,0.01066
chrono,7,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.42204,0.42204,0.0,0.0,0.0,0.0,0,0.0,-0.161442,187,260,220,0,0,0,0,10,0,0,0,292,False,False,0,2,0.3,0.395,0.0,0.35,0.4,0.25,-0.001671,-0.004,0.001787,-0.004416,False,True,200,61,0.35227,0.283873,-0.131855,-0.465819,0.719548,0.249821,0.163336,0.389322,0.189544,0.749628,0.585015,0.112123,0.354519,0.01066
chrono,7,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.362189,0.362189,0.0,0.0,0.0,0.0,0,0.0,-0.111555,235,260,220,0,0,0,0,0,0,0,0,245,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,-0.001016,-0.004941,0.003194,-0.003526,False,True,200,196,0.387124,0.836137,-0.378941,0.671927,-0.243143,-0.520953,0.656822,-0.236044,0.109827,-0.566558,0.424725,0.095093,0.27244,0.019453
chrono,7,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.23565,0.23565,0.0,0.0,0.0,0.0,0,0.0,-0.111555,235,260,220,0,0,0,0,0,0,0,0,245,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,-0.001016,-0.004941,0.003194,-0.003526,False,True,200,196,0.387124,0.836137,-0.378941,0.671927,-0.243143,-0.520953,0.656822,-0.236044,0.109827,-0.566558,0.424725,0.095093,0.27244,0.019453
chrono,17,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.272629,0.272629,0.0,0.0,0.0,0.0,0,0.0,-0.159224,327,260,220,0,2,1,0,9,0,0,0,146,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,-0.002049,-0.002132,8.2e-05,-0.006069,False,True,200,57,0.082994,0.88544,0.5772,-0.450294,0.950936,-0.184727,0.476377,-0.602034,-0.610115,0.621247,0.202607,0.065022,0.343067,0.017899
chrono,17,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.299071,0.299071,0.0,0.0,0.0,0.0,0,0.0,-0.159224,327,260,220,0,2,1,0,9,0,0,0,146,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,-0.002049,-0.002132,8.2e-05,-0.006069,False,True,200,57,0.082994,0.88544,0.5772,-0.450294,0.950936,-0.184727,0.476377,-0.602034,-0.610115,0.621247,0.202607,0.065022,0.343067,0.017899
chrono,17,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.344293,0.344293,0.0,0.0,0.0,0.0,0,0.0,-0.20684,194,260,220,0,0,0,0,16,0,0,0,284,False,False,0,2,0.3,0.395,0.0,0.35,0.4,0.25,-0.003086,-0.009048,0.004225,-0.009658,False,True,200,61,-0.274245,0.040355,0.08644,0.147319,1.365425,-0.016242,1.391614,0.211456,0.051261,0.683969,0.619379,0.126414,0.423002,0.02
chrono,17,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.42204,0.42204,0.0,0.0,0.0,0.0,0,0.0,-0.20684,194,260,220,0,0,0,0,16,0,0,0,284,False,False,0,2,0.3,0.395,0.0,0.35,0.4,0.25,-0.003086,-0.009048,0.004225,-0.009658,False,True,200,61,-0.274245,0.040355,0.08644,0.147319,1.365425,-0.016242,1.391614,0.211456,0.051261,0.683969,0.619379,0.126414,0.423002,0.02
chrono,17,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.362189,0.362189,0.0,0.0,0.0,0.0,0,0.0,-0.088187,252,260,220,0,0,0,0,2,0,0,0,226,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,-0.00095,-0.004783,0.002766,-0.003381,False,True,200,196,0.104416,-0.152192,-0.55447,-0.210576,0.927342,-0.14375,0.200339,0.267829,-0.081613,-0.445376,0.442526,0.172512,0.292136,0.016714
chrono,17,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.23565,0.23565,0.0,0.0,0.0,0.0,0,0.0,-0.088187,252,260,220,0,0,0,0,2,0,0,0,226,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,-0.00095,-0.004783,0.002766,-0.003381,False,True,200,196,0.104416,-0.152192,-0.55447,-0.210576,0.927342,-0.14375,0.200339,0.267829,-0.081613,-0.445376,0.442526,0.172512,0.292136,0.016714
chrono,27,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.272629,0.272629,0.0,0.0,0.0,0.0,0,0.0,-0.121768,336,260,220,0,1,1,0,7,0,0,2,140,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,-0.000478,-0.001659,0.001255,-0.001465,False,True,200,57,-0.049935,0.013748,-0.781311,0.390381,-0.010871,-0.683937,1.081793,-0.224283,0.149152,-0.346124,-0.245317,0.06093,0.473252,0.00052
chrono,27,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.299071,0.299071,0.0,0.0,0.0,0.0,0,0.0,-0.121768,336,260,220,0,1,1,0,7,0,0,2,140,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,-0.000478,-0.001659,0.001255,-0.001465,False,True,200,57,-0.049935,0.013748,-0.781311,0.390381,-0.010871,-0.683937,1.081793,-0.224283,0.149152,-0.346124,-0.245317,0.06093,0.473252,0.00052
chrono,27,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.340529,0.344293,-0.0028,0.019337,0.0,0.001293,28,-0.003764,-0.188942,200,260,220,0,0,0,0,8,0,0,0,277,False,False,1,0,0.3,0.395,0.0,0.35,0.4,0.25,0.001068,-0.005466,0.004624,0.002535,True,True,200,61,-0.343754,-0.760135,0.308775,0.344655,-0.711822,-0.780021,0.301151,0.06606,0.02619,-0.215896,-0.955019,0.064758,0.383507,0.016434
chrono,27,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.425645,0.42204,0.002535,0.020308,0.0,0.002113,70,0.003604,-0.188942,200,260,220,0,0,0,0,8,0,0,0,277,False,False,1,0,0.3,0.395,0.0,0.35,0.4,0.25,0.001068,-0.005466,0.004624,0.002535,True,True,200,61,-0.343754,-0.760135,0.308775,0.344655,-0.711822,-0.780021,0.301151,0.06606,0.02619,-0.215896,-0.955019,0.064758,0.383507,0.016434
chrono,27,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.362189,0.362189,0.0,0.0,0.0,0.0,0,0.0,-0.130371,250,260,220,0,0,0,0,0,0,0,0,230,False,False,1,1,0.89,0.0,0.0,0.3,0.5,0.2,-0.003474,-0.00525,0.001257,-0.010279,False,True,200,196,0.362606,0.476659,-0.966136,0.734304,-0.174985,1.003248,0.625241,-0.064144,-0.187434,0.374538,0.973774,0.119482,0.735237,0.001093
