variant,envelope,scenario,seed,transaction_cost_bps,path_bootstrap_reps,runtime_sec,path_bootstrap_robust_min_p05,case_slack,breach,mean_test_relative
v25v_n8,random_train,random_train_b11_p6801,5,22,900,1.5991207080078311,-0.00527660428767282,0.0017233957123271798,False,0.005384220548819973
v25v_n8,random_train,random_train_b11_p6801,5,25,900,1.584515958034899,-0.0057094130365180126,0.0012905869634819876,False,0.005195956249227418
v25v_n8,random_train,random_train_b11_p6801,17,22,900,1.5923843329655938,-0.005873049773290867,0.001126950226709133,False,0.005384220548819973
v25v_n8,random_train,random_train_b11_p6801,17,25,900,1.5962738750386052,-0.005977905227053265,0.0010220947729467356,False,0.005195956249227418
v25v_n8,random_train,random_train_b11_p6801,29,22,900,1.578180499956943,-0.006269229506829455,0.0007307704931705456,False,0.005384220548819973
v25v_n8,random_train,random_train_b11_p6801,29,25,900,1.6022245000349358,-0.006576701564682342,0.00042329843531765856,False,0.005195956249227418
v25v_n8,random_train,random_train_b12_p8403,5,22,900,1.5925890000071377,-0.005122711140481073,0.001877288859518927,False,0.005384220548819973
v25v_n8,random_train,random_train_b12_p8403,5,25,900,1.5828372499672696,-0.005324652355185604,0.001675347644814396,False,0.005195956249227418
v25v_n8,random_train,random_train_b12_p8403,17,22,900,1.5740820409846492,-0.00569488801379977,0.0013051119862002303,False,0.005384220548819973
v25v_n8,random_train,random_train_b12_p8403,17,25,900,1.6769199590198696,-0.006082384357470205,0.0009176156425297951,False,0.005195956249227418
v25v_n8,random_train,random_train_b12_p8403,29,22,900,1.6011393750086427,-0.005272906446294062,0.0017270935537059377,False,0.005384220548819973
v25v_n8,random_train,random_train_b12_p8403,29,25,900,1.5889154999749735,-0.005484081528375456,0.0015159184716245439,False,0.005195956249227418
v25v_n8,random_train,random_train_b13_p11419,5,22,900,1.6026417500106618,-0.0057341273791853605,0.0012658726208146396,False,0.005384220548819973
v25v_n8,random_train,random_train_b13_p11419,5,25,900,1.6030269580078311,-0.005934000268447181,0.001065999731552819,False,0.005195956249227418
v25v_n8,random_train,random_train_b13_p11419,17,22,900,1.6406080840388313,-0.00538146446278528,0.0016185355372147206,False,0.005384220548819973
v25v_n8,random_train,random_train_b13_p11419,17,25,900,1.6233947500004433,-0.005817621900107822,0.0011823780998921783,False,0.005195956249227418
v25v_n8,random_train,random_train_b13_p11419,29,22,900,1.5972351250238717,-0.005444810704640945,0.0015551892953590551,False,0.005384220548819973
v25v_n8,random_train,random_train_b13_p11419,29,25,900,1.6431448749499395,-0.005789319974046581,0.0012106800259534195,False,0.005195956249227418
v25v_n8,random_train,random_train_b13_p14175,5,22,900,1.6127883750014007,-0.005199579433248641,0.001800420566751359,False,0.005384220548819973
v25v_n8,random_train,random_train_b13_p14175,5,25,900,1.5749824170488864,-0.005466283147348211,0.0015337168526517895,False,0.005195956249227418
v25v_n8,random_train,random_train_b13_p14175,17,22,900,1.5957777500152588,-0.005040529072795691,0.0019594709272043095,False,0.005384220548819973
v25v_n8,random_train,random_train_b13_p14175,17,25,900,1.6089710829546675,-0.0052585086432081485,0.0017414913567918517,False,0.005195956249227418
v25v_n8,random_train,random_train_b13_p14175,29,22,900,1.6312258330290206,-0.006072336211549811,0.0009276637884501893,False,0.005384220548819973
v25v_n8,random_train,random_train_b13_p14175,29,25,900,1.6073477499885485,-0.00637821950462959,0.0006217804953704102,False,0.005195956249227418
v25v_n8,random_train,random_train_b13_p14394,5,22,900,1.9820278330007568,-0.005586879214954937,0.0014131207850450632,False,0.005384220548819973
v25v_n8,random_train,random_train_b13_p14394,5,25,900,2.0180224999785423,-0.005918257774499674,0.001081742225500326,False,0.005195956249227418
v25v_n8,random_train,random_train_b13_p14394,17,22,900,1.652191125031095,-0.005812268543310184,0.0011877314566898162,False,0.005384220548819973
v25v_n8,random_train,random_train_b13_p14394,17,25,900,1.5744592500268482,-0.006098436778846955,0.0009015632211530449,False,0.005195956249227418
v25v_n8,random_train,random_train_b13_p14394,29,22,900,1.7432032499928027,-0.005861684055344268,0.001138315944655732,False,0.005384220548819973
v25v_n8,random_train,random_train_b13_p14394,29,25,900,1.6587890409864485,-0.006230221639410843,0.0007697783605891571,False,0.005195956249227418
v25v_n8,random_train,random_train_b16_p10914,5,22,900,1.5651895829942077,-0.005671128331919251,0.0013288716680807493,False,0.005384220548819973
v25v_n8,random_train,random_train_b16_p10914,5,25,900,1.611225624976214,-0.005819016894004897,0.0011809831059951034,False,0.005195956249227418
v25v_n8,random_train,random_train_b16_p10914,17,22,900,1.605808291991707,-0.0055139098777339185,0.0014860901222660816,False,0.005384220548819973
v25v_n8,random_train,random_train_b16_p10914,17,25,900,1.58098833396798,-0.005817937581684002,0.0011820624183159984,False,0.005195956249227418
v25v_n8,random_train,random_train_b16_p10914,29,22,900,1.619018540950492,-0.005227319304163008,0.0017726806958369918,False,0.005384220548819973
v25v_n8,random_train,random_train_b16_p10914,29,25,900,1.5762717920006253,-0.005530791311114169,0.0014692086888858308,False,0.005195956249227418
v25v_n8,random_train,random_train_b16_p9682,5,22,900,1.5952880829572678,-0.005110030379209795,0.0018899696207902049,False,0.005384220548819973
v25v_n8,random_train,random_train_b16_p9682,5,25,900,1.581571290967986,-0.005419534834123579,0.0015804651658764208,False,0.005195956249227418
v25v_n8,random_train,random_train_b16_p9682,17,22,900,1.5608983329730108,-0.004916754327908579,0.0020832456720914208,False,0.005384220548819973
v25v_n8,random_train,random_train_b16_p9682,17,25,900,1.5543005419895053,-0.005135497447462478,0.0018645025525375223,False,0.005195956249227418
v25v_n8,random_train,random_train_b16_p9682,29,22,900,1.578660624974873,-0.005602306360464326,0.0013976936395356737,False,0.005384220548819973
v25v_n8,random_train,random_train_b16_p9682,29,25,900,1.826211833045818,-0.005872358859935145,0.001127641140064855,False,0.005195956249227418
v25v_n8,random_train,random_train_b17_p13896,5,22,900,1.6327806250192225,-0.005337513128110976,0.001662486871889024,False,0.005384220548819973
v25v_n8,random_train,random_train_b17_p13896,5,25,900,1.5817931659985334,-0.005503507378974309,0.0014964926210256912,False,0.005195956249227418
v25v_n8,random_train,random_train_b17_p13896,17,22,900,1.5702743750298396,-0.005043480054851945,0.0019565199451480548,False,0.005384220548819973
v25v_n8,random_train,random_train_b17_p13896,17,25,900,1.549993542023003,-0.005403971499351667,0.0015960285006483329,False,0.005195956249227418
v25v_n8,random_train,random_train_b17_p13896,29,22,900,1.55526704096701,-0.005272969532380406,0.0017270304676195941,False,0.005384220548819973
v25v_n8,random_train,random_train_b17_p13896,29,25,900,1.5516881250077859,-0.005507005624238332,0.0014929943757616684,False,0.005195956249227418
v25v_pA,random_holdout,random_holdout_b10_p10572,5,22,600,1.552237708994653,-0.006079984804704275,0.0009200151952957255,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b10_p10572,5,25,600,1.5371873750118539,-0.006299294422469387,0.000700705577530613,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b10_p10572,17,22,600,1.5341127080027945,-0.005913972669274225,0.0010860273307257747,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b10_p10572,17,25,600,1.5616653749602847,-0.006104552282172782,0.0008954477178272184,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b10_p10572,29,22,600,1.5569820419768803,-0.006427526507466847,0.0005724734925331536,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b10_p10572,29,25,600,1.5462601670296863,-0.006629819031176659,0.00037018096882334133,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b11_p10164,5,22,600,1.5483786250115372,-0.005881064871751501,0.0011189351282484992,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b11_p10164,5,25,600,1.7966683330014348,-0.006044229619955865,0.0009557703800441349,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b11_p10164,17,22,600,1.5654126249719411,-0.005281535520193064,0.0017184644798069358,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b11_p10164,17,25,600,1.565081332984846,-0.005585404508092362,0.0014145954919076381,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b11_p10164,29,22,600,1.5532370409928262,-0.005366585649884042,0.0016334143501159585,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b11_p10164,29,25,600,1.5518262920086272,-0.005755528735482373,0.001244471264517627,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b11_p12340,5,22,600,1.5609834999777377,-0.005502505404053187,0.001497494595946813,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b11_p12340,5,25,600,2.0018307909485884,-0.005753725525513648,0.0012462744744863525,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b11_p12340,17,22,600,1.9207400829764083,-0.005436159297844644,0.001563840702155356,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b11_p12340,17,25,600,4.832610375015065,-0.00568949544763998,0.0013105045523600202,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b11_p12340,29,22,600,1.9141359170316719,-0.0053040253455924995,0.0016959746544075007,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b11_p12340,29,25,600,1.6148865419672802,-0.005697986561211477,0.0013020134387885232,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b12_p11737,5,22,600,1.5261525000096299,-0.005693919693756544,0.0013060803062434562,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b12_p11737,5,25,600,1.570218125008978,-0.0060599142053825664,0.0009400857946174337,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b12_p11737,17,22,600,1.5660967499716207,-0.00513992293804807,0.0018600770619519305,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b12_p11737,17,25,600,1.663572582998313,-0.005439900569807632,0.0015600994301923684,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b12_p11737,29,22,600,1.5716385419946164,-0.005532730157822974,0.0014672698421770262,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b12_p11737,29,25,600,1.5340445409528911,-0.005787661513456349,0.0012123384865436512,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b12_p6198,5,22,600,1.5378867499530315,-0.006138031770525875,0.0008619682294741249,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b12_p6198,5,25,600,1.5469959170441143,-0.00651493867591853,0.00048506132408147017,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b12_p6198,17,22,600,1.5736621250398457,-0.005203592311772547,0.0017964076882274532,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b12_p6198,17,25,600,1.5984703339636326,-0.00551333717303613,0.0014866628269638704,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b12_p6198,29,22,600,1.628621625015512,-0.004827323996560384,0.002172676003439616,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b12_p6198,29,25,600,1.5851401669788174,-0.004944028207582873,0.002055971792417127,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b15_p7889,5,22,600,1.5600203750072978,-0.0052723712015275365,0.0017276287984724636,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b15_p7889,5,25,600,1.5280467909760773,-0.0054743106897319534,0.0015256893102680467,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b15_p7889,17,22,600,1.5188360839965753,-0.0060521759163309815,0.0009478240836690187,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b15_p7889,17,25,600,1.5143253749702126,-0.006187658344422631,0.0008123416555773696,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b15_p7889,29,22,600,1.5272350420127623,-0.00501936189478831,0.00198063810521169,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b15_p7889,29,25,600,1.648404334031511,-0.005382694027389579,0.0016173059726104213,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b15_p8956,5,22,600,1.8780444590374827,-0.005590555755658977,0.0014094442443410233,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b15_p8956,5,25,600,1.8536720409756526,-0.005849903976526216,0.0011500960234737843,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b15_p8956,17,22,600,1.7539080829592422,-0.005297834787408645,0.0017021652125913554,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b15_p8956,17,25,600,1.5377163750235923,-0.005432098519112299,0.0015679014808877012,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b15_p8956,29,22,600,1.5603207910316996,-0.005114715239032458,0.0018852847609675425,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b15_p8956,29,25,600,1.5650141250225715,-0.00561434861245475,0.0013856513875452501,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b16_p10086,5,22,600,1.621418500028085,-0.004987637391413629,0.0020123626085863707,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b16_p10086,5,25,600,1.6092060420196503,-0.005314606958209072,0.0016853930417909278,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b16_p10086,17,22,600,1.576630582974758,-0.004612616084785936,0.002387383915214064,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b16_p10086,17,25,600,1.571482333005406,-0.005193436690787506,0.001806563309212494,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b16_p10086,29,22,600,1.6263227500021458,-0.00523744282808733,0.0017625571719126704,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b16_p10086,29,25,600,1.5510597089887597,-0.005529401335294409,0.001470598664705591,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b17_p10077,5,22,600,1.5820713340071961,-0.005121077997156342,0.0018789220028436584,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b17_p10077,5,25,600,1.5207656669663265,-0.005550579911382187,0.0014494200886178135,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b17_p10077,17,22,600,1.520862041041255,-0.005625321387167792,0.0013746786128322084,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b17_p10077,17,25,600,1.5696575840120204,-0.005836059118522724,0.0011639408814772762,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b17_p10077,29,22,600,1.5434467499726452,-0.004801819804847168,0.0021981801951528324,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b17_p10077,29,25,600,1.573640417016577,-0.005025902776078222,0.001974097223921778,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b17_p5406,5,22,600,1.5428588340291753,-0.00515026797844792,0.0018497320215520802,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b17_p5406,5,25,600,1.516528540989384,-0.005511596673437447,0.0014884033265625532,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b17_p5406,17,22,600,1.5251730000018142,-0.004892963949289952,0.0021070360507100478,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b17_p5406,17,25,600,1.527078083017841,-0.005087385493148117,0.0019126145068518834,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b17_p5406,29,22,600,1.522376290988177,-0.004834302275530438,0.002165697724469562,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b17_p5406,29,25,600,1.5236060420284048,-0.005096101475273618,0.0019038985247263824,False,0.005251300621383015
v25v_pA,random_train,random_train_b10_p14101,5,22,600,1.5431047920137644,-0.006120961500916727,0.0008790384990832734,False,0.005439288722553037
v25v_pA,random_train,random_train_b10_p14101,5,25,600,1.585691666987259,-0.0065606743661362765,0.0004393256338637236,False,0.005251300621383015
v25v_pA,random_train,random_train_b10_p14101,17,22,600,1.5501373749575578,-0.005280009015856801,0.0017199909841431995,False,0.005439288722553037
v25v_pA,random_train,random_train_b10_p14101,17,25,600,1.5372615000233054,-0.005676420671791932,0.0013235793282080684,False,0.005251300621383015
v25v_pA,random_train,random_train_b10_p14101,29,22,600,1.5433022090001032,-0.00523755138985425,0.0017624486101457506,False,0.005439288722553037
v25v_pA,random_train,random_train_b10_p14101,29,25,600,1.5588593339780346,-0.0056297304356125125,0.0013702695643874876,False,0.005251300621383015
v25v_pA,random_train,random_train_b10_p9889,5,22,600,1.5535537079558708,-0.005598313062382575,0.0014016869376174248,False,0.005439288722553037
v25v_pA,random_train,random_train_b10_p9889,5,25,600,1.5674293749616481,-0.005820660619578532,0.0011793393804214684,False,0.005251300621383015
v25v_pA,random_train,random_train_b10_p9889,17,22,600,1.5787046249606647,-0.0055111021207918665,0.0014888978792081337,False,0.005439288722553037
v25v_pA,random_train,random_train_b10_p9889,17,25,600,1.5720873330137692,-0.005646643553563996,0.0013533564464360045,False,0.005251300621383015
v25v_pA,random_train,random_train_b10_p9889,29,22,600,1.6725095420260914,-0.005660627120061273,0.001339372879938727,False,0.005439288722553037
v25v_pA,random_train,random_train_b10_p9889,29,25,600,1.554651707992889,-0.005856716434435189,0.0011432835655648113,False,0.005251300621383015
v25v_pA,random_train,random_train_b11_p6801,5,22,600,1.563743207952939,-0.005194608221347169,0.0018053917786528314,False,0.005439288722553037
v25v_pA,random_train,random_train_b11_p6801,5,25,600,1.5651638329727575,-0.0055800213421285825,0.0014199786578714176,False,0.005251300621383015
v25v_pA,random_train,random_train_b11_p6801,17,22,600,1.7189586670137942,-0.005573063734904787,0.0014269362650952133,False,0.005439288722553037
v25v_pA,random_train,random_train_b11_p6801,17,25,600,1.663432625005953,-0.005945968215687369,0.0010540317843126309,False,0.005251300621383015
v25v_pA,random_train,random_train_b11_p6801,29,22,600,1.5864037909777835,-0.005513171374712356,0.0014868286252876445,False,0.005439288722553037
v25v_pA,random_train,random_train_b11_p6801,29,25,600,1.5601674590143375,-0.005744566325267769,0.0012554336747322313,False,0.005251300621383015
v25v_pA,random_train,random_train_b12_p8403,5,22,600,1.546347750001587,-0.004997187635617423,0.0020028123643825776,False,0.005439288722553037
v25v_pA,random_train,random_train_b12_p8403,5,25,600,1.5315041250432841,-0.0051725741077726815,0.0018274258922273186,False,0.005251300621383015
v25v_pA,random_train,random_train_b12_p8403,17,22,600,1.5462877500103787,-0.006618670481398075,0.000381329518601925,False,0.005439288722553037
v25v_pA,random_train,random_train_b12_p8403,17,25,600,1.5469728750176728,-0.006891962363522546,0.00010803763647745414,False,0.005251300621383015
v25v_pA,random_train,random_train_b12_p8403,29,22,600,1.5460461659822613,-0.004952481784228224,0.0020475182157717762,False,0.005439288722553037
v25v_pA,random_train,random_train_b12_p8403,29,25,600,1.5615450839977711,-0.005273634107580877,0.0017263658924191235,False,0.005251300621383015
v25v_pA,random_train,random_train_b13_p11419,5,22,600,1.5301538340281695,-0.005009680151016265,0.001990319848983735,False,0.005439288722553037
v25v_pA,random_train,random_train_b13_p11419,5,25,600,1.529417583020404,-0.005174836671737537,0.0018251633282624635,False,0.005251300621383015
v25v_pA,random_train,random_train_b13_p11419,17,22,600,1.5403964159777388,-0.005805751218413274,0.001194248781586726,False,0.005439288722553037
v25v_pA,random_train,random_train_b13_p11419,17,25,600,1.5180910000344738,-0.005916067781565209,0.0010839322184347912,False,0.005251300621383015
v25v_pA,random_train,random_train_b13_p11419,29,22,600,1.5240531669696793,-0.0056099792355001395,0.0013900207644998606,False,0.005439288722553037
v25v_pA,random_train,random_train_b13_p11419,29,25,600,1.7852921669837087,-0.005865598421106543,0.0011344015788934568,False,0.005251300621383015
v25v_pA,random_train,random_train_b13_p14175,5,22,600,1.5403632090310566,-0.005188470789160832,0.0018115292108391683,False,0.005439288722553037
v25v_pA,random_train,random_train_b13_p14175,5,25,600,1.5367869999608956,-0.005457877873654193,0.001542122126345807,False,0.005251300621383015
v25v_pA,random_train,random_train_b13_p14175,17,22,600,1.5717364590382203,-0.005335765615274695,0.0016642343847253051,False,0.005439288722553037
v25v_pA,random_train,random_train_b13_p14175,17,25,600,1.562264874984976,-0.0054843475725620365,0.0015156524274379636,False,0.005251300621383015
v25v_pA,random_train,random_train_b13_p14175,29,22,600,1.5603797499788925,-0.006299284507693508,0.0007007154923064918,False,0.005439288722553037
v25v_pA,random_train,random_train_b13_p14175,29,25,600,1.579011249996256,-0.00652131350709233,0.0004786864929076703,False,0.005251300621383015
v25v_pA,random_train,random_train_b13_p14394,5,22,600,1.5590466660214588,-0.005304184562492869,0.001695815437507131,False,0.005439288722553037
v25v_pA,random_train,random_train_b13_p14394,5,25,600,1.5510168339824304,-0.005636609451745883,0.0013633905482541174,False,0.005251300621383015
v25v_pA,random_train,random_train_b13_p14394,17,22,600,1.5291793330106884,-0.005277653165344325,0.001722346834655675,False,0.005439288722553037
v25v_pA,random_train,random_train_b13_p14394,17,25,600,1.8004397500189953,-0.005504635727850593,0.001495364272149407,False,0.005251300621383015
v25v_pA,random_train,random_train_b13_p14394,29,22,600,1.5595305830356665,-0.0058139236740779145,0.0011860763259220856,False,0.005439288722553037
v25v_pA,random_train,random_train_b13_p14394,29,25,600,1.564353999972809,-0.006171527648094832,0.0008284723519051684,False,0.005251300621383015
v25v_pA,random_train,random_train_b16_p10914,5,22,600,1.5942990829935297,-0.005830005295622132,0.0011699947043778683,False,0.005439288722553037
v25v_pA,random_train,random_train_b16_p10914,5,25,600,1.54694487497909,-0.006059624501700667,0.0009403754982993335,False,0.005251300621383015
v25v_pA,random_train,random_train_b16_p10914,17,22,600,1.5217420830158517,-0.005269807944857296,0.001730192055142704,False,0.005439288722553037
v25v_pA,random_train,random_train_b16_p10914,17,25,600,1.5430584169807844,-0.005742130334838486,0.0012578696651615144,False,0.005251300621383015
v25v_pA,random_train,random_train_b16_p10914,29,22,600,1.6903242080006748,-0.005449646096306093,0.001550353903693907,False,0.005439288722553037
v25v_pA,random_train,random_train_b16_p10914,29,25,600,1.5209977080230601,-0.005834065748725098,0.0011659342512749023,False,0.005251300621383015
v25v_pA,random_train,random_train_b16_p9682,5,22,600,1.540486583020538,-0.005273999785741057,0.0017260002142589432,False,0.005439288722553037
v25v_pA,random_train,random_train_b16_p9682,5,25,600,1.5110846669995226,-0.0054140545621245645,0.0015859454378754356,False,0.005251300621383015
v25v_pA,random_train,random_train_b16_p9682,17,22,600,1.519141542026773,-0.004825976062996923,0.0021740239370030773,False,0.005439288722553037
v25v_pA,random_train,random_train_b16_p9682,17,25,600,1.6085327079636045,-0.004921240637571877,0.0020787593624281234,False,0.005251300621383015
v25v_pA,random_train,random_train_b16_p9682,29,22,600,1.5212569999857806,-0.0055289729992545385,0.0014710270007454616,False,0.005439288722553037
v25v_pA,random_train,random_train_b16_p9682,29,25,600,1.5101571250124834,-0.005850244326725096,0.0011497556732749043,False,0.005251300621383015
v25v_pA,random_train,random_train_b17_p13896,5,22,600,1.5264018750167452,-0.004970719810539847,0.002029280189460153,False,0.005439288722553037
v25v_pA,random_train,random_train_b17_p13896,5,25,600,1.5235888750175945,-0.005119371151189966,0.001880628848810034,False,0.005251300621383015
v25v_pA,random_train,random_train_b17_p13896,17,22,600,1.5081236249534413,-0.004678309120641327,0.002321690879358673,False,0.005439288722553037
v25v_pA,random_train,random_train_b17_p13896,17,25,600,1.5178721669944935,-0.004982376669989153,0.0020176233300108473,False,0.005251300621383015
v25v_pA,random_train,random_train_b17_p13896,29,22,600,1.5073692500009201,-0.004928318713454471,0.002071681286545529,False,0.005439288722553037
v25v_pA,random_train,random_train_b17_p13896,29,25,600,1.5185039580101147,-0.005176690617442736,0.001823309382557264,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b10_p10572,5,22,900,1.5993164580431767,-0.005950852600649004,0.0010491473993509961,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b10_p10572,5,25,900,1.6739235839922912,-0.006177956537433848,0.0008220434625661518,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b10_p10572,17,22,900,1.6088032919797115,-0.005541135965492261,0.0014588640345077394,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b10_p10572,17,25,900,1.6721061670104973,-0.005767575536070812,0.0012324244639291878,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b10_p10572,29,22,900,1.6309830419486389,-0.005775234239305716,0.0012247657606942845,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b10_p10572,29,25,900,1.614777792012319,-0.006052093964453681,0.0009479060355463195,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b11_p10164,5,22,900,1.5932170830201358,-0.005944588440924814,0.0010554115590751863,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b11_p10164,5,25,900,1.6124008749611676,-0.006311149608202465,0.0006888503917975349,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b11_p10164,17,22,900,1.612635749974288,-0.0056973466701997376,0.0013026533298002626,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b11_p10164,17,25,900,1.5887970839976333,-0.005870344332662747,0.0011296556673372534,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b11_p10164,29,22,900,1.5822584590059705,-0.005307803391897537,0.0016921966081024633,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b11_p10164,29,25,900,1.5923512080335058,-0.005600380931886778,0.001399619068113222,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b11_p12340,5,22,900,1.662196125020273,-0.0059421621976838476,0.0010578378023161526,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b11_p12340,5,25,900,1.61840795801254,-0.006165272612267425,0.0008347273877325747,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b11_p12340,17,22,900,1.6787787500070408,-0.005710708595183805,0.001289291404816195,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b11_p12340,17,25,900,1.727065083978232,-0.006036687204288582,0.0009633127957114178,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b11_p12340,29,22,900,1.6050256250309758,-0.005268026072923554,0.0017319739270764464,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b11_p12340,29,25,900,1.6033598329522647,-0.005486879562857277,0.0015131204371427228,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b12_p11737,5,22,900,1.6012395829893649,-0.00590260777600024,0.0010973922239997606,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b12_p11737,5,25,900,1.6009241249994375,-0.006300728524249726,0.0006992714757502738,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b12_p11737,17,22,900,1.5928225830430165,-0.005037210039598189,0.0019627899604018114,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b12_p11737,17,25,900,1.6249402919784188,-0.005226882155207229,0.0017731178447927707,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b12_p11737,29,22,900,1.6045289169996977,-0.0057320448572145246,0.0012679551427854756,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b12_p11737,29,25,900,1.583699750015512,-0.005962094061588479,0.0010379059384115208,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b12_p6198,5,22,900,1.5720755420043133,-0.006190317698215969,0.0008096823017840309,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b12_p6198,5,25,900,1.6203890409669839,-0.00651493867591853,0.00048506132408147017,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b12_p6198,17,22,900,1.6688722500111908,-0.005791762868991601,0.0012082371310083995,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b12_p6198,17,25,900,1.6243282500072382,-0.006106680301129652,0.0008933196988703479,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b12_p6198,29,22,900,1.705400291015394,-0.004718044817018263,0.002281955182981737,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b12_p6198,29,25,900,1.6198153330478817,-0.004874756241051692,0.0021252437589483085,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b15_p7889,5,22,900,1.6072963330079801,-0.00513054450244213,0.0018694554975578698,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b15_p7889,5,25,900,1.6470227499958128,-0.0054351125335991455,0.0015648874664008546,False,0.005251300621383015
