variant,seed,transaction_cost_bps,slippage_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05,wealth_first_score
promoted_tanh_activity_boost,5,12,12,0.006658067863080097,0.004097769726431055,0.00143903340671823,0.06709677419354838,-0.0036090184025662,0.0105691657176562,-0.009706836778361178,0.007627677671256952
promoted_tanh_activity_boost,17,12,12,0.006658067863080097,0.004097769726431055,0.00143903340671823,0.06709677419354838,-0.0036090184025662,0.0105691657176562,-0.010108242821534275,0.007627677671256952
promoted_tanh_activity_boost,29,12,12,0.006658067863080097,0.004097769726431055,0.00143903340671823,0.06709677419354838,-0.0036090184025662,0.0105691657176562,-0.009728417599321021,0.007627677671256952
promoted_tanh_activity_boost,5,15,15,0.006252630483145394,0.0036633041114566556,0.00143903340671823,0.06709677419354838,-0.0036090184025662,0.0106209642531391,-0.010145601718098501,0.007005007483835049
promoted_tanh_activity_boost,17,15,15,0.006252630483145394,0.0036633041114566556,0.00143903340671823,0.06709677419354838,-0.0036090184025662,0.0106209642531391,-0.011147215374834563,0.007005007483835049
promoted_tanh_activity_boost,29,15,15,0.006252630483145394,0.0036633041114566556,0.00143903340671823,0.06709677419354838,-0.0036090184025662,0.0106209642531391,-0.010206873628426821,0.007005007483835049
promoted_tanh_activity_boost,5,18,18,0.005411186163605963,0.0032165123208596214,0.0014218947558962047,0.06666666666666667,-0.0036090184025662,0.0106727611107541,-0.010855035926306855,0.0059530212571136205
promoted_tanh_activity_boost,17,18,18,0.005411186163605963,0.0032165123208596214,0.0014218947558962047,0.06666666666666667,-0.0036090184025662,0.0106727611107541,-0.012174956370565754,0.0059530212571136205
promoted_tanh_activity_boost,29,18,18,0.005411186163605963,0.0032165123208596214,0.0014218947558962047,0.06666666666666667,-0.0036090184025662,0.0106727611107541,-0.010995774028409133,0.0059530212571136205
promoted_tanh_activity_boost,5,22,22,0.004740913998781249,0.003062032353852606,0.0011491551200304183,0.05290322580645162,-0.0036090184025662,0.0107418209776006,-0.01180713835510081,0.005410063835684738
promoted_tanh_activity_boost,17,22,22,0.004740913998781249,0.003062032353852606,0.0011491551200304183,0.05290322580645162,-0.0036090184025662,0.0107418209776006,-0.011934771336781669,0.005410063835684738
promoted_tanh_activity_boost,29,22,22,0.004740913998781249,0.003062032353852606,0.0011491551200304183,0.05290322580645162,-0.0036090184025662,0.0107418209776006,-0.010264174848657286,0.005410063835684738
promoted_tanh_activity_boost,5,25,25,0.003784186663210165,-0.00021825706748301865,0.0009972770472064176,0.046021505376344085,-0.0036090184025662,0.0107936139202881,-0.012112123548670521,0.0029271003440638423
promoted_tanh_activity_boost,17,25,25,0.003784186663210165,-0.00021825706748301865,0.0009972770472064176,0.046021505376344085,-0.0036090184025662,0.0107936139202881,-0.012604036016506693,0.0029271003440638423
promoted_tanh_activity_boost,29,25,25,0.003784186663210165,-0.00021825706748301865,0.0009972770472064176,0.046021505376344085,-0.0036090184025662,0.0107936139202881,-0.011061032783423996,0.0029271003440638423
promoted_tanh_base,5,12,12,0.006692858974178195,0.003661326711706714,0.0012193466966300562,0.04516129032258064,-0.0038757696568296,0.0119498567330903,-0.0095012944475164,0.0076090123075590104
promoted_tanh_base,17,12,12,0.006692858974178195,0.003661326711706714,0.0012193466966300562,0.04516129032258064,-0.0038757696568296,0.0119498567330903,-0.011844625124838692,0.0076090123075590104
promoted_tanh_base,29,12,12,0.006692858974178195,0.003661326711706714,0.0012193466966300562,0.04516129032258064,-0.0038757696568296,0.0119498567330903,-0.010277061090623952,0.0076090123075590104
promoted_tanh_base,5,15,15,0.006267894789262085,0.003087669318877273,0.0011317246856754892,0.04172043010752688,-0.0038757696568296,0.0119978032109747,-0.010118114816871837,0.0069629359344441045
promoted_tanh_base,17,15,15,0.006267894789262085,0.003087669318877273,0.0011317246856754892,0.04172043010752688,-0.0038757696568296,0.0119978032109747,-0.011875029278516651,0.0069629359344441045
promoted_tanh_base,29,15,15,0.006267894789262085,0.003087669318877273,0.0011317246856754892,0.04172043010752688,-0.0038757696568296,0.0119978032109747,-0.010858260715769069,0.0069629359344441045
promoted_tanh_base,5,18,18,0.005504661059044569,0.0030426861714873965,0.0010984751142453944,0.04043010752688172,-0.0038757696568296,0.0120457485660007,-0.011279831951568686,0.006202147809104221
promoted_tanh_base,17,18,18,0.005504661059044569,0.0030426861714873965,0.0010984751142453944,0.04043010752688172,-0.0038757696568296,0.0120457485660007,-0.012566667772593942,0.006202147809104221
promoted_tanh_base,29,18,18,0.005504661059044569,0.0030426861714873965,0.0010984751142453944,0.04043010752688172,-0.0038757696568296,0.0120457485660007,-0.011389202652360136,0.006202147809104221
promoted_tanh_base,5,22,22,0.005091957164414795,0.0029827107099824612,0.0010984751142453944,0.04043010752688172,-0.0038757696568296,0.0121096739593665,-0.012826715443062147,0.00575945618372198
promoted_tanh_base,17,22,22,0.005091957164414795,0.0029827107099824612,0.0010984751142453944,0.04043010752688172,-0.0038757696568296,0.0121096739593665,-0.013571226189176371,0.00575945618372198
promoted_tanh_base,29,22,22,0.005091957164414795,0.0029827107099824612,0.0010984751142453944,0.04043010752688172,-0.0038757696568296,0.0121096739593665,-0.012089964511413942,0.00575945618372198
promoted_tanh_base,5,25,25,0.004782633411009396,0.0022639611509442936,0.0010984751142453944,0.04043010752688172,-0.0038757696568296,0.0121576166943891,-0.013981117307011114,0.005090757650797497
promoted_tanh_base,17,25,25,0.004782633411009396,0.0022639611509442936,0.0010984751142453944,0.04043010752688172,-0.0038757696568296,0.0121576166943891,-0.014388773515196929,0.005090757650797497
promoted_tanh_base,29,25,25,0.004782633411009396,0.0022639611509442936,0.0010984751142453944,0.04043010752688172,-0.0038757696568296,0.0121576166943891,-0.01264495378839674,0.005090757650797497
promoted_tanh_robust_ridge,5,12,12,0.005936987975014496,0.0019099392079977573,0.0011880405473735068,0.04258064516129032,-0.0037305539782562,0.0114158341474535,-0.008644872927549669,0.006000927168483244
promoted_tanh_robust_ridge,17,12,12,0.005936987975014496,0.0019099392079977573,0.0011880405473735068,0.04258064516129032,-0.0037305539782562,0.0114158341474535,-0.009015789581224358,0.006000927168483244
promoted_tanh_robust_ridge,29,12,12,0.005936987975014496,0.0019099392079977573,0.0011880405473735068,0.04258064516129032,-0.0037305539782562,0.0114158341474535,-0.008269033138108057,0.006000927168483244
promoted_tanh_robust_ridge,5,15,15,0.005602809242894802,0.0018181221050050933,0.0011880405473735068,0.04258064516129032,-0.0037305539782562,0.0114844804483154,-0.009869559225659236,0.005620839884867218
promoted_tanh_robust_ridge,17,15,15,0.005602809242894802,0.0018181221050050933,0.0011880405473735068,0.04258064516129032,-0.0037305539782562,0.0114844804483154,-0.009836433174480935,0.005620839884867218
promoted_tanh_robust_ridge,29,15,15,0.005602809242894802,0.0018181221050050933,0.0011880405473735068,0.04258064516129032,-0.0037305539782562,0.0114844804483154,-0.009212720158957105,0.005620839884867218
promoted_tanh_robust_ridge,5,18,18,0.005268833998351407,0.0017263122111319529,0.0011880405473735068,0.04258064516129032,-0.0037305539782562,0.0115531237403644,-0.010552656330131176,0.005240959693387254
promoted_tanh_robust_ridge,17,18,18,0.005268833998351407,0.0017263122111319529,0.0011880405473735068,0.04258064516129032,-0.0037305539782562,0.0115531237403644,-0.010732835920978795,0.005240959693387254
promoted_tanh_robust_ridge,29,18,18,0.005268833998351407,0.0017263122111319529,0.0011880405473735068,0.04258064516129032,-0.0037305539782562,0.0115531237403644,-0.009959765455850728,0.005240959693387254
promoted_tanh_robust_ridge,5,22,22,0.004823849927537394,0.0016039102326690369,0.0011880405473735068,0.04258064516129032,-0.0037305539782562,0.0116446434494931,-0.011428275732040426,0.004734774633341782
promoted_tanh_robust_ridge,17,22,22,0.004823849927537394,0.0016039102326690369,0.0011880405473735068,0.04258064516129032,-0.0037305539782562,0.0116446434494931,-0.012376257734725015,0.004734774633341782
promoted_tanh_robust_ridge,29,22,22,0.004823849927537394,0.0016039102326690369,0.0011880405473735068,0.04258064516129032,-0.0037305539782562,0.0116446434494931,-0.011062220351056506,0.004734774633341782
promoted_tanh_robust_ridge,5,25,25,0.003470463622557185,0.0,0.0009624387175163274,0.03354838709677419,-0.0037305539782562,0.0117132797212173,-0.012521712789368044,0.0027486345844199393
promoted_tanh_robust_ridge,17,25,25,0.003470463622557185,0.0,0.0009624387175163274,0.03354838709677419,-0.0037305539782562,0.0117132797212173,-0.013804210303819803,0.0027486345844199393
promoted_tanh_robust_ridge,29,25,25,0.003470463622557185,0.0,0.0009624387175163274,0.03354838709677419,-0.0037305539782562,0.0117132797212173,-0.01167717802282539,0.0027486345844199393
promoted_tanh_tailguard_med,5,12,12,0.005646785094433416,0.002760796579492464,0.001107732674772027,0.0378494623655914,-0.0036219567664506,0.0110537964785485,-0.00856226528937309,0.0061963838781006276
promoted_tanh_tailguard_med,17,12,12,0.005646785094433416,0.002760796579492464,0.001107732674772027,0.0378494623655914,-0.0036219567664506,0.0110537964785485,-0.008512490514728322,0.0061963838781006276
promoted_tanh_tailguard_med,29,12,12,0.005646785094433416,0.002760796579492464,0.001107732674772027,0.0378494623655914,-0.0036219567664506,0.0110537964785485,-0.0072673103541982635,0.0061963838781006276
promoted_tanh_tailguard_med,5,15,15,0.005335247474216809,0.0027089945032048313,0.001107732674772027,0.0378494623655914,-0.0036219567664506,0.0111260176365943,-0.00937372216275389,0.005858945219740204
promoted_tanh_tailguard_med,17,15,15,0.005335247474216809,0.0027089945032048313,0.001107732674772027,0.0378494623655914,-0.0036219567664506,0.0111260176365943,-0.009202340903233441,0.005858945219740204
promoted_tanh_tailguard_med,29,15,15,0.005335247474216809,0.0027089945032048313,0.001107732674772027,0.0378494623655914,-0.0036219567664506,0.0111260176365943,-0.00822387011188142,0.005858945219740204
promoted_tanh_tailguard_med,5,18,18,0.005023909307040908,0.0026571941781829977,0.001107732674772027,0.0378494623655914,-0.0036219567664506,0.0111982354439894,-0.010276402646394307,0.005521706890053387
promoted_tanh_tailguard_med,17,18,18,0.005023909307040908,0.0026571941781829977,0.001107732674772027,0.0378494623655914,-0.0036219567664506,0.0111982354439894,-0.010112269647214655,0.005521706890053387
promoted_tanh_tailguard_med,29,18,18,0.005023909307040908,0.0026571941781829977,0.001107732674772027,0.0378494623655914,-0.0036219567664506,0.0111982354439894,-0.00935969855473322,0.005521706890053387
promoted_tanh_tailguard_med,5,22,22,0.004609101732114773,0.002588129802298056,0.001107732674772027,0.0378494623655914,-0.0036219567664506,0.0112945206418496,-0.010867532016990077,0.005072367127184781
promoted_tanh_tailguard_med,17,22,22,0.004609101732114773,0.002588129802298056,0.001107732674772027,0.0378494623655914,-0.0036219567664506,0.0112945206418496,-0.011753470083665429,0.005072367127184781
promoted_tanh_tailguard_med,29,22,22,0.004609101732114773,0.002588129802298056,0.001107732674772027,0.0378494623655914,-0.0036219567664506,0.0112945206418496,-0.010157185721486023,0.005072367127184781
promoted_tanh_tailguard_med,5,25,25,0.0040033640548763575,0.002536333563450066,0.0006435091317327001,0.025806451612903226,-0.0027777516222532,0.0061114190856239,-0.007842887317496333,0.004788898987801865
promoted_tanh_tailguard_med,17,25,25,0.0040033640548763575,0.002536333563450066,0.0006435091317327001,0.025806451612903226,-0.0027777516222532,0.0061114190856239,-0.008207641804788484,0.004788898987801865
promoted_tanh_tailguard_med,29,25,25,0.0040033640548763575,0.002536333563450066,0.0006435091317327001,0.025806451612903226,-0.0027777516222532,0.0061114190856239,-0.007633416415181915,0.004788898987801865
promoted_tanh_tailguard_mild,5,12,12,0.006648856356018662,0.004419639144530807,0.0014611944068709086,0.053763440860215055,-0.003862891334648,0.0117501843176205,-0.008804624840865726,0.007762780123130884
promoted_tanh_tailguard_mild,17,12,12,0.006648856356018662,0.004419639144530807,0.0014611944068709086,0.053763440860215055,-0.003862891334648,0.0117501843176205,-0.01019586085159201,0.007762780123130884
promoted_tanh_tailguard_mild,29,12,12,0.006648856356018662,0.004419639144530807,0.0014611944068709086,0.053763440860215055,-0.003862891334648,0.0117501843176205,-0.009068979849877118,0.007762780123130884
promoted_tanh_tailguard_mild,5,15,15,0.006152044715741179,0.0035750954517665967,0.0012727559768730367,0.04645161290322581,-0.003862891334648,0.0118193796533457,-0.009252415083488036,0.0069850254589697
promoted_tanh_tailguard_mild,17,15,15,0.006152044715741179,0.0035750954517665967,0.0012727559768730367,0.04645161290322581,-0.003862891334648,0.0118193796533457,-0.010101717336571392,0.0069850254589697
promoted_tanh_tailguard_mild,29,15,15,0.006152044715741179,0.0035750954517665967,0.0012727559768730367,0.04645161290322581,-0.003862891334648,0.0118193796533457,-0.008903777457962114,0.0069850254589697
promoted_tanh_tailguard_mild,5,18,18,0.005177109863270068,0.0027915896822294783,0.0010778428524300617,0.03870967741935484,-0.003862891334648,0.0118885719360937,-0.009901968738707339,0.005764522565062261
promoted_tanh_tailguard_mild,17,18,18,0.005177109863270068,0.0027915896822294783,0.0010778428524300617,0.03870967741935484,-0.003862891334648,0.0118885719360937,-0.011103979390889179,0.005764522565062261
promoted_tanh_tailguard_mild,29,18,18,0.005177109863270068,0.0027915896822294783,0.0010778428524300617,0.03870967741935484,-0.003862891334648,0.0118885719360937,-0.009746682597562405,0.005764522565062261
promoted_tanh_tailguard_mild,5,22,22,0.00477346840301065,0.002732553498196566,0.0010778428524300617,0.03870967741935484,-0.003862891334648,0.0119808235641247,-0.01108989283495096,0.005331363012786387
promoted_tanh_tailguard_mild,17,22,22,0.00477346840301065,0.002732553498196566,0.0010778428524300617,0.03870967741935484,-0.003862891334648,0.0119808235641247,-0.012282475017262222,0.005331363012786387
promoted_tanh_tailguard_mild,29,22,22,0.00477346840301065,0.002732553498196566,0.0010778428524300617,0.03870967741935484,-0.003862891334648,0.0119808235641247,-0.010626751600334305,0.005331363012786387
promoted_tanh_tailguard_mild,5,25,25,0.004448970418140741,0.0026882778634893523,0.0010619859016549626,0.0378494623655914,-0.003862891334648,0.0120500087235039,-0.012170631994139059,0.004996619923644195
promoted_tanh_tailguard_mild,17,25,25,0.004448970418140741,0.0026882778634893523,0.0010619859016549626,0.0378494623655914,-0.003862891334648,0.0120500087235039,-0.013793007460852946,0.004996619923644195
promoted_tanh_tailguard_mild,29,25,25,0.004448970418140741,0.0026882778634893523,0.0010619859016549626,0.0378494623655914,-0.003862891334648,0.0120500087235039,-0.011197922002851567,0.004996619923644195
