candidate,rows,breach_count,breach_rate,min_case_slack,mean_case_slack,mean_test_relative,mean_validation_relative,mean_turnover,mean_executed_steps,mean_gate_suppression,seed_return_range,activity_violations,cost35_breach_count,cost35_min_slack
sc3e_incumbent_newseed,120,0,0.0,0.007,0.011371024188407599,0.01744727126050882,0.0113200202984902,9.90638082174827e-05,0.9875,0.9978717672413789,0.0006163662731899638,120,0,0.007
