candidate,rows,breach_count,breach_rate,min_case_slack,mean_case_slack,mean_test_relative,mean_validation_relative,mean_turnover,mean_executed_steps,mean_gate_suppression,seed_return_range,activity_violations,cost35_breach_count,cost35_min_slack
fw_h09,24,0,0.0,0.006625767282942934,0.007037523537739114,0.01066600104294812,0.011170097844521129,0.0001509099035277848,1.4791666666666667,0.9968121408045976,0.0005078704167417649,3,0,0.006625767282942934
fw_h12,24,0,0.0,0.005106347734990013,0.0067632934668737515,0.00878003810849434,0.010966547632839168,5.228652095915785e-05,0.5208333333333334,0.9988775143678161,0.000430433382103676,24,0,0.005106347734990013
fw_h11,24,0,0.0,0.007,0.007,0.008241118252848198,0.011337027408030775,5.045265443533304e-05,0.5,0.9989224137931035,0.0,24,0,0.007
fw_h08,24,0,0.0,0.007,0.007,0.007999803859749905,0.011052860945531031,4.8971369013504726e-05,0.4791666666666667,0.9989673132183908,0.0006956351182391225,24,0,0.007
fw_h07,24,0,0.0,0.0049452876574216315,0.005502312376448539,0.001872458018734484,0.009460814624427686,0.00010145776426520203,0.9583333333333334,0.9979346264367815,0.00012571804684415196,24,0,0.0049452876574216315
fw_h14,24,0,0.0,0.006833274569565206,0.006979159321195651,0.0002037739617120831,0.011591540721823154,4.340871403645467e-06,0.041666666666666664,0.9999102011494253,0.0004075479234241662,24,0,0.006833274569565206
fw_h17,24,24,1.0,-0.02774500253340388,-0.015653432572237957,0.00102615656314586,0.01029363892014212,0.000181936667405327,1.73125,0.9962688577586207,0.00019271765499526367,0,8,-0.02774500253340388
