split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,policy_relative_total_return,policy_cash_weight,policy_borrow_weight,policy_turnover,policy_rebalance_count,delta_total_return_vs_static_hold,train_best_validation_objective,train_diag_passed_candidates,train_diag_coarse_candidates,train_diag_refine_candidates,train_diag_gate_fail_tail_cash,train_diag_gate_fail_tail_relative,train_diag_gate_fail_stress_relative,train_diag_gate_fail_full_relative,train_diag_gate_fail_turnover,train_diag_gate_fail_inactive,train_diag_gate_fail_robust_window,train_diag_gate_fail_overfit_gap,train_diag_gate_fail_regime_shift,train_diag_rescue_gate_used,train_diag_fallback_used,train_diag_near_lower_bound_count,train_diag_near_upper_bound_count,train_diag_tail_calm_share,train_diag_tail_drawdown_share,train_diag_tail_high_vol_share,train_diag_objective_weight_full,train_diag_objective_weight_tail,train_diag_objective_weight_stress,train_diag_robust_window_mean_relative,train_diag_robust_window_min_relative,train_diag_robust_window_std_relative,train_diag_validation_relative_total_return,train_diag_active_selected,train_diag_selected_via_pareto,train_diag_tail_rows,train_diag_stress_rows,param_bias,param_w_ret_1,param_w_ret_5,param_w_ret_21,param_w_ret_63,param_w_ma_gap_63,param_w_dd_63,param_w_vol_5,param_w_vol_21,param_w_vol_ratio_5_21,param_w_ret_accel,param_tactical_scale,param_action_smoothing,param_no_trade_band
chrono,7,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.265877,0.272629,-0.005306,0.022656,0.0,0.002913,77,-0.006752,-0.078059,394,260,220,0,4,3,0,10,0,0,1,77,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,0.001139,-0.002622,0.003434,0.001682,True,True,200,57,0.105062,-0.688016,-0.751281,0.09228,0.059783,-0.408686,0.133832,-0.164178,-0.090782,-0.699063,-0.380972,0.075107,0.498201,0.01209
chrono,7,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.301255,0.299071,0.001682,0.023105,0.0,0.002302,88,0.002185,-0.078059,394,260,220,0,4,3,0,10,0,0,1,77,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,0.001139,-0.002622,0.003434,0.001682,True,True,200,57,0.105062,-0.688016,-0.751281,0.09228,0.059783,-0.408686,0.133832,-0.164178,-0.090782,-0.699063,-0.380972,0.075107,0.498201,0.01209
chrono,7,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.344293,0.344293,0.0,0.0,0.0,0.0,0,0.0,-0.082517,225,260,220,13,0,0,0,23,0,0,0,252,False,False,0,1,0.3,0.395,0.0,0.35,0.4,0.25,-0.001963,-0.002516,0.000502,-0.006015,False,True,200,61,0.425843,0.223575,-0.011999,-0.361606,0.980147,0.045926,0.149227,0.310699,0.186798,0.572692,0.745036,0.109048,0.359992,0.006124
chrono,7,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.42204,0.42204,0.0,0.0,0.0,0.0,0,0.0,-0.082517,225,260,220,13,0,0,0,23,0,0,0,252,False,False,0,1,0.3,0.395,0.0,0.35,0.4,0.25,-0.001963,-0.002516,0.000502,-0.006015,False,True,200,61,0.425843,0.223575,-0.011999,-0.361606,0.980147,0.045926,0.149227,0.310699,0.186798,0.572692,0.745036,0.109048,0.359992,0.006124
chrono,7,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.359608,0.362189,-0.001895,0.016221,0.0,0.003722,65,-0.002581,-0.077439,276,260,220,0,0,0,0,2,0,0,0,202,False,False,0,1,0.89,0.0,0.0,0.3,0.5,0.2,0.001161,-0.002796,0.002864,0.003312,True,True,200,196,0.172451,0.034598,-0.324312,-0.146321,-0.457971,0.183071,0.553076,-0.525574,-0.007665,0.290419,0.360497,0.246012,0.319804,0.010158
chrono,7,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.239743,0.23565,0.003312,0.020935,0.0,0.004058,127,0.004093,-0.077439,276,260,220,0,0,0,0,2,0,0,0,202,False,False,0,1,0.89,0.0,0.0,0.3,0.5,0.2,0.001161,-0.002796,0.002864,0.003312,True,True,200,196,0.172451,0.034598,-0.324312,-0.146321,-0.457971,0.183071,0.553076,-0.525574,-0.007665,0.290419,0.360497,0.246012,0.319804,0.010158
chrono,17,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.266704,0.272629,-0.004656,0.018492,0.0,0.004174,130,-0.005925,-0.177008,396,260,220,0,4,3,0,16,0,0,0,68,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,0.000617,-0.001498,0.001521,0.001695,True,True,200,57,0.227135,0.478949,-0.856522,-0.557375,-0.524625,-0.081835,0.432883,-0.703292,-0.814417,-0.425878,0.170143,0.085574,0.415743,0.007545
chrono,17,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.301272,0.299071,0.001695,0.019644,0.0,0.002899,138,0.002202,-0.177008,396,260,220,0,4,3,0,16,0,0,0,68,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,0.000617,-0.001498,0.001521,0.001695,True,True,200,57,0.227135,0.478949,-0.856522,-0.557375,-0.524625,-0.081835,0.432883,-0.703292,-0.814417,-0.425878,0.170143,0.085574,0.415743,0.007545
chrono,17,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.344293,0.344293,0.0,0.0,0.0,0.0,0,0.0,-0.110174,228,260,220,12,0,0,0,37,0,0,0,238,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-0.002576,-0.005362,0.002982,-0.008178,False,True,200,61,-0.027626,0.707789,0.587399,-0.595344,-0.140193,-0.022437,0.495318,0.208382,-0.242374,0.386774,-0.127008,0.05329,0.610007,0.006182
chrono,17,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.42204,0.42204,0.0,0.0,0.0,0.0,0,0.0,-0.110174,228,260,220,12,0,0,0,37,0,0,0,238,False,False,0,0,0.3,0.395,0.0,0.35,0.4,0.25,-0.002576,-0.005362,0.002982,-0.008178,False,True,200,61,-0.027626,0.707789,0.587399,-0.595344,-0.140193,-0.022437,0.495318,0.208382,-0.242374,0.386774,-0.127008,0.05329,0.610007,0.006182
chrono,17,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.355259,0.362189,-0.005088,0.011768,0.0,0.002472,47,-0.00693,-0.133834,309,260,220,0,0,1,0,4,0,0,0,167,False,False,0,1,0.89,0.0,0.0,0.3,0.5,0.2,0.000936,-0.002156,0.002194,0.002034,True,True,200,196,0.497172,-0.574962,-0.490361,-0.160912,-0.439556,-0.687609,1.147042,0.103306,-1.157542,-0.444335,0.379702,0.079635,0.227738,0.011402
chrono,17,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.238163,0.23565,0.002034,0.012467,0.0,0.00462,139,0.002514,-0.133834,309,260,220,0,0,1,0,4,0,0,0,167,False,False,0,1,0.89,0.0,0.0,0.3,0.5,0.2,0.000936,-0.002156,0.002194,0.002034,True,True,200,196,0.497172,-0.574962,-0.490361,-0.160912,-0.439556,-0.687609,1.147042,0.103306,-1.157542,-0.444335,0.379702,0.079635,0.227738,0.011402
chrono,27,fold_01,test,2020-09-28 00:00:00,2022-08-02 00:00:00,0.272629,0.272629,0.0,0.0,0.0,0.0,0,0.0,-0.093375,407,260,220,1,3,1,0,13,0,0,0,62,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,-0.000611,-0.002064,0.001551,-0.001871,False,True,200,57,-0.049935,0.013748,-0.781311,0.390381,-0.010871,-0.683937,1.081793,-0.224283,0.149152,-0.346124,-0.245317,0.076163,0.473252,0.00052
chrono,27,fold_01,validation,2017-12-18 00:00:00,2020-09-25 00:00:00,0.299071,0.299071,0.0,0.0,0.0,0.0,0,0.0,-0.093375,407,260,220,1,3,1,0,13,0,0,0,62,False,False,0,0,0.245,0.31,0.39,0.6,0.25,0.15,-0.000611,-0.002064,0.001551,-0.001871,False,True,200,57,-0.049935,0.013748,-0.781311,0.390381,-0.010871,-0.683937,1.081793,-0.224283,0.149152,-0.346124,-0.245317,0.076163,0.473252,0.00052
chrono,27,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.344293,0.344293,0.0,0.0,0.0,0.0,0,0.0,-0.135338,229,260,220,5,0,0,0,23,0,0,0,241,False,False,0,1,0.3,0.395,0.0,0.35,0.4,0.25,-0.003575,-0.009454,0.005345,-0.009949,False,True,200,61,0.168687,0.827653,-0.049675,-0.474346,0.83505,-0.756767,0.184118,-0.105985,-0.342951,-0.37932,0.174937,0.11636,0.743043,0.007745
chrono,27,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.42204,0.42204,0.0,0.0,0.0,0.0,0,0.0,-0.135338,229,260,220,5,0,0,0,23,0,0,0,241,False,False,0,1,0.3,0.395,0.0,0.35,0.4,0.25,-0.003575,-0.009454,0.005345,-0.009949,False,True,200,61,0.168687,0.827653,-0.049675,-0.474346,0.83505,-0.756767,0.184118,-0.105985,-0.342951,-0.37932,0.174937,0.11636,0.743043,0.007745
chrono,27,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.362189,0.362189,0.0,0.0,0.0,0.0,0,0.0,-0.073179,299,260,220,0,0,0,0,4,0,0,0,177,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,-0.001061,-0.002788,0.001234,-0.003568,False,True,200,196,-0.049935,0.013748,-0.781311,0.390381,-0.010871,-0.683937,1.081793,-0.224283,0.149152,-0.346124,-0.245317,0.076163,0.473252,0.00052
chrono,27,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.23565,0.23565,0.0,0.0,0.0,0.0,0,0.0,-0.073179,299,260,220,0,0,0,0,4,0,0,0,177,False,False,0,0,0.89,0.0,0.0,0.3,0.5,0.2,-0.001061,-0.002788,0.001234,-0.003568,False,True,200,196,-0.049935,0.013748,-0.781311,0.390381,-0.010871,-0.683937,1.081793,-0.224283,0.149152,-0.346124,-0.245317,0.076163,0.473252,0.00052
