variant,scenario,path_bootstrap_block_size,path_bootstrap_seed,seed,transaction_cost_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05
v25n_c,deepcheck_b12_s8080,12,8080,29,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.00894220755771386
v25n_c,deepcheck_b12_s8080,12,8080,5,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.00819227625918859
v25n_c,deepcheck_b12_s8080,12,8080,11,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.010166048026706948
v25n_c,deepcheck_b12_s8080,12,8080,17,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.010391428511710654
v25n_c,deepcheck_b12_s8080,12,8080,23,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.009166718667717027
v25n_c,deepcheck_b12_s8080,12,8080,29,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.00905121917843561
v25n_c,stress_b14_s7070,14,7070,5,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.008553214644073064
v25n_c,stress_b14_s7070,14,7070,11,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.008255375238790335
v25n_c,stress_b14_s7070,14,7070,17,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.00896419068611507
v25n_c,stress_b14_s7070,14,7070,23,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.009820347772756938
v25n_c,stress_b14_s7070,14,7070,29,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.008813325664291966
v25n_c,stress_b14_s7070,14,7070,5,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.008887823889444701
v25n_c,stress_b14_s7070,14,7070,11,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.008734668261568284
