split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,optimizer_total_return,policy_relative_total_return,static_hold_relative_total_return,optimizer_relative_total_return,policy_cash_weight,static_hold_cash_weight,optimizer_cash_weight,policy_trend_weight,static_hold_trend_weight,policy_turnover,static_hold_turnover,optimizer_turnover,policy_rebalance_count,static_hold_rebalance_count,policy_late_def_rate,delta_total_return_vs_static_hold,delta_total_return_vs_optimizer,delta_relative_total_return_vs_static_hold,delta_relative_total_return_vs_optimizer,delta_cash_weight_vs_static_hold,delta_cash_weight_vs_optimizer,delta_trend_weight_vs_static_hold,delta_turnover_vs_static_hold,delta_turnover_vs_optimizer,delta_rebalance_count_vs_static_hold
chrono,27,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.284548,0.344293,0.347888,-0.044443,0.0,0.002675,0.155942,0.0,0.000963,0.844058,1.0,0.007692,0.0,0.001834,49.0,1.0,0.0,-0.059744,-0.06334,-0.044443,-0.047118,0.155942,0.154979,-0.155942,0.007692,0.005859,48.0
chrono,27,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.396519,0.42204,0.322983,-0.017947,0.0,-0.069659,0.141096,0.0,0.014688,0.858904,1.0,0.008017,0.0,0.009529,78.0,1.0,0.0,-0.025521,0.073536,-0.017947,0.051712,0.141096,0.126408,-0.141096,0.008017,-0.001512,77.0
chrono,27,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.305354,0.362189,0.31995,-0.041723,0.0,-0.031008,0.126487,0.0,0.002568,0.873513,1.0,0.017223,0.0,0.002222,119.0,1.0,0.0,-0.056835,-0.014596,-0.041723,-0.010715,0.126487,0.123919,-0.126487,0.017223,0.015001,118.0
chrono,27,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.224374,0.23565,0.208512,-0.009126,0.0,-0.021963,0.149429,0.0,0.004325,0.850571,1.0,0.018141,0.0,0.004743,171.0,1.0,0.0,-0.011276,0.015862,-0.009126,0.012837,0.149429,0.145103,-0.149429,0.018141,0.013399,170.0
regime,7,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.06371,0.052584,0.04402,0.01057,0.0,-0.008137,0.148381,0.0,0.002896,0.851619,1.0,0.008947,0.0,0.005638,34.0,1.0,0.0,0.011126,0.01969,0.01057,0.018707,0.148381,0.145485,-0.148381,0.008947,0.003309,33.0
regime,7,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.713473,0.796711,0.673352,-0.046328,0.0,-0.068658,0.113564,0.0,0.012027,0.886436,1.0,0.009574,0.0,0.007426,97.0,1.0,0.0,-0.083238,0.040121,-0.046328,0.02233,0.113564,0.101537,-0.113564,0.009574,0.002148,96.0
regime,7,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.352135,0.404754,0.404754,-0.037458,0.0,0.0,0.109678,0.0,0.0,0.890322,1.0,0.005371,0.0,0.0,26.0,1.0,0.0,-0.052619,-0.052619,-0.037458,-0.037458,0.109678,0.109678,-0.109678,0.005371,0.005371,25.0
regime,7,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.536701,0.574403,0.539825,-0.023946,0.0,-0.021963,0.122651,0.0,0.003624,0.877349,1.0,0.010148,0.0,0.003974,103.0,1.0,0.0,-0.037701,-0.003124,-0.023946,-0.001984,0.122651,0.119027,-0.122651,0.010148,0.006174,102.0
regime,7,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.196589,0.191296,0.154355,0.004443,0.0,-0.031008,0.103949,0.0,0.003586,0.896051,1.0,0.007763,0.0,0.003103,32.0,1.0,0.0,0.005293,0.042233,0.004443,0.035452,0.103949,0.100362,-0.103949,0.007763,0.00466,31.0
regime,7,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.398854,0.420097,0.388908,-0.014959,0.0,-0.021963,0.115513,0.0,0.003624,0.884487,1.0,0.010731,0.0,0.003974,107.0,1.0,0.0,-0.021243,0.009946,-0.014959,0.007004,0.115513,0.111889,-0.115513,0.010731,0.006757,106.0
regime,17,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.050646,0.052584,0.04402,-0.001842,0.0,-0.008137,0.172035,0.0,0.002896,0.827965,1.0,0.006101,0.0,0.005638,25.0,1.0,0.0,-0.001939,0.006626,-0.001842,0.006295,0.172035,0.169139,-0.172035,0.006101,0.000463,24.0
regime,17,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.68775,0.796711,0.673352,-0.060645,0.0,-0.068658,0.1201,0.0,0.012027,0.8799,1.0,0.002422,0.0,0.007426,25.0,1.0,0.0,-0.108961,0.014398,-0.060645,0.008014,0.1201,0.108073,-0.1201,0.002422,-0.005004,24.0
regime,17,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.354354,0.404754,0.404754,-0.035878,0.0,0.0,0.104302,0.0,0.0,0.895698,1.0,0.003833,0.0,0.0,20.0,1.0,0.0,-0.0504,-0.0504,-0.035878,-0.035878,0.104302,0.104302,-0.104302,0.003833,0.003833,19.0
regime,17,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.51628,0.574403,0.539825,-0.036918,0.0,-0.021963,0.136616,0.0,0.003624,0.863384,1.0,0.005365,0.0,0.003974,65.0,1.0,0.0,-0.058123,-0.023545,-0.036918,-0.014955,0.136616,0.132991,-0.136616,0.005365,0.001391,64.0
regime,17,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.155936,0.191296,0.154355,-0.029682,0.0,-0.031008,0.136674,0.0,0.003586,0.863326,1.0,0.022217,0.0,0.003103,99.0,1.0,0.0,-0.03536,0.00158,-0.029682,0.001327,0.136674,0.133088,-0.136674,0.022217,0.019114,98.0
regime,17,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.383811,0.420097,0.388908,-0.025552,0.0,-0.021963,0.142769,0.0,0.003624,0.857231,1.0,0.014287,0.0,0.003974,166.0,1.0,0.0,-0.036286,-0.005097,-0.025552,-0.003589,0.142769,0.139144,-0.142769,0.014287,0.010313,165.0
regime,27,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.047608,0.052584,0.04402,-0.004728,0.0,-0.008137,0.189854,0.0,0.002896,0.810146,1.0,0.011051,0.0,0.005638,44.0,1.0,0.0,-0.004977,0.003588,-0.004728,0.003408,0.189854,0.186958,-0.189854,0.011051,0.005413,43.0
regime,27,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.687227,0.796711,0.673352,-0.060936,0.0,-0.068658,0.137395,0.0,0.012027,0.862605,1.0,0.008204,0.0,0.007426,87.0,1.0,0.0,-0.109483,0.013876,-0.060936,0.007723,0.137395,0.125368,-0.137395,0.008204,0.000778,86.0
regime,27,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.337997,0.404754,0.404754,-0.047522,0.0,0.0,0.12546,0.0,0.0,0.87454,1.0,0.00543,0.0,0.0,26.0,1.0,0.0,-0.066757,-0.066757,-0.047522,-0.047522,0.12546,0.12546,-0.12546,0.00543,0.00543,25.0
regime,27,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.5138,0.574403,0.539825,-0.038493,0.0,-0.021963,0.14556,0.0,0.003624,0.85444,1.0,0.010475,0.0,0.003974,120.0,1.0,0.0,-0.060603,-0.026025,-0.038493,-0.01653,0.14556,0.141936,-0.14556,0.010475,0.0065,119.0
regime,27,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.164452,0.191296,0.154355,-0.022533,0.0,-0.031008,0.12107,0.0,0.003586,0.87893,1.0,0.011699,0.0,0.003103,57.0,1.0,0.0,-0.026844,0.010096,-0.022533,0.008475,0.12107,0.117483,-0.12107,0.011699,0.008596,56.0
regime,27,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.370862,0.420097,0.388908,-0.03467,0.0,-0.021963,0.126896,0.0,0.003624,0.873104,1.0,0.01308,0.0,0.003974,150.0,1.0,0.0,-0.049234,-0.018045,-0.03467,-0.012707,0.126896,0.123271,-0.126896,0.01308,0.009106,149.0
