split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,optimizer_total_return,policy_relative_total_return,static_hold_relative_total_return,optimizer_relative_total_return,policy_cash_weight,static_hold_cash_weight,optimizer_cash_weight,policy_trend_weight,static_hold_trend_weight,policy_turnover,static_hold_turnover,optimizer_turnover,policy_rebalance_count,static_hold_rebalance_count,policy_late_def_rate,delta_total_return_vs_static_hold,delta_total_return_vs_optimizer,delta_relative_total_return_vs_static_hold,delta_relative_total_return_vs_optimizer,delta_cash_weight_vs_static_hold,delta_cash_weight_vs_optimizer,delta_trend_weight_vs_static_hold,delta_turnover_vs_static_hold,delta_turnover_vs_optimizer,delta_rebalance_count_vs_static_hold
chrono,27,fold_02,test,2022-08-03 00:00:00,2024-06-07 00:00:00,0.312935,0.344293,0.007149,-0.023326,0.0,-0.250796,0.101644,0.0,0.993548,0.898356,1.0,0.013163,0.0,0.004301,103.0,1.0,0.0,-0.031357,0.305786,-0.023326,0.22747,0.101644,-0.891905,-0.101644,0.013163,0.008862,102.0
chrono,27,fold_02,validation,2019-10-24 00:00:00,2022-08-02 00:00:00,0.411034,0.42204,0.0,-0.00774,0.0,-0.296785,0.094032,0.0,1.0,0.905968,1.0,0.012934,0.0,0.0,126.0,1.0,0.0,-0.011006,0.411034,-0.00774,0.289045,0.094032,-0.905968,-0.094032,0.012934,0.012934,125.0
chrono,27,fold_03,test,2024-06-10 00:00:00,2026-04-17 00:00:00,0.276852,0.362189,-0.018816,-0.062647,0.0,-0.279701,0.17887,0.0,0.997849,0.82113,1.0,0.0125,0.0,0.004301,81.0,1.0,0.0,-0.085337,0.295668,-0.062647,0.217054,0.17887,-0.81898,-0.17887,0.0125,0.008199,80.0
chrono,27,fold_03,validation,2021-08-30 00:00:00,2024-06-07 00:00:00,0.235935,0.23565,0.007149,0.000231,0.0,-0.184924,0.18435,0.0,0.995702,0.81565,1.0,0.016617,0.0,0.002865,168.0,1.0,0.0,0.000285,0.228786,0.000231,0.185154,0.18435,-0.811352,-0.18435,0.016617,0.013752,167.0
regime,7,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.050087,0.052584,0.0,-0.002372,0.0,-0.049957,0.11396,0.0,1.0,0.88604,1.0,0.018494,0.0,0.0,74.0,1.0,0.0,-0.002497,0.050087,-0.002372,0.047585,0.11396,-0.88604,-0.11396,0.018494,0.018494,73.0
regime,7,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.797535,0.796711,0.0,0.000458,0.0,-0.443427,0.104036,0.0,1.0,0.895964,1.0,0.010635,0.0,0.0,144.0,1.0,0.0,0.000824,0.797535,0.000458,0.443886,0.104036,-0.895964,-0.104036,0.010635,0.010635,143.0
regime,7,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.369409,0.404754,0.007149,-0.025161,0.0,-0.283043,0.039839,0.0,0.990991,0.960161,1.0,0.006571,0.0,0.006006,37.0,1.0,0.0,-0.035345,0.362261,-0.025161,0.257882,0.039839,-0.951152,-0.039839,0.006571,0.000565,36.0
regime,7,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.554434,0.574403,0.0,-0.012683,0.0,-0.364839,0.075771,0.0,1.0,0.924229,1.0,0.018272,0.0,0.0,230.0,1.0,0.0,-0.019968,0.554434,-0.012683,0.352155,0.075771,-0.924229,-0.075771,0.018272,0.018272,229.0
regime,7,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.17814,0.191296,-0.018816,-0.011043,0.0,-0.176372,0.079431,0.0,0.996997,0.920569,1.0,0.010083,0.0,0.006006,49.0,1.0,0.0,-0.013155,0.196956,-0.011043,0.16533,0.079431,-0.917566,-0.079431,0.010083,0.004077,48.0
regime,7,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.39621,0.420097,0.007149,-0.01682,0.0,-0.290789,0.105516,0.0,0.996399,0.894484,1.0,0.018761,0.0,0.002401,229.0,1.0,0.0,-0.023886,0.389062,-0.01682,0.273968,0.105516,-0.890883,-0.105516,0.018761,0.01636,228.0
regime,17,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.042451,0.052584,0.0,-0.009627,0.0,-0.049957,0.110117,0.0,1.0,0.889883,1.0,0.014873,0.0,0.0,105.0,1.0,0.0,-0.010133,0.042451,-0.009627,0.04033,0.110117,-0.889883,-0.110117,0.014873,0.014873,104.0
regime,17,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.822164,0.796711,0.0,0.014166,0.0,-0.443427,0.064442,0.0,1.0,0.935558,1.0,0.004569,0.0,0.0,74.0,1.0,0.0,0.025453,0.822164,0.014166,0.457594,0.064442,-0.935558,-0.064442,0.004569,0.004569,73.0
regime,17,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.385655,0.404754,0.007149,-0.013596,0.0,-0.283043,0.044878,0.0,0.990991,0.955122,1.0,0.001402,0.0,0.006006,13.0,1.0,0.0,-0.019099,0.378506,-0.013596,0.269447,0.044878,-0.946113,-0.044878,0.001402,-0.004604,12.0
regime,17,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.587702,0.574403,0.0,0.008447,0.0,-0.364839,0.029569,0.0,1.0,0.970431,1.0,0.005449,0.0,0.0,75.0,1.0,0.0,0.013299,0.587702,0.008447,0.373286,0.029569,-0.970431,-0.029569,0.005449,0.005449,74.0
regime,17,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.149854,0.191296,-0.018816,-0.034787,0.0,-0.176372,0.075878,0.0,0.996997,0.924122,1.0,0.011934,0.0,0.006006,66.0,1.0,0.0,-0.041442,0.16867,-0.034787,0.141586,0.075878,-0.921119,-0.075878,0.011934,0.005928,65.0
regime,17,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.417242,0.420097,0.007149,-0.00201,0.0,-0.290789,0.070062,0.0,0.996399,0.929938,1.0,0.010998,0.0,0.002401,157.0,1.0,0.0,-0.002855,0.410093,-0.00201,0.288778,0.070062,-0.926337,-0.070062,0.010998,0.008597,156.0
regime,27,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.041489,0.052584,0.0,-0.010541,0.0,-0.049957,0.109423,0.0,1.0,0.890577,1.0,0.02142,0.0,0.0,127.0,1.0,0.0,-0.011095,0.041489,-0.010541,0.039416,0.109423,-0.890577,-0.109423,0.02142,0.02142,126.0
regime,27,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.72485,0.796711,0.0,-0.039996,0.0,-0.443427,0.070653,0.0,1.0,0.929347,1.0,0.006889,0.0,0.0,132.0,1.0,0.0,-0.071861,0.72485,-0.039996,0.403431,0.070653,-0.929347,-0.070653,0.006889,0.006889,131.0
regime,27,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.322979,0.404754,0.007149,-0.058213,0.0,-0.283043,0.124896,0.0,0.990991,0.875104,1.0,0.01133,0.0,0.006006,63.0,1.0,0.0,-0.081775,0.31583,-0.058213,0.22483,0.124896,-0.866095,-0.124896,0.01133,0.005324,62.0
regime,27,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.521595,0.574403,0.0,-0.033542,0.0,-0.364839,0.143036,0.0,1.0,0.856964,1.0,0.016549,0.0,0.0,247.0,1.0,0.0,-0.052808,0.521595,-0.033542,0.331297,0.143036,-0.856964,-0.143036,0.016549,0.016549,246.0
regime,27,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.17466,0.191296,-0.018816,-0.013964,0.0,-0.176372,0.07558,0.0,0.996997,0.92442,1.0,0.006795,0.0,0.006006,36.0,1.0,0.0,-0.016636,0.193476,-0.013964,0.162408,0.07558,-0.921417,-0.07558,0.006795,0.000789,35.0
regime,27,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.40246,0.420097,0.007149,-0.012419,0.0,-0.290789,0.102948,0.0,0.996399,0.897052,1.0,0.016825,0.0,0.002401,196.0,1.0,0.0,-0.017636,0.395312,-0.012419,0.278369,0.102948,-0.89345,-0.102948,0.016825,0.014424,195.0
