split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,test_worst_daily_relative_return,test_max_relative_drawdown,active,signal_scale,signal_scale_state_slope,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,5,fold_04,test,3023,3024,3721,3722,4186,465,0.012360487988045676,0.3593124148477749,0.011173047552285542,0.34429257003854996,0.015019844809224914,1.0141897317424524,0.0002148703791233808,-0.000949672650832234,0.001945651780058566,1,0.16000000000000003,0.0,0.11428299396358858,0.19159434587925359,0.025976944384248798,0,696,0.9985652797704447,0.19467798017195445,0.02660016537405887,0,3,461,0.9935344827586207
chrono,5,fold_05,test,3488,3489,4186,4187,4651,465,0.012057011108749682,0.36218911530380193,0.0,0.36218911530380193,0.0,1.0,0.0,0.0,0.0,0,0.13333333333333336,0.0,0.13726170650220473,0.22102696893725624,0.023037387227872613,0,696,0.9985652797704447,0.16868187198588774,0.02100681611617654,0,0,464,1.0
