split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,active,signal_scale,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,5,fold_01,test,1628,1629,2326,2327,2791,465,0.011027290269403967,0.24019939190628703,0.009626810236717187,0.2283740678553392,0.011825324050947827,1.048756806697042,0.0002331015189836776,1,0.5,0.10435798964768742,0.16232433076597552,0.009391773742565748,13,690,0.9899569583931134,0.1592505346510353,0.0032207498026157744,3,3,461,0.9935344827586207
chrono,5,fold_02,test,2093,2094,2791,2792,3256,465,0.017107046867899545,0.27299055413164,0.002387949168427106,0.2699579590793191,0.0030325950523208967,1.0298146402771382,0.0011921772597004306,1,0.5,0.09312285339884087,0.13254704788489904,0.012386972104055628,14,690,0.9899569583931134,0.14000547210119654,0.02370809992303813,223,16,448,0.9655172413793104
chrono,5,fold_03,test,2558,2559,3256,3257,3721,465,0.003080078407685649,0.2664576186405805,-0.00484941733451516,0.2726291283962341,-0.006171509755653615,0.9749000443926645,0.00016057270772666394,1,-0.19999999999999996,0.10003876502144582,0.1374424416215034,0.019959312724736323,34,690,0.9899569583931134,0.14072967686453314,0.019725576625048816,22,3,461,0.9935344827586207
chrono,5,fold_04,test,3023,3024,3721,3722,4186,465,0.007242576381307764,0.360828718663013,0.012301004255337755,0.34429257003854996,0.016536148624463065,1.0434736980323882,0.0008310900073281134,1,0.5,0.09953677371223886,0.1409728187175707,0.01993632644332459,34,678,0.9727403156384505,0.1508884046145381,0.022139838286571574,30,14,450,0.9698275862068966
chrono,5,fold_05,test,3488,3489,4186,4187,4651,465,0.011467485828287494,0.36218911530380193,0.0,0.36218911530380193,0.0,1.0,0.0,0,0.10000000000000009,0.11120639448232851,0.17339358734083227,0.02013535317148038,37,690,0.9899569583931134,0.16249720521022884,0.019509489518152706,16,0,464,1.0
